year,experiment,plot,subplot,host,plant,leaf,infected,native.density,nonnative.density,nonnative,origin,total.density,natdens.s,nondens.s
2015,transect,transect_10,transect_10C,PA,157,leaf3f,1,0,67.999999997,1,non-native,67.999999997,-1.3748136331668257,-1.0031071916483831
2015,transect,transect_10,transect_10C,PA,158,leaf3f,0,0,67.999999997,1,non-native,67.999999997,-1.3748136331668257,-1.0031071916483831
2015,transect,transect_10,transect_10E,BD,160,leaf3f,1,2,502.00000003,1,non-native,504.00000003,-0.8406190629494417,0.3881371513081232
2015,transect,transect_10,transect_10E,PA,162,leaf3f,0,2,502.00000003,1,non-native,504.00000003,-0.8406190629494417,0.3881371513081232
2015,transect,transect_10,transect_10E,PA,163,leaf3f,0,2,502.00000003,1,non-native,504.00000003,-0.8406190629494417,0.3881371513081232
2015,transect,transect_1,transect_1A,AB,1,leaf4f,1,9,17.777777778,1,non-native,26.777777778,1.0290619328114023,-1.1641011606520135
2015,transect,transect_1,transect_1A,SP,5,leaf4f,1,9,17.777777778,0,native,26.777777778,1.0290619328114023,-1.1641011606520135
2015,transect,transect_1,transect_1A,SP,6,leaf4f,1,9,17.777777778,0,native,26.777777778,1.0290619328114023,-1.1641011606520135
2015,transect,transect_1,transect_1A,SP,7,leaf4f,1,9,17.777777778,0,native,26.777777778,1.0290619328114023,-1.1641011606520135
2015,transect,transect_1,transect_1C,AB,8,leaf4f,1,8,275,1,non-native,283,0.7619646477027103,-0.33954134147724757
2015,transect,transect_1,transect_1C,AB,9,leaf4f,0,8,275,1,non-native,283,0.7619646477027103,-0.33954134147724757
2015,transect,transect_1,transect_1C,AB,10,leaf4f,0,8,275,1,non-native,283,0.7619646477027103,-0.33954134147724757
2015,transect,transect_1,transect_1C,SP,12,leaf4f,1,8,275,0,native,283,0.7619646477027103,-0.33954134147724757
2015,transect,transect_1,transect_1C,SP,13,leaf4f,1,8,275,0,native,283,0.7619646477027103,-0.33954134147724757
2015,transect,transect_1,transect_1C,SP,14,leaf4f,1,8,275,0,native,283,0.7619646477027103,-0.33954134147724757
2015,transect,transect_1,transect_1E,AB,15,leaf4f,1,1,305.55555558,1,non-native,306.55555558,-1.1077163480581338,-0.2415914708704832
2015,transect,transect_1,transect_1E,SP,16,leaf4f,1,1,305.55555558,0,native,306.55555558,-1.1077163480581338,-0.2415914708704832
2015,transect,transect_1,transect_1E,SP,17,leaf4f,1,1,305.55555558,0,native,306.55555558,-1.1077163480581338,-0.2415914708704832
2015,transect,transect_2,transect_2A,PA,18,leaf4f,0,0,7,1,non-native,7,-1.3748136331668257,-1.1986507513481994
2015,transect,transect_2,transect_2A,PA,19,leaf4f,0,0,7,1,non-native,7,-1.3748136331668257,-1.1986507513481994
2015,transect,transect_2,transect_2A,PA,20,leaf4f,0,0,7,1,non-native,7,-1.3748136331668257,-1.1986507513481994
2015,transect,transect_2,transect_2C,AB,21,leaf4f,1,4,357.88888887,1,non-native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2C,AB,22,leaf4f,0,4,357.88888887,1,non-native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2C,PA,24,leaf4f,0,4,357.88888887,1,non-native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2C,PA,25,leaf4f,0,4,357.88888887,1,non-native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2C,PA,26,leaf4f,0,4,357.88888887,1,non-native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2C,SP,27,leaf4f,1,4,357.88888887,0,native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2C,SP,28,leaf4f,0,4,357.88888887,0,native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2C,SP,29,leaf4f,0,4,357.88888887,0,native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2E,AB,31,leaf4f,1,10,141.66666666999998,1,non-native,151.66666666999998,1.2961592179200943,-0.7669589583177819
2015,transect,transect_2,transect_2E,AB,32,leaf4f,1,10,141.66666666999998,1,non-native,151.66666666999998,1.2961592179200943,-0.7669589583177819
2015,transect,transect_2,transect_2E,SP,33,leaf4f,1,10,141.66666666999998,0,native,151.66666666999998,1.2961592179200943,-0.7669589583177819
2015,transect,transect_2,transect_2E,SP,34,leaf4f,1,10,141.66666666999998,0,native,151.66666666999998,1.2961592179200943,-0.7669589583177819
2015,transect,transect_2,transect_2E,SP,35,leaf4f,1,10,141.66666666999998,0,native,151.66666666999998,1.2961592179200943,-0.7669589583177819
2015,transect,transect_3,transect_3A,AB,36,leaf4f,0,8,165.000000001,1,non-native,173.000000001,0.7619646477027103,-0.6921608753762983
2015,transect,transect_3,transect_3A,SP,40,leaf4f,1,8,165.000000001,0,native,173.000000001,0.7619646477027103,-0.6921608753762983
2015,transect,transect_3,transect_3A,SP,41,leaf4f,1,8,165.000000001,0,native,173.000000001,0.7619646477027103,-0.6921608753762983
2015,transect,transect_3,transect_3A,SP,42,leaf4f,1,8,165.000000001,0,native,173.000000001,0.7619646477027103,-0.6921608753762983
2015,transect,transect_3,transect_3C,SP,44,leaf4f,1,6,623.33333337,0,native,629.33333337,0.2277700774853263,0.777087182664104
2015,transect,transect_3,transect_3C,SP,45,leaf4f,1,6,623.33333337,0,native,629.33333337,0.2277700774853263,0.777087182664104
2015,transect,transect_3,transect_3C,SP,46,leaf4f,1,6,623.33333337,0,native,629.33333337,0.2277700774853263,0.777087182664104
2015,transect,transect_3,transect_3E,SP,51,leaf4f,1,1,648.88888892,0,native,649.88888892,-1.1077163480581338,0.8590088925427788
2015,transect,transect_4,transect_4A,SP,54,leaf4f,1,7,368.88888894400003,0,native,375.88888894400003,0.4948673625940183,-0.03856810276784756
2015,transect,transect_4,transect_4A,SP,55,leaf4f,1,7,368.88888894400003,0,native,375.88888894400003,0.4948673625940183,-0.03856810276784756
2015,transect,transect_4,transect_4A,SP,56,leaf4f,1,7,368.88888894400003,0,native,375.88888894400003,0.4948673625940183,-0.03856810276784756
2015,transect,transect_4,transect_4C,AB,58,leaf4f,1,7,344.444444422,1,non-native,351.444444422,0.4948673625940183,-0.11692799943918586
2015,transect,transect_4,transect_4C,SP,63,leaf4f,1,7,344.444444422,0,native,351.444444422,0.4948673625940183,-0.11692799943918586
2015,transect,transect_4,transect_4C,SP,64,leaf4f,1,7,344.444444422,0,native,351.444444422,0.4948673625940183,-0.11692799943918586
2015,transect,transect_4,transect_4C,SP,65,leaf4f,1,7,344.444444422,0,native,351.444444422,0.4948673625940183,-0.11692799943918586
2015,transect,transect_4,transect_4E,AB,68,leaf4f,1,1,915.55555552,1,non-native,916.55555552,-1.1077163480581338,1.7138441260315096
2015,transect,transect_4,transect_4E,SP,71,leaf4f,1,1,915.55555552,0,native,916.55555552,-1.1077163480581338,1.7138441260315096
2015,transect,transect_5,transect_5A,EG,75,leaf4f,1,7,489.999999963,0,native,496.999999963,0.4948673625940183,0.34966956557673595
2015,transect,transect_5,transect_5A,EG,76,leaf4f,1,7,489.999999963,0,native,496.999999963,0.4948673625940183,0.34966956557673595
2015,transect,transect_5,transect_5A,EG,77,leaf4f,1,7,489.999999963,0,native,496.999999963,0.4948673625940183,0.34966956557673595
2015,transect,transect_5,transect_5C,AB,78,leaf4f,0,5,292.77777781,1,non-native,297.77777781,-0.0393272076233657,-0.2825523257937924
2015,transect,transect_5,transect_5C,EG,81,leaf4f,1,5,292.77777781,0,native,297.77777781,-0.0393272076233657,-0.2825523257937924
2015,transect,transect_5,transect_5C,EG,82,leaf4f,1,5,292.77777781,0,native,297.77777781,-0.0393272076233657,-0.2825523257937924
2015,transect,transect_5,transect_5C,SP,83,leaf4f,1,5,292.77777781,0,native,297.77777781,-0.0393272076233657,-0.2825523257937924
2015,transect,transect_5,transect_5E,EG,86,leaf4f,1,2,1630,0,native,1632,-0.8406190629494417,4.004090189773274
2015,transect,transect_5,transect_5E,EG,87,leaf4f,1,2,1630,0,native,1632,-0.8406190629494417,4.004090189773274
2015,transect,transect_6,transect_6A,AB,89,leaf4f,0,8,577.7777777800001,1,non-native,585.7777777800001,0.7619646477027103,0.6310528301295213
2015,transect,transect_6,transect_6A,EG,93,leaf4f,1,8,577.7777777800001,0,native,585.7777777800001,0.7619646477027103,0.6310528301295213
2015,transect,transect_6,transect_6A,EG,94,leaf4f,1,8,577.7777777800001,0,native,585.7777777800001,0.7619646477027103,0.6310528301295213
2015,transect,transect_6,transect_6A,EG,95,leaf4f,1,8,577.7777777800001,0,native,585.7777777800001,0.7619646477027103,0.6310528301295213
2015,transect,transect_6,transect_6A,SP,96,leaf4f,1,8,577.7777777800001,0,native,585.7777777800001,0.7619646477027103,0.6310528301295213
2015,transect,transect_6,transect_6C,AB,97,leaf4f,0,9,552.22222219,1,non-native,561.22222219,1.0290619328114023,0.5491311201226211
2015,transect,transect_6,transect_6C,AB,98,leaf4f,1,9,552.22222219,1,non-native,561.22222219,1.0290619328114023,0.5491311201226211
2015,transect,transect_6,transect_6C,EG,104,leaf4f,1,9,552.22222219,0,native,561.22222219,1.0290619328114023,0.5491311201226211
2015,transect,transect_6,transect_6C,EG,105,leaf4f,1,9,552.22222219,0,native,561.22222219,1.0290619328114023,0.5491311201226211
2015,transect,transect_6,transect_6C,EG,106,leaf4f,1,9,552.22222219,0,native,561.22222219,1.0290619328114023,0.5491311201226211
2015,transect,transect_6,transect_6C,SP,107,leaf4f,1,9,552.22222219,0,native,561.22222219,1.0290619328114023,0.5491311201226211
2015,transect,transect_6,transect_6E,AB,108,leaf4f,0,1,680.99999998,1,non-native,681.99999998,-1.1077163480581338,0.9619453017706041
2015,transect,transect_6,transect_6E,EG,110,leaf4f,1,1,680.99999998,0,native,681.99999998,-1.1077163480581338,0.9619453017706041
2015,transect,transect_7,transect_7A,PA,111,leaf4f,0,0,24.88888889,1,non-native,24.88888889,-1.3748136331668257,-1.141305554417099
2015,transect,transect_7,transect_7A,PA,112,leaf4f,0,0,24.88888889,1,non-native,24.88888889,-1.3748136331668257,-1.141305554417099
2015,transect,transect_7,transect_7A,PA,113,leaf4f,1,0,24.88888889,1,non-native,24.88888889,-1.3748136331668257,-1.141305554417099
2015,transect,transect_7,transect_7C,AB,114,leaf4f,0,1,144.6666667,1,non-native,145.6666667,-1.1077163480581338,-0.7573420618424604
2015,transect,transect_7,transect_7C,PA,115,leaf4f,0,1,144.6666667,1,non-native,145.6666667,-1.1077163480581338,-0.7573420618424604
2015,transect,transect_7,transect_7C,PA,116,leaf4f,1,1,144.6666667,1,non-native,145.6666667,-1.1077163480581338,-0.7573420618424604
2015,transect,transect_7,transect_7C,PA,117,leaf4f,1,1,144.6666667,1,non-native,145.6666667,-1.1077163480581338,-0.7573420618424604
2015,transect,transect_7,transect_7E,AB,118,leaf4f,0,0,861.44444443,1,non-native,861.44444443,-1.3748136331668257,1.540383809927064
2015,transect,transect_7,transect_7E,PA,122,leaf4f,0,0,861.44444443,1,non-native,861.44444443,-1.3748136331668257,1.540383809927064
2015,transect,transect_8,transect_8A,EG,126,leaf4f,1,11,28.88888889,0,native,39.888888890000004,1.5632565030287864,-1.1284830259115624
2015,transect,transect_8,transect_8A,EG,127,leaf4f,0,11,28.88888889,0,native,39.888888890000004,1.5632565030287864,-1.1284830259115624
2015,transect,transect_8,transect_8A,EG,128,leaf4f,1,11,28.88888889,0,native,39.888888890000004,1.5632565030287864,-1.1284830259115624
2015,transect,transect_8,transect_8A,SP,129,leaf4f,1,11,28.88888889,0,native,39.888888890000004,1.5632565030287864,-1.1284830259115624
2015,transect,transect_8,transect_8A,SP,130,leaf4f,1,11,28.88888889,0,native,39.888888890000004,1.5632565030287864,-1.1284830259115624
2015,transect,transect_8,transect_8C,EG,132,leaf4f,1,10,306.66666663,0,native,316.66666663,1.2961592179200943,-0.23802965759262268
2015,transect,transect_8,transect_8C,EG,133,leaf4f,0,10,306.66666663,0,native,316.66666663,1.2961592179200943,-0.23802965759262268
2015,transect,transect_8,transect_8C,EG,134,leaf4f,0,10,306.66666663,0,native,316.66666663,1.2961592179200943,-0.23802965759262268
2015,transect,transect_8,transect_8C,SP,135,leaf4f,1,10,306.66666663,0,native,316.66666663,1.2961592179200943,-0.23802965759262268
2015,transect,transect_8,transect_8C,SP,136,leaf4f,1,10,306.66666663,0,native,316.66666663,1.2961592179200943,-0.23802965759262268
2015,transect,transect_8,transect_8E,AB,139,leaf4f,0,1,302.22222222,1,non-native,303.22222222,-1.1077163480581338,-0.25227691137724717
2015,transect,transect_8,transect_8E,EG,140,leaf4f,1,1,302.22222222,0,native,303.22222222,-1.1077163480581338,-0.25227691137724717
2015,transect,transect_9,transect_9A,PA,141,leaf4f,0,0,9,1,non-native,9,-1.3748136331668257,-1.1922394870954311
2015,transect,transect_9,transect_9A,PA,142,leaf4f,1,0,9,1,non-native,9,-1.3748136331668257,-1.1922394870954311
2015,transect,transect_9,transect_9A,PA,143,leaf4f,1,0,9,1,non-native,9,-1.3748136331668257,-1.1922394870954311
2015,transect,transect_9,transect_9C,PA,144,leaf4f,0,0,288.444444422,1,non-native,288.444444422,-1.3748136331668257,-0.29644339851669815
2015,transect,transect_9,transect_9C,PA,145,leaf4f,0,0,288.444444422,1,non-native,288.444444422,-1.3748136331668257,-0.29644339851669815
2015,transect,transect_9,transect_9C,PA,146,leaf4f,0,0,288.444444422,1,non-native,288.444444422,-1.3748136331668257,-0.29644339851669815
2015,transect,transect_9,transect_9E,PA,151,leaf4f,0,2,157.55555556000002,1,non-native,159.55555556000002,-0.8406190629494417,-0.7160250256394497
2015,transect,transect_9,transect_9E,PA,152,leaf4f,1,2,157.55555556000002,1,non-native,159.55555556000002,-0.8406190629494417,-0.7160250256394497
2015,transect,transect_10,transect_10A,PA,153,leaf4f,1,0,125,1,non-native,125,-1.3748136331668257,-0.8203861604348699
2015,transect,transect_10,transect_10A,PA,154,leaf4f,0,0,125,1,non-native,125,-1.3748136331668257,-0.8203861604348699
2015,transect,transect_10,transect_10A,PA,155,leaf4f,0,0,125,1,non-native,125,-1.3748136331668257,-0.8203861604348699
2015,transect,transect_10,transect_10C,BD,156,leaf4f,1,0,67.999999997,1,non-native,67.999999997,-1.3748136331668257,-1.0031071916483831
2015,transect,transect_10,transect_10C,PA,157,leaf4f,0,0,67.999999997,1,non-native,67.999999997,-1.3748136331668257,-1.0031071916483831
2015,transect,transect_10,transect_10C,PA,158,leaf4f,0,0,67.999999997,1,non-native,67.999999997,-1.3748136331668257,-1.0031071916483831
2015,transect,transect_10,transect_10E,PA,162,leaf4f,0,2,502.00000003,1,non-native,504.00000003,-0.8406190629494417,0.3881371513081232
2015,transect,transect_10,transect_10E,PA,163,leaf4f,0,2,502.00000003,1,non-native,504.00000003,-0.8406190629494417,0.3881371513081232
2015,transect,transect_1,transect_1A,SP,5,leaf5f,1,9,17.777777778,0,native,26.777777778,1.0290619328114023,-1.1641011606520135
2015,transect,transect_1,transect_1A,SP,6,leaf5f,1,9,17.777777778,0,native,26.777777778,1.0290619328114023,-1.1641011606520135
2015,transect,transect_1,transect_1A,SP,7,leaf5f,1,9,17.777777778,0,native,26.777777778,1.0290619328114023,-1.1641011606520135
2015,transect,transect_1,transect_1C,AB,8,leaf5f,0,8,275,1,non-native,283,0.7619646477027103,-0.33954134147724757
2015,transect,transect_1,transect_1C,AB,10,leaf5f,0,8,275,1,non-native,283,0.7619646477027103,-0.33954134147724757
2015,transect,transect_1,transect_1C,SP,12,leaf5f,1,8,275,0,native,283,0.7619646477027103,-0.33954134147724757
2015,transect,transect_1,transect_1C,SP,13,leaf5f,1,8,275,0,native,283,0.7619646477027103,-0.33954134147724757
2015,transect,transect_1,transect_1C,SP,14,leaf5f,1,8,275,0,native,283,0.7619646477027103,-0.33954134147724757
2015,transect,transect_1,transect_1E,AB,15,leaf5f,1,1,305.55555558,1,non-native,306.55555558,-1.1077163480581338,-0.2415914708704832
2015,transect,transect_1,transect_1E,SP,16,leaf5f,1,1,305.55555558,0,native,306.55555558,-1.1077163480581338,-0.2415914708704832
2015,transect,transect_1,transect_1E,SP,17,leaf5f,1,1,305.55555558,0,native,306.55555558,-1.1077163480581338,-0.2415914708704832
2015,transect,transect_2,transect_2A,PA,18,leaf5f,1,0,7,1,non-native,7,-1.3748136331668257,-1.1986507513481994
2015,transect,transect_2,transect_2A,PA,19,leaf5f,1,0,7,1,non-native,7,-1.3748136331668257,-1.1986507513481994
2015,transect,transect_2,transect_2A,PA,20,leaf5f,0,0,7,1,non-native,7,-1.3748136331668257,-1.1986507513481994
2015,transect,transect_2,transect_2C,AB,22,leaf5f,0,4,357.88888887,1,non-native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2C,PA,24,leaf5f,1,4,357.88888887,1,non-native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2C,PA,25,leaf5f,0,4,357.88888887,1,non-native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2C,PA,26,leaf5f,1,4,357.88888887,1,non-native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2C,SP,27,leaf5f,1,4,357.88888887,0,native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2C,SP,28,leaf5f,1,4,357.88888887,0,native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2C,SP,29,leaf5f,1,4,357.88888887,0,native,361.88888887,-0.3064244927320577,-0.07383005639529001
2015,transect,transect_2,transect_2E,AB,32,leaf5f,1,10,141.66666666999998,1,non-native,151.66666666999998,1.2961592179200943,-0.7669589583177819
2015,transect,transect_2,transect_2E,SP,33,leaf5f,1,10,141.66666666999998,0,native,151.66666666999998,1.2961592179200943,-0.7669589583177819
2015,transect,transect_2,transect_2E,SP,34,leaf5f,1,10,141.66666666999998,0,native,151.66666666999998,1.2961592179200943,-0.7669589583177819
2015,transect,transect_2,transect_2E,SP,35,leaf5f,1,10,141.66666666999998,0,native,151.66666666999998,1.2961592179200943,-0.7669589583177819
2015,transect,transect_3,transect_3A,AB,36,leaf5f,0,8,165.000000001,1,non-native,173.000000001,0.7619646477027103,-0.6921608753762983
2015,transect,transect_3,transect_3A,SP,40,leaf5f,1,8,165.000000001,0,native,173.000000001,0.7619646477027103,-0.6921608753762983
2015,transect,transect_3,transect_3A,SP,41,leaf5f,1,8,165.000000001,0,native,173.000000001,0.7619646477027103,-0.6921608753762983
2015,transect,transect_3,transect_3A,SP,42,leaf5f,1,8,165.000000001,0,native,173.000000001,0.7619646477027103,-0.6921608753762983
2015,transect,transect_3,transect_3C,SP,44,leaf5f,1,6,623.33333337,0,native,629.33333337,0.2277700774853263,0.777087182664104
2015,transect,transect_3,transect_3C,SP,45,leaf5f,1,6,623.33333337,0,native,629.33333337,0.2277700774853263,0.777087182664104
2015,transect,transect_3,transect_3C,SP,46,leaf5f,1,6,623.33333337,0,native,629.33333337,0.2277700774853263,0.777087182664104
2015,transect,transect_3,transect_3E,SP,51,leaf5f,1,1,648.88888892,0,native,649.88888892,-1.1077163480581338,0.8590088925427788
2015,transect,transect_4,transect_4A,SP,54,leaf5f,1,7,368.88888894400003,0,native,375.88888894400003,0.4948673625940183,-0.03856810276784756
2015,transect,transect_4,transect_4A,SP,55,leaf5f,1,7,368.88888894400003,0,native,375.88888894400003,0.4948673625940183,-0.03856810276784756
2015,transect,transect_4,transect_4A,SP,56,leaf5f,1,7,368.88888894400003,0,native,375.88888894400003,0.4948673625940183,-0.03856810276784756
2015,transect,transect_4,transect_4C,SP,63,leaf5f,1,7,344.444444422,0,native,351.444444422,0.4948673625940183,-0.11692799943918586
2015,transect,transect_4,transect_4C,SP,64,leaf5f,1,7,344.444444422,0,native,351.444444422,0.4948673625940183,-0.11692799943918586
2015,transect,transect_4,transect_4C,SP,65,leaf5f,1,7,344.444444422,0,native,351.444444422,0.4948673625940183,-0.11692799943918586
2015,transect,transect_4,transect_4E,SP,71,leaf5f,1,1,915.55555552,0,native,916.55555552,-1.1077163480581338,1.7138441260315096
2015,transect,transect_5,transect_5A,EG,75,leaf5f,0,7,489.999999963,0,native,496.999999963,0.4948673625940183,0.34966956557673595
2015,transect,transect_5,transect_5A,EG,76,leaf5f,1,7,489.999999963,0,native,496.999999963,0.4948673625940183,0.34966956557673595
2015,transect,transect_5,transect_5A,EG,77,leaf5f,1,7,489.999999963,0,native,496.999999963,0.4948673625940183,0.34966956557673595
2015,transect,transect_5,transect_5C,AB,78,leaf5f,0,5,292.77777781,1,non-native,297.77777781,-0.0393272076233657,-0.2825523257937924
2015,transect,transect_5,transect_5C,EG,81,leaf5f,1,5,292.77777781,0,native,297.77777781,-0.0393272076233657,-0.2825523257937924
2015,transect,transect_5,transect_5C,EG,82,leaf5f,1,5,292.77777781,0,native,297.77777781,-0.0393272076233657,-0.2825523257937924
2015,transect,transect_5,transect_5C,SP,83,leaf5f,1,5,292.77777781,0,native,297.77777781,-0.0393272076233657,-0.2825523257937924
2015,transect,transect_5,transect_5E,EG,86,leaf5f,1,2,1630,0,native,1632,-0.8406190629494417,4.004090189773274
2015,transect,transect_5,transect_5E,EG,87,leaf5f,1,2,1630,0,native,1632,-0.8406190629494417,4.004090189773274
2015,transect,transect_6,transect_6A,EG,93,leaf5f,1,8,577.7777777800001,0,native,585.7777777800001,0.7619646477027103,0.6310528301295213
2015,transect,transect_6,transect_6A,EG,94,leaf5f,1,8,577.7777777800001,0,native,585.7777777800001,0.7619646477027103,0.6310528301295213
2015,transect,transect_6,transect_6A,EG,95,leaf5f,1,8,577.7777777800001,0,native,585.7777777800001,0.7619646477027103,0.6310528301295213
2015,transect,transect_6,transect_6A,SP,96,leaf5f,1,8,577.7777777800001,0,native,585.7777777800001,0.7619646477027103,0.6310528301295213
2015,transect,transect_6,transect_6C,AB,97,leaf5f,0,9,552.22222219,1,non-native,561.22222219,1.0290619328114023,0.5491311201226211
2015,transect,transect_6,transect_6C,EG,104,leaf5f,1,9,552.22222219,0,native,561.22222219,1.0290619328114023,0.5491311201226211
2015,transect,transect_6,transect_6C,EG,105,leaf5f,1,9,552.22222219,0,native,561.22222219,1.0290619328114023,0.5491311201226211
2015,transect,transect_6,transect_6C,EG,106,leaf5f,1,9,552.22222219,0,native,561.22222219,1.0290619328114023,0.5491311201226211
2015,transect,transect_6,transect_6C,SP,107,leaf5f,1,9,552.22222219,0,native,561.22222219,1.0290619328114023,0.5491311201226211
2015,transect,transect_6,transect_6E,EG,110,leaf5f,1,1,680.99999998,0,native,681.99999998,-1.1077163480581338,0.9619453017706041
2015,transect,transect_7,transect_7A,PA,111,leaf5f,1,0,24.88888889,1,non-native,24.88888889,-1.3748136331668257,-1.141305554417099
2015,transect,transect_7,transect_7A,PA,112,leaf5f,0,0,24.88888889,1,non-native,24.88888889,-1.3748136331668257,-1.141305554417099
2015,transect,transect_7,transect_7A,PA,113,leaf5f,0,0,24.88888889,1,non-native,24.88888889,-1.3748136331668257,-1.141305554417099
2015,transect,transect_7,transect_7C,AB,114,leaf5f,0,1,144.6666667,1,non-native,145.6666667,-1.1077163480581338,-0.7573420618424604
2015,transect,transect_7,transect_7C,PA,115,leaf5f,0,1,144.6666667,1,non-native,145.6666667,-1.1077163480581338,-0.7573420618424604
2015,transect,transect_7,transect_7C,PA,116,leaf5f,0,1,144.6666667,1,non-native,145.6666667,-1.1077163480581338,-0.7573420618424604
2015,transect,transect_7,transect_7C,PA,117,leaf5f,1,1,144.6666667,1,non-native,145.6666667,-1.1077163480581338,-0.7573420618424604
2015,transect,transect_7,transect_7E,AB,118,leaf5f,0,0,861.44444443,1,non-native,861.44444443,-1.3748136331668257,1.540383809927064
2015,transect,transect_7,transect_7E,PA,122,leaf5f,0,0,861.44444443,1,non-native,861.44444443,-1.3748136331668257,1.540383809927064
2015,transect,transect_8,transect_8A,EG,126,leaf5f,1,11,28.88888889,0,native,39.888888890000004,1.5632565030287864,-1.1284830259115624
2015,transect,transect_8,transect_8A,EG,127,leaf5f,0,11,28.88888889,0,native,39.888888890000004,1.5632565030287864,-1.1284830259115624
2015,transect,transect_8,transect_8A,EG,128,leaf5f,1,11,28.88888889,0,native,39.888888890000004,1.5632565030287864,-1.1284830259115624
2015,transect,transect_8,transect_8A,SP,129,leaf5f,1,11,28.88888889,0,native,39.888888890000004,1.5632565030287864,-1.1284830259115624
2015,transect,transect_8,transect_8A,SP,130,leaf5f,1,11,28.88888889,0,native,39.888888890000004,1.5632565030287864,-1.1284830259115624
2015,transect,transect_8,transect_8C,EG,132,leaf5f,1,10,306.66666663,0,native,316.66666663,1.2961592179200943,-0.23802965759262268
2015,transect,transect_8,transect_8C,EG,133,leaf5f,1,10,306.66666663,0,native,316.66666663,1.2961592179200943,-0.23802965759262268
2015,transect,transect_8,transect_8C,EG,134,leaf5f,1,10,306.66666663,0,native,316.66666663,1.2961592179200943,-0.23802965759262268
2015,transect,transect_8,transect_8C,SP,135,leaf5f,1,10,306.66666663,0,native,316.66666663,1.2961592179200943,-0.23802965759262268
2015,transect,transect_8,transect_8C,SP,136,leaf5f,1,10,306.66666663,0,native,316.66666663,1.2961592179200943,-0.23802965759262268
2015,transect,transect_8,transect_8E,EG,140,leaf5f,1,1,302.22222222,0,native,303.22222222,-1.1077163480581338,-0.25227691137724717
2015,transect,transect_9,transect_9A,PA,141,leaf5f,0,0,9,1,non-native,9,-1.3748136331668257,-1.1922394870954311
2015,transect,transect_9,transect_9A,PA,142,leaf5f,0,0,9,1,non-native,9,-1.3748136331668257,-1.1922394870954311
2015,transect,transect_9,transect_9A,PA,143,leaf5f,0,0,9,1,non-native,9,-1.3748136331668257,-1.1922394870954311
2015,transect,transect_9,transect_9C,PA,144,leaf5f,0,0,288.444444422,1,non-native,288.444444422,-1.3748136331668257,-0.29644339851669815
2015,transect,transect_9,transect_9C,PA,145,leaf5f,0,0,288.444444422,1,non-native,288.444444422,-1.3748136331668257,-0.29644339851669815
2015,transect,transect_9,transect_9C,PA,146,leaf5f,0,0,288.444444422,1,non-native,288.444444422,-1.3748136331668257,-0.29644339851669815
2015,transect,transect_9,transect_9E,PA,151,leaf5f,0,2,157.55555556000002,1,non-native,159.55555556000002,-0.8406190629494417,-0.7160250256394497
2015,transect,transect_9,transect_9E,PA,152,leaf5f,1,2,157.55555556000002,1,non-native,159.55555556000002,-0.8406190629494417,-0.7160250256394497
2015,transect,transect_10,transect_10A,PA,153,leaf5f,0,0,125,1,non-native,125,-1.3748136331668257,-0.8203861604348699
2015,transect,transect_10,transect_10A,PA,154,leaf5f,0,0,125,1,non-native,125,-1.3748136331668257,-0.8203861604348699
2015,transect,transect_10,transect_10A,PA,155,leaf5f,1,0,125,1,non-native,125,-1.3748136331668257,-0.8203861604348699
2015,transect,transect_10,transect_10C,BD,156,leaf5f,1,0,67.999999997,1,non-native,67.999999997,-1.3748136331668257,-1.0031071916483831
2015,transect,transect_10,transect_10C,PA,157,leaf5f,0,0,67.999999997,1,non-native,67.999999997,-1.3748136331668257,-1.0031071916483831
2015,transect,transect_10,transect_10C,PA,158,leaf5f,0,0,67.999999997,1,non-native,67.999999997,-1.3748136331668257,-1.0031071916483831
2015,transect,transect_10,transect_10E,PA,162,leaf5f,0,2,502.00000003,1,non-native,504.00000003,-0.8406190629494417,0.3881371513081232
2015,transect,transect_10,transect_10E,PA,163,leaf5f,1,2,502.00000003,1,non-native,504.00000003,-0.8406190629494417,0.3881371513081232
2015,transect,transect_1,transect_1A,SP,5,leaf6f,1,9,17.777777778,0,native,26.777777778,1.0290619328114023,-1.1641011606520135
