year,experiment,plot,subplot,host,mean.dam,leaves.dam,leaves.tot,prop.dam,native.density,nonnative.density,nonnative,origin,total.density,natdens.s,nondens.s
2015,transect,transect_3,transect_3A,AB,0.017,2,3,0.6666666666666666,8,165.000000001,1,non-native,173.000000001,0.76001239072143,-0.690387465146314
2015,transect,transect_3,transect_3A,AB,0.13,2,2,1,8,165.000000001,1,non-native,173.000000001,0.76001239072143,-0.690387465146314
2015,transect,transect_3,transect_3A,AB,0.025,1,2,0.5,8,165.000000001,1,non-native,173.000000001,0.76001239072143,-0.690387465146314
2015,transect,transect_3,transect_3A,SP,0.013666666666666667,6,6,1,8,165.000000001,0,native,173.000000001,0.76001239072143,-0.690387465146314
2015,transect,transect_3,transect_3A,SP,0.006999999999999999,6,6,1,8,165.000000001,0,native,173.000000001,0.76001239072143,-0.690387465146314
2015,transect,transect_3,transect_3A,SP,0.05333333333333333,6,6,1,8,165.000000001,0,native,173.000000001,0.76001239072143,-0.690387465146314
2015,transect,transect_3,transect_3C,AB,0.050499999999999996,2,2,1,6,623.33333337,1,non-native,629.33333337,0.22718649959199735,0.7750961796930432
2015,transect,transect_3,transect_3C,SP,0.06183333333333334,6,6,1,6,623.33333337,0,native,629.33333337,0.22718649959199735,0.7750961796930432
2015,transect,transect_3,transect_3C,SP,0.020333333333333332,6,6,1,6,623.33333337,0,native,629.33333337,0.22718649959199735,0.7750961796930432
2015,transect,transect_3,transect_3C,SP,0.016666666666666666,6,6,1,6,623.33333337,0,native,629.33333337,0.22718649959199735,0.7750961796930432
2015,transect,transect_3,transect_3E,AB,0.125,1,2,0.5,1,648.88888892,1,non-native,649.88888892,-1.1048782282315843,0.8568079950175399
2015,transect,transect_3,transect_3E,AB,0.005,1,2,0.5,1,648.88888892,1,non-native,649.88888892,-1.1048782282315843,0.8568079950175399
2015,transect,transect_3,transect_3E,BD,0.001,1,1,1,1,648.88888892,1,non-native,649.88888892,-1.1048782282315843,0.8568079950175399
2015,transect,transect_3,transect_3E,BD,0.001,1,1,1,1,648.88888892,1,non-native,649.88888892,-1.1048782282315843,0.8568079950175399
2015,transect,transect_3,transect_3E,SP,0.0455,6,6,1,1,648.88888892,0,native,649.88888892,-1.1048782282315843,0.8568079950175399
2015,transect,transect_4,transect_4A,AB,0.33666666666666667,3,3,1,7,368.88888894400003,1,non-native,375.88888894400003,0.4935994451567137,-0.03846928604700589
2015,transect,transect_4,transect_4A,AB,0.017,2,3,0.6666666666666666,7,368.88888894400003,1,non-native,375.88888894400003,0.4935994451567137,-0.03846928604700589
2015,transect,transect_4,transect_4A,SP,0.020333333333333332,6,6,1,7,368.88888894400003,0,native,375.88888894400003,0.4935994451567137,-0.03846928604700589
2015,transect,transect_4,transect_4A,SP,0.0255,6,6,1,7,368.88888894400003,0,native,375.88888894400003,0.4935994451567137,-0.03846928604700589
2015,transect,transect_4,transect_4A,SP,0.022000000000000002,6,6,1,7,368.88888894400003,0,native,375.88888894400003,0.4935994451567137,-0.03846928604700589
2015,transect,transect_4,transect_4C,AB,0.5,1,1,1,7,344.444444422,1,non-native,351.444444422,0.4935994451567137,-0.1166284140136671
2015,transect,transect_4,transect_4C,AB,0.06275,2,4,0.5,7,344.444444422,1,non-native,351.444444422,0.4935994451567137,-0.1166284140136671
2015,transect,transect_4,transect_4C,AB,0.050333333333333334,3,3,1,7,344.444444422,1,non-native,351.444444422,0.4935994451567137,-0.1166284140136671
2015,transect,transect_4,transect_4C,BD,0.001,1,1,1,7,344.444444422,1,non-native,351.444444422,0.4935994451567137,-0.1166284140136671
2015,transect,transect_4,transect_4C,BD,0.005,1,2,0.5,7,344.444444422,1,non-native,351.444444422,0.4935994451567137,-0.1166284140136671
2015,transect,transect_4,transect_4C,BD,0,0,1,0,7,344.444444422,1,non-native,351.444444422,0.4935994451567137,-0.1166284140136671
2015,transect,transect_4,transect_4C,SP,0.010666666666666666,6,6,1,7,344.444444422,0,native,351.444444422,0.4935994451567137,-0.1166284140136671
2015,transect,transect_4,transect_4C,SP,0.012166666666666666,6,6,1,7,344.444444422,0,native,351.444444422,0.4935994451567137,-0.1166284140136671
2015,transect,transect_4,transect_4C,SP,0.022000000000000002,6,6,1,7,344.444444422,0,native,351.444444422,0.4935994451567137,-0.1166284140136671
2015,transect,transect_4,transect_4E,AB,0,0,1,0,1,915.55555552,1,non-native,916.55555552,-1.1048782282315843,1.7094530244627442
2015,transect,transect_4,transect_4E,AB,0.050499999999999996,2,2,1,1,915.55555552,1,non-native,916.55555552,-1.1048782282315843,1.7094530244627442
2015,transect,transect_4,transect_4E,AB,0.19,2,4,0.5,1,915.55555552,1,non-native,916.55555552,-1.1048782282315843,1.7094530244627442
2015,transect,transect_4,transect_4E,BD,0.2505,2,2,1,1,915.55555552,1,non-native,916.55555552,-1.1048782282315843,1.7094530244627442
2015,transect,transect_4,transect_4E,BD,0.1,1,1,1,1,915.55555552,1,non-native,916.55555552,-1.1048782282315843,1.7094530244627442
2015,transect,transect_4,transect_4E,SP,0.030166666666666665,6,6,1,1,915.55555552,0,native,916.55555552,-1.1048782282315843,1.7094530244627442
2015,transect,transect_5,transect_5A,BD,0,0,3,0,7,489.999999963,1,non-native,496.999999963,0.4935994451567137,0.34877366462831727
2015,transect,transect_5,transect_5A,BD,0.001,1,1,1,7,489.999999963,1,non-native,496.999999963,0.4935994451567137,0.34877366462831727
2015,transect,transect_5,transect_5A,BH,0.25,1,2,0.5,7,489.999999963,1,non-native,496.999999963,0.4935994451567137,0.34877366462831727
2015,transect,transect_5,transect_5A,EG,0.009000000000000001,5,6,0.8333333333333334,7,489.999999963,0,native,496.999999963,0.4935994451567137,0.34877366462831727
2015,transect,transect_5,transect_5A,EG,0.0023333333333333335,5,6,0.8333333333333334,7,489.999999963,0,native,496.999999963,0.4935994451567137,0.34877366462831727
2015,transect,transect_5,transect_5A,EG,0.003666666666666667,4,6,0.6666666666666666,7,489.999999963,0,native,496.999999963,0.4935994451567137,0.34877366462831727
2015,transect,transect_5,transect_5C,AB,0.008333333333333333,1,6,0.16666666666666666,5,292.77777781,1,non-native,297.77777781,-0.03922644597271898,-0.2818283883351833
2015,transect,transect_5,transect_5C,BH,0,0,2,0,5,292.77777781,1,non-native,297.77777781,-0.03922644597271898,-0.2818283883351833
2015,transect,transect_5,transect_5C,BH,0.05,1,1,1,5,292.77777781,1,non-native,297.77777781,-0.03922644597271898,-0.2818283883351833
2015,transect,transect_5,transect_5C,EG,0.001,6,6,1,5,292.77777781,0,native,297.77777781,-0.03922644597271898,-0.2818283883351833
2015,transect,transect_5,transect_5C,EG,0.009166666666666667,6,6,1,5,292.77777781,0,native,297.77777781,-0.03922644597271898,-0.2818283883351833
2015,transect,transect_5,transect_5C,SP,0.0055000000000000005,6,6,1,5,292.77777781,0,native,297.77777781,-0.03922644597271898,-0.2818283883351833
2015,transect,transect_5,transect_5E,BD,0,0,1,0,2,1630,1,non-native,1632,-0.838465282666868,3.993831166536135
2015,transect,transect_5,transect_5E,BH,0.005,1,2,0.5,2,1630,1,non-native,1632,-0.838465282666868,3.993831166536135
2015,transect,transect_5,transect_5E,EG,0.0175,6,6,1,2,1630,0,native,1632,-0.838465282666868,3.993831166536135
2015,transect,transect_5,transect_5E,EG,0.034,5,6,0.8333333333333334,2,1630,0,native,1632,-0.838465282666868,3.993831166536135
2015,transect,transect_6,transect_6A,AB,0.5,1,1,1,8,577.7777777800001,1,non-native,585.7777777800001,0.76001239072143,0.6294359870162727
2015,transect,transect_6,transect_6A,AB,2.5e-4,1,4,0.25,8,577.7777777800001,1,non-native,585.7777777800001,0.76001239072143,0.6294359870162727
2015,transect,transect_6,transect_6A,BD,0.01,1,1,1,8,577.7777777800001,1,non-native,585.7777777800001,0.76001239072143,0.6294359870162727
2015,transect,transect_6,transect_6A,BD,0.001,1,1,1,8,577.7777777800001,1,non-native,585.7777777800001,0.76001239072143,0.6294359870162727
2015,transect,transect_6,transect_6A,BH,0.01,1,1,1,8,577.7777777800001,1,non-native,585.7777777800001,0.76001239072143,0.6294359870162727
2015,transect,transect_6,transect_6A,EG,0.004,6,6,1,8,577.7777777800001,0,native,585.7777777800001,0.76001239072143,0.6294359870162727
2015,transect,transect_6,transect_6A,EG,0.004,6,6,1,8,577.7777777800001,0,native,585.7777777800001,0.76001239072143,0.6294359870162727
2015,transect,transect_6,transect_6A,EG,0.019,6,6,1,8,577.7777777800001,0,native,585.7777777800001,0.76001239072143,0.6294359870162727
2015,transect,transect_6,transect_6A,SP,0.0055000000000000005,6,6,1,8,577.7777777800001,0,native,585.7777777800001,0.76001239072143,0.6294359870162727
2015,transect,transect_6,transect_6C,AB,0.08333333333333334,1,6,0.16666666666666666,9,552.22222219,1,non-native,561.22222219,1.0264253362861464,0.5477241715638792
2015,transect,transect_6,transect_6C,AB,0.015,2,4,0.5,9,552.22222219,1,non-native,561.22222219,1.0264253362861464,0.5477241715638792
2015,transect,transect_6,transect_6C,BD,0.01,1,1,1,9,552.22222219,1,non-native,561.22222219,1.0264253362861464,0.5477241715638792
2015,transect,transect_6,transect_6C,BD,0.050499999999999996,2,2,1,9,552.22222219,1,non-native,561.22222219,1.0264253362861464,0.5477241715638792
2015,transect,transect_6,transect_6C,BD,0.001,1,1,1,9,552.22222219,1,non-native,561.22222219,1.0264253362861464,0.5477241715638792
2015,transect,transect_6,transect_6C,BH,0.05,1,1,1,9,552.22222219,1,non-native,561.22222219,1.0264253362861464,0.5477241715638792
2015,transect,transect_6,transect_6C,BH,0,0,1,0,9,552.22222219,1,non-native,561.22222219,1.0264253362861464,0.5477241715638792
2015,transect,transect_6,transect_6C,EG,0.009000000000000001,5,6,0.8333333333333334,9,552.22222219,0,native,561.22222219,1.0264253362861464,0.5477241715638792
2015,transect,transect_6,transect_6C,EG,0.009000000000000001,5,6,0.8333333333333334,9,552.22222219,0,native,561.22222219,1.0264253362861464,0.5477241715638792
2015,transect,transect_6,transect_6C,EG,0.0055000000000000005,6,6,1,9,552.22222219,0,native,561.22222219,1.0264253362861464,0.5477241715638792
2015,transect,transect_6,transect_6C,SP,0.0235,6,6,1,9,552.22222219,0,native,561.22222219,1.0264253362861464,0.5477241715638792
2015,transect,transect_6,transect_6E,AB,0.1875,2,4,0.5,1,680.99999998,1,non-native,681.99999998,-1.1048782282315843,0.9594806671754778
2015,transect,transect_6,transect_6E,AB,0.2505,2,2,1,1,680.99999998,1,non-native,681.99999998,-1.1048782282315843,0.9594806671754778
2015,transect,transect_6,transect_6E,EG,0.009000000000000001,5,6,0.8333333333333334,1,680.99999998,0,native,681.99999998,-1.1048782282315843,0.9594806671754778
2015,transect,transect_7,transect_7A,PA,0.025,2,6,0.3333333333333333,0,24.88888889,1,non-native,24.88888889,-1.3712911737963007,-1.1383813744789584
2015,transect,transect_7,transect_7A,PA,1.6666666666666666e-4,1,6,0.16666666666666666,0,24.88888889,1,non-native,24.88888889,-1.3712911737963007,-1.1383813744789584
2015,transect,transect_7,transect_7A,PA,0.12666666666666665,3,6,0.5,0,24.88888889,1,non-native,24.88888889,-1.3712911737963007,-1.1383813744789584
2015,transect,transect_7,transect_7C,AB,0.0085,2,6,0.3333333333333333,1,144.6666667,1,non-native,145.6666667,-1.1048782282315843,-0.7554016485543811
2015,transect,transect_7,transect_7C,PA,0.08333333333333334,1,6,0.16666666666666666,1,144.6666667,1,non-native,145.6666667,-1.1048782282315843,-0.7554016485543811
2015,transect,transect_7,transect_7C,PA,0.0335,3,6,0.5,1,144.6666667,1,non-native,145.6666667,-1.1048782282315843,-0.7554016485543811
2015,transect,transect_7,transect_7C,PA,0.002,3,6,0.5,1,144.6666667,1,non-native,145.6666667,-1.1048782282315843,-0.7554016485543811
2015,transect,transect_7,transect_7E,AB,1.6666666666666666e-4,1,6,0.16666666666666666,0,861.44444443,1,non-native,861.44444443,-1.3712911737963007,1.5364371372620687
2015,transect,transect_7,transect_7E,AB,0.005,1,2,0.5,0,861.44444443,1,non-native,861.44444443,-1.3712911737963007,1.5364371372620687
2015,transect,transect_7,transect_7E,BH,0,0,1,0,0,861.44444443,1,non-native,861.44444443,-1.3712911737963007,1.5364371372620687
2015,transect,transect_7,transect_7E,BH,0,0,1,0,0,861.44444443,1,non-native,861.44444443,-1.3712911737963007,1.5364371372620687
2015,transect,transect_7,transect_7E,PA,0.04333333333333333,2,6,0.3333333333333333,0,861.44444443,1,non-native,861.44444443,-1.3712911737963007,1.5364371372620687
2015,transect,transect_8,transect_8A,BD,0.25,1,1,1,11,28.88888889,1,non-native,39.888888890000004,1.559251227415579,-1.1255916990340828
2015,transect,transect_8,transect_8A,BD,0,0,1,0,11,28.88888889,1,non-native,39.888888890000004,1.559251227415579,-1.1255916990340828
2015,transect,transect_8,transect_8A,BD,0.001,1,1,1,11,28.88888889,1,non-native,39.888888890000004,1.559251227415579,-1.1255916990340828
2015,transect,transect_8,transect_8A,EG,0.175,6,6,1,11,28.88888889,0,native,39.888888890000004,1.559251227415579,-1.1255916990340828
2015,transect,transect_8,transect_8A,EG,0.1202,3,5,0.6,11,28.88888889,0,native,39.888888890000004,1.559251227415579,-1.1255916990340828
2015,transect,transect_8,transect_8A,EG,0.18350000000000002,5,6,0.8333333333333334,11,28.88888889,0,native,39.888888890000004,1.559251227415579,-1.1255916990340828
2015,transect,transect_8,transect_8A,SP,0.0023333333333333335,5,6,0.8333333333333334,11,28.88888889,0,native,39.888888890000004,1.559251227415579,-1.1255916990340828
2015,transect,transect_8,transect_8A,SP,0.013666666666666667,6,6,1,11,28.88888889,0,native,39.888888890000004,1.559251227415579,-1.1255916990340828
2015,transect,transect_8,transect_8C,BD,0.001,2,2,1,10,306.66666663,1,non-native,316.66666663,1.2928382818508628,-0.23741979326074328
2015,transect,transect_8,transect_8C,EG,0.16183333333333333,6,6,1,10,306.66666663,0,native,316.66666663,1.2928382818508628,-0.23741979326074328
2015,transect,transect_8,transect_8C,EG,0.027000000000000003,5,6,0.8333333333333334,10,306.66666663,0,native,316.66666663,1.2928382818508628,-0.23741979326074328
2015,transect,transect_8,transect_8C,EG,0.142,5,6,0.8333333333333334,10,306.66666663,0,native,316.66666663,1.2928382818508628,-0.23741979326074328
2015,transect,transect_8,transect_8C,SP,0.027000000000000003,6,6,1,10,306.66666663,0,native,316.66666663,1.2928382818508628,-0.23741979326074328
2015,transect,transect_8,transect_8C,SP,0.05366666666666666,6,6,1,10,306.66666663,0,native,316.66666663,1.2928382818508628,-0.23741979326074328
2015,transect,transect_8,transect_8E,AB,5e-4,1,2,0.5,1,302.22222222,1,non-native,303.22222222,-1.1048782282315843,-0.2516305436449161
2015,transect,transect_8,transect_8E,AB,5e-4,1,2,0.5,1,302.22222222,1,non-native,303.22222222,-1.1048782282315843,-0.2516305436449161
2015,transect,transect_8,transect_8E,AB,0.1375,2,4,0.5,1,302.22222222,1,non-native,303.22222222,-1.1048782282315843,-0.2516305436449161
2015,transect,transect_8,transect_8E,EG,0.17833333333333332,6,6,1,1,302.22222222,0,native,303.22222222,-1.1048782282315843,-0.2516305436449161
2015,transect,transect_9,transect_9A,PA,0,0,6,0,0,9,1,non-native,9,-1.3712911737963007,-1.1891848074996554
2015,transect,transect_9,transect_9A,PA,0.0085,2,6,0.3333333333333333,0,9,1,non-native,9,-1.3712911737963007,-1.1891848074996554
2015,transect,transect_9,transect_9A,PA,1.6666666666666666e-4,1,6,0.16666666666666666,0,9,1,non-native,9,-1.3712911737963007,-1.1891848074996554
2015,transect,transect_9,transect_9C,PA,0,0,6,0,0,288.444444422,1,non-native,288.444444422,-1.3712911737963007,-0.2956838702419239
2015,transect,transect_9,transect_9C,PA,1.6666666666666666e-4,1,6,0.16666666666666666,0,288.444444422,1,non-native,288.444444422,-1.3712911737963007,-0.2956838702419239
2015,transect,transect_9,transect_9C,PA,0,0,6,0,0,288.444444422,1,non-native,288.444444422,-1.3712911737963007,-0.2956838702419239
2015,transect,transect_9,transect_9E,AB,0.1,2,2,1,2,157.55555556000002,1,non-native,159.55555556000002,-0.838465282666868,-0.7141904722132633
2015,transect,transect_9,transect_9E,AB,0.1,2,2,1,2,157.55555556000002,1,non-native,159.55555556000002,-0.838465282666868,-0.7141904722132633
2015,transect,transect_9,transect_9E,BD,0.001,1,1,1,2,157.55555556000002,1,non-native,159.55555556000002,-0.838465282666868,-0.7141904722132633
2015,transect,transect_9,transect_9E,BH,0,0,1,0,2,157.55555556000002,1,non-native,159.55555556000002,-0.838465282666868,-0.7141904722132633
2015,transect,transect_9,transect_9E,PA,0,0,6,0,2,157.55555556000002,1,non-native,159.55555556000002,-0.838465282666868,-0.7141904722132633
2015,transect,transect_9,transect_9E,PA,5e-4,3,6,0.5,2,157.55555556000002,1,non-native,159.55555556000002,-0.838465282666868,-0.7141904722132633
2015,transect,transect_10,transect_10A,PA,0.0018333333333333335,2,6,0.3333333333333333,0,125,1,non-native,125,-1.3712911737963007,-0.8182842195982662
2015,transect,transect_10,transect_10A,PA,0.0016666666666666666,1,6,0.16666666666666666,0,125,1,non-native,125,-1.3712911737963007,-0.8182842195982662
2015,transect,transect_10,transect_10A,PA,1.6666666666666666e-4,1,6,0.16666666666666666,0,125,1,non-native,125,-1.3712911737963007,-0.8182842195982662
2015,transect,transect_10,transect_10C,BD,0.0085,2,6,0.3333333333333333,0,67.999999997,1,non-native,67.999999997,-1.3712911737963007,-1.000537094697334
2015,transect,transect_10,transect_10C,PA,0.010166666666666666,3,6,0.5,0,67.999999997,1,non-native,67.999999997,-1.3712911737963007,-1.000537094697334
2015,transect,transect_10,transect_10C,PA,0.003333333333333333,2,6,0.3333333333333333,0,67.999999997,1,non-native,67.999999997,-1.3712911737963007,-1.000537094697334
2015,transect,transect_10,transect_10E,BD,0,0,2,0,2,502.00000003,1,non-native,504.00000003,-0.838465282666868,0.3871426911771709
2015,transect,transect_10,transect_10E,BD,3.333333333333333e-4,1,3,0.3333333333333333,2,502.00000003,1,non-native,504.00000003,-0.838465282666868,0.3871426911771709
2015,transect,transect_10,transect_10E,BD,0.025,1,2,0.5,2,502.00000003,1,non-native,504.00000003,-0.838465282666868,0.3871426911771709
2015,transect,transect_10,transect_10E,PA,1.6666666666666666e-4,1,6,0.16666666666666666,2,502.00000003,1,non-native,504.00000003,-0.838465282666868,0.3871426911771709
2015,transect,transect_10,transect_10E,PA,0.016833333333333332,2,6,0.3333333333333333,2,502.00000003,1,non-native,504.00000003,-0.838465282666868,0.3871426911771709
