year,experiment,plot,subplot,bg.species,competition.density,host,mean.dam,leaves.dam,leaves.tot,prop.dam,native.density,nonnative.density,nonnative,origin,total.density,natdens.s,nondens.s
2016,competition,competition_114,competition_114,AB seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,16,82.2222222222222,0,native,98.2222222222222,-0.09340710746144473,-0.4729680295656525
2016,competition,competition_114,competition_114,AB seed,20,SP,0.01,3,3,1,16,82.2222222222222,0,native,98.2222222222222,-0.09340710746144473,-0.4729680295656525
2016,competition,competition_121,competition_121,BD seed,100,AB,0.003333333333333333,1,3,0.3333333333333333,18,303.3333333333333,1,non-native,321.3333333333333,-0.05681857982908651,0.0450782607883791
2016,competition,competition_121,competition_121,BD seed,100,BD,0.006999999999999999,3,3,1,18,303.3333333333333,1,non-native,321.3333333333333,-0.05681857982908651,0.0450782607883791
2016,competition,competition_121,competition_121,BD seed,100,EG,6.666666666666666e-4,2,3,0.6666666666666666,18,303.3333333333333,0,native,321.3333333333333,-0.05681857982908651,0.0450782607883791
2016,competition,competition_121,competition_121,BD seed,100,SP,0.003666666666666667,2,3,0.6666666666666666,18,303.3333333333333,0,native,321.3333333333333,-0.05681857982908651,0.0450782607883791
2016,competition,competition_121,competition_121,BD seed,100,EG,0.003666666666666667,2,3,0.6666666666666666,18,303.3333333333333,0,native,321.3333333333333,-0.05681857982908651,0.0450782607883791
2016,competition,competition_121,competition_121,BD seed,100,SP,0.003666666666666667,2,3,0.6666666666666666,18,303.3333333333333,0,native,321.3333333333333,-0.05681857982908651,0.0450782607883791
2016,competition,competition_127,competition_127,AB seed,80,AB,0.023333333333333334,3,3,1,9,196.3333333333334,1,non-native,205.3333333333334,-0.22146695417469847,-0.20561449177992844
2016,competition,competition_127,competition_127,AB seed,80,EG,0.004,3,3,1,9,196.3333333333334,0,native,205.3333333333334,-0.22146695417469847,-0.20561449177992844
2016,competition,competition_127,competition_127,AB seed,80,SP,3.333333333333333e-4,1,3,0.3333333333333333,9,196.3333333333334,0,native,205.3333333333334,-0.22146695417469847,-0.20561449177992844
2016,competition,competition_127,competition_127,AB seed,80,EG,0.006999999999999999,3,3,1,9,196.3333333333334,0,native,205.3333333333334,-0.22146695417469847,-0.20561449177992844
2016,competition,competition_127,competition_127,AB seed,80,SP,0.004,3,3,1,9,196.3333333333334,0,native,205.3333333333334,-0.22146695417469847,-0.20561449177992844
2016,competition,competition_128,competition_128,SP seed,80,AB,0.01,2,2,1,16,182.6666666666666,1,non-native,198.6666666666666,-0.09340710746144473,-0.2376344383696503
2016,competition,competition_128,competition_128,SP seed,80,EG,0.004,3,3,1,16,182.6666666666666,0,native,198.6666666666666,-0.09340710746144473,-0.2376344383696503
2016,competition,competition_128,competition_128,SP seed,80,SP,0.016666666666666666,1,3,0.3333333333333333,16,182.6666666666666,0,native,198.6666666666666,-0.09340710746144473,-0.2376344383696503
2016,competition,competition_128,competition_128,SP seed,80,EG,0.006999999999999999,3,3,1,16,182.6666666666666,0,native,198.6666666666666,-0.09340710746144473,-0.2376344383696503
2016,competition,competition_128,competition_128,SP seed,80,SP,0.05,3,3,1,16,182.6666666666666,0,native,198.6666666666666,-0.09340710746144473,-0.2376344383696503
2016,competition,competition_129,competition_129,SP seed,80,AB,0.05333333333333333,3,3,1,18,144,1,non-native,162,-0.05681857982908651,-0.32822745798935016
2016,competition,competition_129,competition_129,SP seed,80,BH,3.333333333333333e-4,1,3,0.3333333333333333,18,144,1,non-native,162,-0.05681857982908651,-0.32822745798935016
2016,competition,competition_129,competition_129,SP seed,80,EG,0.006999999999999999,3,3,1,18,144,0,native,162,-0.05681857982908651,-0.32822745798935016
2016,competition,competition_129,competition_129,SP seed,80,SP,0.006666666666666666,2,3,0.6666666666666666,18,144,0,native,162,-0.05681857982908651,-0.32822745798935016
2016,competition,competition_129,competition_129,SP seed,80,EG,0.006666666666666666,2,3,0.6666666666666666,18,144,0,native,162,-0.05681857982908651,-0.32822745798935016
2016,competition,competition_129,competition_129,SP seed,80,SP,0.023333333333333334,3,3,1,18,144,0,native,162,-0.05681857982908651,-0.32822745798935016
2016,competition,competition_38,competition_38,SP adult,8,AB,0.006666666666666666,2,3,0.6666666666666666,14,50,1,non-native,64,-0.12999563509380294,-0.5484622125820691
2016,competition,competition_38,competition_38,SP adult,8,BH,0.006999999999999999,3,3,1,14,50,1,non-native,64,-0.12999563509380294,-0.5484622125820691
2016,competition,competition_38,competition_38,SP adult,8,EG,0.016666666666666666,1,3,0.3333333333333333,14,50,0,native,64,-0.12999563509380294,-0.5484622125820691
2016,competition,competition_38,competition_38,SP adult,8,SP,0.020333333333333332,3,3,1,14,50,0,native,64,-0.12999563509380294,-0.5484622125820691
2016,competition,competition_130,competition_130,EG adult,10,AB,0.05,2,2,1,12,28.77777777777778,1,non-native,40.77777777777778,-0.16658416272616117,-0.5981842434652953
2016,competition,competition_130,competition_130,EG adult,10,BD,0.01,1,1,1,12,28.77777777777778,1,non-native,40.77777777777778,-0.16658416272616117,-0.5981842434652953
2016,competition,competition_130,competition_130,EG adult,10,BH,0.003333333333333333,1,3,0.3333333333333333,12,28.77777777777778,1,non-native,40.77777777777778,-0.16658416272616117,-0.5981842434652953
2016,competition,competition_130,competition_130,EG adult,10,EG,0.004,3,3,1,12,28.77777777777778,0,native,40.77777777777778,-0.16658416272616117,-0.5981842434652953
2016,competition,competition_130,competition_130,EG adult,10,EG,0.004,3,3,1,12,28.77777777777778,0,native,40.77777777777778,-0.16658416272616117,-0.5981842434652953
2016,competition,competition_130,competition_130,EG adult,10,SP,0.006666666666666666,2,3,0.6666666666666666,12,28.77777777777778,0,native,40.77777777777778,-0.16658416272616117,-0.5981842434652953
2016,competition,competition_136,competition_136,BH seed,80,AB,0.003333333333333333,1,3,0.3333333333333333,4,1210,1,non-native,1214,-0.31293827325559403,2.169328376008931
2016,competition,competition_136,competition_136,BH seed,80,EG,5e-4,1,2,0.5,4,1210,0,native,1214,-0.31293827325559403,2.169328376008931
2016,competition,competition_136,competition_136,BH seed,80,SP,0.01,3,3,1,4,1210,0,native,1214,-0.31293827325559403,2.169328376008931
2016,competition,competition_136,competition_136,BH seed,80,EG,0.001,3,3,1,4,1210,0,native,1214,-0.31293827325559403,2.169328376008931
2016,competition,competition_136,competition_136,BH seed,80,SP,0.023333333333333334,3,3,1,4,1210,0,native,1214,-0.31293827325559403,2.169328376008931
2016,competition,competition_138,competition_138,BH seed,80,AB,6.666666666666666e-4,2,3,0.6666666666666666,9,2560,1,non-native,2569,-0.22146695417469847,5.332274319627767
2016,competition,competition_138,competition_138,BH seed,80,EG,0.004,3,3,1,9,2560,0,native,2569,-0.22146695417469847,5.332274319627767
2016,competition,competition_138,competition_138,BH seed,80,SP,0.006666666666666666,2,3,0.6666666666666666,9,2560,0,native,2569,-0.22146695417469847,5.332274319627767
2016,competition,competition_58,competition_58,SP adult,2,AB,0.001,3,3,1,12,99,1,non-native,111,-0.16658416272616117,-0.4336589894433113
2016,competition,competition_58,competition_58,SP adult,2,EG,3.333333333333333e-4,1,3,0.3333333333333333,12,99,0,native,111,-0.16658416272616117,-0.4336589894433113
2016,competition,competition_58,competition_58,SP adult,2,SP,0.003333333333333333,1,3,0.3333333333333333,12,99,0,native,111,-0.16658416272616117,-0.4336589894433113
2016,competition,competition_58,competition_58,SP adult,2,EG,0.004,3,3,1,12,99,0,native,111,-0.16658416272616117,-0.4336589894433113
2016,competition,competition_140,competition_140,EG seed,10,AB,0.004,3,3,1,23,112.2222222222222,1,non-native,135.2222222222222,0.03465273925180903,-0.40268034192967833
2016,competition,competition_140,competition_140,EG seed,10,EG,0.001,3,3,1,23,112.2222222222222,0,native,135.2222222222222,0.03465273925180903,-0.40268034192967833
2016,competition,competition_140,competition_140,EG seed,10,SP,0.02,2,3,0.6666666666666666,23,112.2222222222222,0,native,135.2222222222222,0.03465273925180903,-0.40268034192967833
2016,competition,competition_140,competition_140,EG seed,10,EG,0.020333333333333332,3,3,1,23,112.2222222222222,0,native,135.2222222222222,0.03465273925180903,-0.40268034192967833
2016,competition,competition_143,competition_143,EG seed,20,BD,3.333333333333333e-4,1,3,0.3333333333333333,62,199.6666666666666,1,non-native,261.66666666666663,0.7481290280827942,-0.19780474870926495
2016,competition,competition_143,competition_143,EG seed,20,EG,0.020333333333333332,3,3,1,62,199.6666666666666,0,native,261.66666666666663,0.7481290280827942,-0.19780474870926495
2016,competition,competition_143,competition_143,EG seed,20,SP,0.020333333333333332,3,3,1,62,199.6666666666666,0,native,261.66666666666663,0.7481290280827942,-0.19780474870926495
2016,competition,competition_143,competition_143,EG seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,62,199.6666666666666,0,native,261.66666666666663,0.7481290280827942,-0.19780474870926495
2016,competition,competition_147,competition_147,BD seed,10,AB,0.003333333333333333,1,3,0.3333333333333333,3,382,1,non-native,385,-0.33123253707177314,0.22938819725604465
2016,competition,competition_147,competition_147,BD seed,10,EG,0.004,3,3,1,3,382,0,native,385,-0.33123253707177314,0.22938819725604465
2016,competition,competition_147,competition_147,BD seed,10,SP,0.01,3,3,1,3,382,0,native,385,-0.33123253707177314,0.22938819725604465
2016,competition,competition_149,competition_149,SP seed,40,AB,0.001,3,3,1,12,39,1,non-native,51,-0.16658416272616117,-0.5742343647152596
2016,competition,competition_149,competition_149,SP seed,40,BD,0.01,1,1,1,12,39,1,non-native,51,-0.16658416272616117,-0.5742343647152596
2016,competition,competition_149,competition_149,SP seed,40,EG,0.004,3,3,1,12,39,0,native,51,-0.16658416272616117,-0.5742343647152596
2016,competition,competition_149,competition_149,SP seed,40,SP,6.666666666666666e-4,2,3,0.6666666666666666,12,39,0,native,51,-0.16658416272616117,-0.5742343647152596
2016,competition,competition_149,competition_149,SP seed,40,EG,0.023333333333333334,3,3,1,12,39,0,native,51,-0.16658416272616117,-0.5742343647152596
2016,competition,competition_149,competition_149,SP seed,40,SP,0.006666666666666666,2,3,0.6666666666666666,12,39,0,native,51,-0.16658416272616117,-0.5742343647152596
2016,competition,competition_152,competition_152,EG adult,10,AB,0.03666666666666667,3,3,1,18,96,1,non-native,114,-0.05681857982908651,-0.44068775820690875
2016,competition,competition_152,competition_152,EG adult,10,EG,0.003666666666666667,2,3,0.6666666666666666,18,96,0,native,114,-0.05681857982908651,-0.44068775820690875
2016,competition,competition_152,competition_152,EG adult,10,SP,3.333333333333333e-4,1,3,0.3333333333333333,18,96,0,native,114,-0.05681857982908651,-0.44068775820690875
2016,competition,competition_152,competition_152,EG adult,10,EG,0.006999999999999999,3,3,1,18,96,0,native,114,-0.05681857982908651,-0.44068775820690875
2016,competition,competition_152,competition_152,EG adult,10,SP,0.004,3,3,1,18,96,0,native,114,-0.05681857982908651,-0.44068775820690875
2016,competition,competition_157,competition_157,EG adult,6,AB,0.003333333333333333,1,3,0.3333333333333333,11,154,1,non-native,165,-0.18487842654234027,-0.3047982287773588
2016,competition,competition_157,competition_157,EG adult,6,EG,0.003666666666666667,2,3,0.6666666666666666,11,154,0,native,165,-0.18487842654234027,-0.3047982287773588
2016,competition,competition_157,competition_157,EG adult,6,EG,0.004,3,3,1,11,154,0,native,165,-0.18487842654234027,-0.3047982287773588
2016,competition,competition_157,competition_157,EG adult,6,SP,0.050333333333333334,3,3,1,11,154,0,native,165,-0.18487842654234027,-0.3047982287773588
2016,competition,competition_59,competition_59,SP adult,2,BH,0.003333333333333333,1,3,0.3333333333333333,8,79.4444444444444,1,non-native,87.4444444444444,-0.2397612179908776,-0.4794761487912057
2016,competition,competition_59,competition_59,SP adult,2,EG,0.003666666666666667,2,3,0.6666666666666666,8,79.4444444444444,0,native,87.4444444444444,-0.2397612179908776,-0.4794761487912057
2016,competition,competition_59,competition_59,SP adult,2,SP,0.001,3,3,1,8,79.4444444444444,0,native,87.4444444444444,-0.2397612179908776,-0.4794761487912057
2016,competition,competition_59,competition_59,SP adult,2,SP,0.08333333333333334,3,3,1,8,79.4444444444444,0,native,87.4444444444444,-0.2397612179908776,-0.4794761487912057
2016,competition,competition_162,competition_162,EG adult,6,AB,0.01,1,1,1,8,128,1,non-native,136,-0.2397612179908776,-0.3657142247285364
2016,competition,competition_162,competition_162,EG adult,6,BD,5e-4,1,2,0.5,8,128,1,non-native,136,-0.2397612179908776,-0.3657142247285364
2016,competition,competition_162,competition_162,EG adult,6,SP,0.001,3,3,1,8,128,0,native,136,-0.2397612179908776,-0.3657142247285364
2016,competition,competition_162,competition_162,EG adult,6,EG,0.004,3,3,1,8,128,0,native,136,-0.2397612179908776,-0.3657142247285364
2016,competition,competition_162,competition_162,EG adult,6,SP,0.020333333333333332,3,3,1,8,128,0,native,136,-0.2397612179908776,-0.3657142247285364
2016,competition,competition_167,competition_167,AB seed,40,AB,3.333333333333333e-4,1,3,0.3333333333333333,6,193,1,non-native,199,-0.27634974562323583,-0.2134242348505924
2016,competition,competition_167,competition_167,AB seed,40,BD,0.006999999999999999,3,3,1,6,193,1,non-native,199,-0.27634974562323583,-0.2134242348505924
2016,competition,competition_167,competition_167,AB seed,40,EG,6.666666666666666e-4,2,3,0.6666666666666666,6,193,0,native,199,-0.27634974562323583,-0.2134242348505924
2016,competition,competition_167,competition_167,AB seed,40,EG,6.666666666666666e-4,2,3,0.6666666666666666,6,193,0,native,199,-0.27634974562323583,-0.2134242348505924
2016,competition,competition_167,competition_167,AB seed,40,SP,0.006999999999999999,3,3,1,6,193,0,native,199,-0.27634974562323583,-0.2134242348505924
2016,competition,competition_170,competition_170,EG seed,100,AB,0.01,2,2,1,183,228.88888888888889,1,non-native,411.8888888888889,2.9617349498404666,-0.12933933445644558
2016,competition,competition_170,competition_170,EG seed,100,EG,0.023333333333333334,3,3,1,183,228.88888888888889,0,native,411.8888888888889,2.9617349498404666,-0.12933933445644558
2016,competition,competition_170,competition_170,EG seed,100,EG,0.017,2,3,0.6666666666666666,183,228.88888888888889,0,native,411.8888888888889,2.9617349498404666,-0.12933933445644558
2016,competition,competition_170,competition_170,EG seed,100,SP,0.004,3,3,1,183,228.88888888888889,0,native,411.8888888888889,2.9617349498404666,-0.12933933445644558
2016,competition,competition_171,competition_171,BH seed,40,EG,0.003666666666666667,2,3,0.6666666666666666,3,1126.5555555555557,0,native,1129.5555555555557,-0.33123253707177314,1.973824474473314
2016,competition,competition_171,competition_171,BH seed,40,EG,0.001,3,3,1,3,1126.5555555555557,0,native,1129.5555555555557,-0.33123253707177314,1.973824474473314
2016,competition,competition_171,competition_171,BH seed,40,SP,0.03666666666666667,3,3,1,3,1126.5555555555557,0,native,1129.5555555555557,-0.33123253707177314,1.973824474473314
2016,competition,competition_172,competition_172,EG seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,33,151,0,native,184,0.2175953774136001,-0.31182699754095616
2016,competition,competition_172,competition_172,EG seed,20,EG,0.004,3,3,1,33,151,0,native,184,0.2175953774136001,-0.31182699754095616
2016,competition,competition_172,competition_172,EG seed,20,SP,0.01,3,3,1,33,151,0,native,184,0.2175953774136001,-0.31182699754095616
2016,competition,competition_175,competition_175,EG adult,2,AB,0.01,3,3,1,8,31,1,non-native,39,-0.2397612179908776,-0.5929777480848527
2016,competition,competition_175,competition_175,EG adult,2,BH,0.0055000000000000005,2,2,1,8,31,1,non-native,39,-0.2397612179908776,-0.5929777480848527
2016,competition,competition_175,competition_175,EG adult,2,EG,0.001,3,3,1,8,31,0,native,39,-0.2397612179908776,-0.5929777480848527
2016,competition,competition_175,competition_175,EG adult,2,SP,0.003666666666666667,2,3,0.6666666666666666,8,31,0,native,39,-0.2397612179908776,-0.5929777480848527
2016,competition,competition_175,competition_175,EG adult,2,EG,0.001,3,3,1,8,31,0,native,39,-0.2397612179908776,-0.5929777480848527
2016,competition,competition_175,competition_175,EG adult,2,SP,0.023333333333333334,3,3,1,8,31,0,native,39,-0.2397612179908776,-0.5929777480848527
2016,competition,competition_13,competition_13,All,1,AB,0.006999999999999999,3,3,1,2,102.44444444444444,1,non-native,104.44444444444444,-0.34952680088795224,-0.4255889216036254
2016,competition,competition_13,competition_13,All,1,EG,6.666666666666666e-4,2,3,0.6666666666666666,2,102.44444444444444,0,native,104.44444444444444,-0.34952680088795224,-0.4255889216036254
2016,competition,competition_13,competition_13,All,1,SP,0.023333333333333334,3,3,1,2,102.44444444444444,0,native,104.44444444444444,-0.34952680088795224,-0.4255889216036254
2016,competition,competition_15,competition_15,All,1,AB,0.004,3,3,1,2.5,162.72222222222223,1,non-native,165.22222222222223,-0.34037966897986266,-0.28436273440912185
2016,competition,competition_15,competition_15,All,1,BH,3.333333333333333e-4,1,3,0.3333333333333333,2.5,162.72222222222223,1,non-native,165.22222222222223,-0.34037966897986266,-0.28436273440912185
2016,competition,competition_15,competition_15,All,1,EG,0.001,3,3,1,2.5,162.72222222222223,0,native,165.22222222222223,-0.34037966897986266,-0.28436273440912185
2016,competition,competition_15,competition_15,All,1,EG,0.020333333333333332,3,3,1,2.5,162.72222222222223,0,native,165.22222222222223,-0.34037966897986266,-0.28436273440912185
2016,competition,competition_15,competition_15,All,1,SP,0.06666666666666667,3,3,1,2.5,162.72222222222223,0,native,165.22222222222223,-0.34037966897986266,-0.28436273440912185
2016,competition,competition_17,competition_17,All,1,AB,0.003666666666666667,2,3,0.6666666666666666,3,124.2222222222222,1,non-native,127.2222222222222,-0.33123253707177314,-0.3745652668752887
2016,competition,competition_17,competition_17,All,1,BH,5e-4,1,2,0.5,3,124.2222222222222,1,non-native,127.2222222222222,-0.33123253707177314,-0.3745652668752887
2016,competition,competition_17,competition_17,All,1,EG,0.001,3,3,1,3,124.2222222222222,0,native,127.2222222222222,-0.33123253707177314,-0.3745652668752887
2016,competition,competition_17,competition_17,All,1,EG,0.004,3,3,1,3,124.2222222222222,0,native,127.2222222222222,-0.33123253707177314,-0.3745652668752887
2016,competition,competition_17,competition_17,All,1,SP,0.06666666666666667,3,3,1,3,124.2222222222222,0,native,127.2222222222222,-0.33123253707177314,-0.3745652668752887
2016,competition,competition_22,competition_22,All,1,AB,0.003333333333333333,1,3,0.3333333333333333,3.5,46.61111111111112,1,non-native,50.11111111111112,-0.32208540516368356,-0.5564021180372439
2016,competition,competition_22,competition_22,All,1,EG,0.003666666666666667,2,3,0.6666666666666666,3.5,46.61111111111112,0,native,50.11111111111112,-0.32208540516368356,-0.5564021180372439
2016,competition,competition_22,competition_22,All,1,SP,3.333333333333333e-4,1,3,0.3333333333333333,3.5,46.61111111111112,0,native,50.11111111111112,-0.32208540516368356,-0.5564021180372439
2016,competition,competition_22,competition_22,All,1,SP,0.020333333333333332,3,3,1,3.5,46.61111111111112,0,native,50.11111111111112,-0.32208540516368356,-0.5564021180372439
2016,competition,competition_187,competition_187,BD seed,80,AB,6.666666666666666e-4,2,3,0.6666666666666666,7,172.1111111111111,1,non-native,179.1111111111111,-0.2580554818070567,-0.26236529142675225
2016,competition,competition_187,competition_187,BD seed,80,EG,0.004,3,3,1,7,172.1111111111111,0,native,179.1111111111111,-0.2580554818070567,-0.26236529142675225
2016,competition,competition_187,competition_187,BD seed,80,EG,6.666666666666666e-4,2,3,0.6666666666666666,7,172.1111111111111,0,native,179.1111111111111,-0.2580554818070567,-0.26236529142675225
2016,competition,competition_187,competition_187,BD seed,80,SP,0.03666666666666667,3,3,1,7,172.1111111111111,0,native,179.1111111111111,-0.2580554818070567,-0.26236529142675225
2016,competition,competition_188,competition_188,AB seed,10,BD,0.01,1,1,1,5,215,1,non-native,220,-0.29464400943941493,-0.16187993058421135
2016,competition,competition_188,competition_188,AB seed,10,BH,3.333333333333333e-4,1,3,0.3333333333333333,5,215,1,non-native,220,-0.29464400943941493,-0.16187993058421135
2016,competition,competition_188,competition_188,AB seed,10,EG,0.001,3,3,1,5,215,0,native,220,-0.29464400943941493,-0.16187993058421135
2016,competition,competition_188,competition_188,AB seed,10,SP,0.004,3,3,1,5,215,0,native,220,-0.29464400943941493,-0.16187993058421135
2016,competition,competition_188,competition_188,AB seed,10,SP,0.020333333333333332,3,3,1,5,215,0,native,220,-0.29464400943941493,-0.16187993058421135
2016,competition,competition_191,competition_191,BD seed,80,AB,6.666666666666666e-4,2,3,0.6666666666666666,3,686.7777777777778,1,non-native,689.7777777777778,-0.33123253707177314,0.9434590386837376
2016,competition,competition_191,competition_191,BD seed,80,SP,6.666666666666666e-4,2,3,0.6666666666666666,3,686.7777777777778,0,native,689.7777777777778,-0.33123253707177314,0.9434590386837376
2016,competition,competition_191,competition_191,BD seed,80,EG,0.02,2,3,0.6666666666666666,3,686.7777777777778,0,native,689.7777777777778,-0.33123253707177314,0.9434590386837376
2016,competition,competition_191,competition_191,BD seed,80,SP,0.03333333333333333,2,3,0.6666666666666666,3,686.7777777777778,0,native,689.7777777777778,-0.33123253707177314,0.9434590386837376
2016,competition,competition_196,competition_196,BH seed,20,EG,0.003333333333333333,1,3,0.3333333333333333,3,1081.3333333333335,0,native,1084.3333333333335,-0.33123253707177314,1.8678722934813088
2016,competition,competition_196,competition_196,BH seed,20,SP,0.023333333333333334,3,3,1,3,1081.3333333333335,0,native,1084.3333333333335,-0.33123253707177314,1.8678722934813088
2016,competition,competition_199,competition_199,BD seed,40,EG,6.666666666666666e-4,2,3,0.6666666666666666,7,86,0,native,93,-0.2580554818070567,-0.4641169874189001
2016,competition,competition_199,competition_199,BD seed,40,SP,6.666666666666666e-4,2,3,0.6666666666666666,7,86,0,native,93,-0.2580554818070567,-0.4641169874189001
2016,competition,competition_199,competition_199,BD seed,40,SP,0.020333333333333332,3,3,1,7,86,0,native,93,-0.2580554818070567,-0.4641169874189001
2016,competition,competition_210,competition_210,EG seed,40,AB,0.003666666666666667,2,3,0.6666666666666666,16,112.6666666666666,1,non-native,128.6666666666666,-0.09340710746144473,-0.4016390428535899
2016,competition,competition_210,competition_210,EG seed,40,EG,0.006999999999999999,3,3,1,16,112.6666666666666,0,native,128.6666666666666,-0.09340710746144473,-0.4016390428535899
2016,competition,competition_210,competition_210,EG seed,40,EG,0.004,3,3,1,16,112.6666666666666,0,native,128.6666666666666,-0.09340710746144473,-0.4016390428535899
2016,competition,competition_210,competition_210,EG seed,40,SP,0.033666666666666664,3,3,1,16,112.6666666666666,0,native,128.6666666666666,-0.09340710746144473,-0.4016390428535899
2016,competition,competition_211,competition_211,EG seed,80,AB,0.001,3,3,1,36,89,1,non-native,125,0.27247816886213744,-0.45708821865530275
2016,competition,competition_211,competition_211,EG seed,80,EG,6.666666666666666e-4,2,3,0.6666666666666666,36,89,0,native,125,0.27247816886213744,-0.45708821865530275
2016,competition,competition_211,competition_211,EG seed,80,SP,0.01,3,3,1,36,89,0,native,125,0.27247816886213744,-0.45708821865530275
2016,competition,competition_52,competition_52,SP adult,4,EG,6.666666666666666e-4,2,3,0.6666666666666666,8,54.8888888888888,0,native,62.8888888888888,-0.2397612179908776,-0.5370079227450958
2016,competition,competition_52,competition_52,SP adult,4,EG,0.004,3,3,1,8,54.8888888888888,0,native,62.8888888888888,-0.2397612179908776,-0.5370079227450958
2016,competition,competition_52,competition_52,SP adult,4,SP,0.020333333333333332,3,3,1,8,54.8888888888888,0,native,62.8888888888888,-0.2397612179908776,-0.5370079227450958
2016,competition,competition_41,competition_41,SP adult,8,AB,0.004,3,3,1,11,124.6666666666666,1,non-native,135.6666666666666,-0.18487842654234027,-0.3735239677992003
2016,competition,competition_41,competition_41,SP adult,8,BH,5e-4,1,2,0.5,11,124.6666666666666,1,non-native,135.6666666666666,-0.18487842654234027,-0.3735239677992003
2016,competition,competition_41,competition_41,SP adult,8,EG,5e-4,1,2,0.5,11,124.6666666666666,0,native,135.6666666666666,-0.18487842654234027,-0.3735239677992003
2016,competition,competition_41,competition_41,SP adult,8,EG,0.023333333333333334,3,3,1,11,124.6666666666666,0,native,135.6666666666666,-0.18487842654234027,-0.3735239677992003
2016,competition,competition_41,competition_41,SP adult,8,SP,0.006999999999999999,3,3,1,11,124.6666666666666,0,native,135.6666666666666,-0.18487842654234027,-0.3735239677992003
2016,competition,competition_212,competition_212,EG adult,2,AB,0.001,3,3,1,5,67,1,non-native,72,-0.29464400943941493,-0.5086325229216837
2016,competition,competition_212,competition_212,EG adult,2,SP,0.003666666666666667,2,3,0.6666666666666666,5,67,0,native,72,-0.29464400943941493,-0.5086325229216837
2016,competition,competition_212,competition_212,EG adult,2,EG,0.001,3,3,1,5,67,0,native,72,-0.29464400943941493,-0.5086325229216837
2016,competition,competition_212,competition_212,EG adult,2,SP,0.03666666666666667,3,3,1,5,67,0,native,72,-0.29464400943941493,-0.5086325229216837
2016,competition,competition_213,competition_213,SP seed,20,AB,0.05333333333333333,3,3,1,9,250,1,non-native,259,-0.22146695417469847,-0.07987762834224153
2016,competition,competition_213,competition_213,SP seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,9,250,0,native,259,-0.22146695417469847,-0.07987762834224153
2016,competition,competition_213,competition_213,SP seed,20,SP,0.01,3,3,1,9,250,0,native,259,-0.22146695417469847,-0.07987762834224153
2016,competition,competition_213,competition_213,SP seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,9,250,0,native,259,-0.22146695417469847,-0.07987762834224153
2016,competition,competition_213,competition_213,SP seed,20,SP,0.04,3,3,1,9,250,0,native,259,-0.22146695417469847,-0.07987762834224153
2016,competition,competition_218,competition_218,SP seed,100,AB,0.01,1,1,1,10,116,1,non-native,126,-0.20317269035851937,-0.393829299782926
2016,competition,competition_218,competition_218,SP seed,100,EG,0.006999999999999999,3,3,1,10,116,0,native,126,-0.20317269035851937,-0.393829299782926
2016,competition,competition_218,competition_218,SP seed,100,SP,0.003666666666666667,2,3,0.6666666666666666,10,116,0,native,126,-0.20317269035851937,-0.393829299782926
2016,competition,competition_218,competition_218,SP seed,100,SP,0.020333333333333332,3,3,1,10,116,0,native,126,-0.20317269035851937,-0.393829299782926
2016,competition,competition_220,competition_220,AB seed,80,AB,0.02,2,3,0.6666666666666666,1,129.6666666666666,1,non-native,130.6666666666666,-0.36782106470413134,-0.3618093531932046
2016,competition,competition_220,competition_220,AB seed,80,EG,3.333333333333333e-4,1,3,0.3333333333333333,1,129.6666666666666,0,native,130.6666666666666,-0.36782106470413134,-0.3618093531932046
2016,competition,competition_220,competition_220,AB seed,80,SP,0.003666666666666667,2,3,0.6666666666666666,1,129.6666666666666,0,native,130.6666666666666,-0.36782106470413134,-0.3618093531932046
2016,competition,competition_221,competition_221,EG adult,4,AB,0.003666666666666667,2,3,0.6666666666666666,6,101.3333333333334,1,non-native,107.3333333333334,-0.27634974562323583,-0.4281921692938465
2016,competition,competition_221,competition_221,EG adult,4,BH,0.001,1,1,1,6,101.3333333333334,1,non-native,107.3333333333334,-0.27634974562323583,-0.4281921692938465
2016,competition,competition_221,competition_221,EG adult,4,EG,0.003666666666666667,2,3,0.6666666666666666,6,101.3333333333334,0,native,107.3333333333334,-0.27634974562323583,-0.4281921692938465
2016,competition,competition_221,competition_221,EG adult,4,EG,0.001,2,2,1,6,101.3333333333334,0,native,107.3333333333334,-0.27634974562323583,-0.4281921692938465
2016,competition,competition_221,competition_221,EG adult,4,SP,0.033666666666666664,3,3,1,6,101.3333333333334,0,native,107.3333333333334,-0.27634974562323583,-0.4281921692938465
2016,competition,competition_224,competition_224,BH seed,100,AB,0.006999999999999999,3,3,1,4,2603.3333333333335,1,non-native,2607.3333333333335,-0.31293827325559403,5.433800979546396
2016,competition,competition_224,competition_224,BH seed,100,EG,5e-4,1,2,0.5,4,2603.3333333333335,0,native,2607.3333333333335,-0.31293827325559403,5.433800979546396
2016,competition,competition_224,competition_224,BH seed,100,SP,3.333333333333333e-4,1,3,0.3333333333333333,4,2603.3333333333335,0,native,2607.3333333333335,-0.31293827325559403,5.433800979546396
