group,prevalence,scenario,transmission,spillover,description,species,density
species 2,0.331854958452162,6,dd,2,6: all,species 1,232.6530612244898
species 2,0.3318927878909524,6,dd,2,6: all,species 1,238.77551020408163
species 2,0.3319287663378719,6,dd,2,6: all,species 1,244.89795918367346
species 2,0.3319629785340775,6,dd,2,6: all,species 1,251.0204081632653
species 2,0.33199555831907906,6,dd,2,6: all,species 1,257.1428571428571
species 2,0.3320266560585596,6,dd,2,6: all,species 1,263.265306122449
species 2,0.3320562907741472,6,dd,2,6: all,species 1,269.3877551020408
species 2,0.332084637918124,6,dd,2,6: all,species 1,275.51020408163265
species 2,0.3321117447669977,6,dd,2,6: all,species 1,281.63265306122446
species 2,0.33213771688553023,6,dd,2,6: all,species 1,287.7551020408163
species 2,0.33216258238553664,6,dd,2,6: all,species 1,293.87755102040813
species 2,0.33218647536830903,6,dd,2,6: all,species 1,300
combined,1.5586101299169553e-6,6,dd,2,6: all,species 1,0
combined,0.28139501114667004,6,dd,2,6: all,species 1,6.122448979591836
combined,0.306317033260187,6,dd,2,6: all,species 1,12.244897959183673
combined,0.3150801751756879,6,dd,2,6: all,species 1,18.36734693877551
combined,0.3195511852988743,6,dd,2,6: all,species 1,24.489795918367346
combined,0.32226295912390257,6,dd,2,6: all,species 1,30.612244897959183
combined,0.3240830789764197,6,dd,2,6: all,species 1,36.73469387755102
combined,0.3253892188799355,6,dd,2,6: all,species 1,42.857142857142854
combined,0.3263721496095664,6,dd,2,6: all,species 1,48.97959183673469
combined,0.32713863044092506,6,dd,2,6: all,species 1,55.10204081632653
combined,0.32775306523822684,6,dd,2,6: all,species 1,61.224489795918366
combined,0.32825660480220786,6,dd,2,6: all,species 1,67.3469387755102
combined,0.32867679987168086,6,dd,2,6: all,species 1,73.46938775510203
combined,0.3290327302855415,6,dd,2,6: all,species 1,79.59183673469387
combined,0.3293381471139042,6,dd,2,6: all,species 1,85.71428571428571
combined,0.32960304993135414,6,dd,2,6: all,species 1,91.83673469387755
combined,0.32983502347596777,6,dd,2,6: all,species 1,97.95918367346938
combined,0.3300398035827738,6,dd,2,6: all,species 1,104.08163265306122
combined,0.33022194261489735,6,dd,2,6: all,species 1,110.20408163265306
combined,0.3303849953313617,6,dd,2,6: all,species 1,116.3265306122449
combined,0.3305318197850923,6,dd,2,6: all,species 1,122.44897959183673
combined,0.330664722862761,6,dd,2,6: all,species 1,128.57142857142856
combined,0.3307855602792833,6,dd,2,6: all,species 1,134.6938775510204
combined,0.33089593320910726,6,dd,2,6: all,species 1,140.81632653061223
combined,0.33099715275344466,6,dd,2,6: all,species 1,146.93877551020407
combined,0.3310903080407834,6,dd,2,6: all,species 1,153.0612244897959
combined,0.3311762931182151,6,dd,2,6: all,species 1,159.18367346938774
combined,0.3312559370849395,6,dd,2,6: all,species 1,165.30612244897958
combined,0.33132991957872027,6,dd,2,6: all,species 1,171.42857142857142
combined,0.33139882337406923,6,dd,2,6: all,species 1,177.55102040816325
combined,0.33146313553746864,6,dd,2,6: all,species 1,183.6734693877551
combined,0.33152329270956926,6,dd,2,6: all,species 1,189.79591836734693
combined,0.3315797112862059,6,dd,2,6: all,species 1,195.91836734693877
combined,0.3316326959441487,6,dd,2,6: all,species 1,202.0408163265306
combined,0.3316826542306453,6,dd,2,6: all,species 1,208.16326530612244
combined,0.33172964031453567,6,dd,2,6: all,species 1,214.28571428571428
combined,0.33177411435561566,6,dd,2,6: all,species 1,220.40816326530611
combined,0.33181618478864794,6,dd,2,6: all,species 1,226.53061224489795
combined,0.3318560136393388,6,dd,2,6: all,species 1,232.6530612244898
combined,0.33189378979326933,6,dd,2,6: all,species 1,238.77551020408163
combined,0.33192971888750394,6,dd,2,6: all,species 1,244.89795918367346
combined,0.3319638852920655,6,dd,2,6: all,species 1,251.0204081632653
combined,0.33199642251152234,6,dd,2,6: all,species 1,257.1428571428571
combined,0.33202748060832926,6,dd,2,6: all,species 1,263.265306122449
combined,0.3320570783541972,6,dd,2,6: all,species 1,269.3877551020408
combined,0.332085390957017,6,dd,2,6: all,species 1,275.51020408163265
combined,0.33211246548937534,6,dd,2,6: all,species 1,281.63265306122446
combined,0.3321384073259469,6,dd,2,6: all,species 1,287.7551020408163
combined,0.33216324441600564,6,dd,2,6: all,species 1,293.87755102040813
combined,0.3321871107020522,6,dd,2,6: all,species 1,300
species 1,0.3299289714739006,7,dd,2,7: total density 1,species 1,0
species 1,0.3299951746791826,7,dd,2,7: total density 1,species 1,6.122448979591836
species 1,0.33005884035431543,7,dd,2,7: total density 1,species 1,12.244897959183673
species 1,0.33012018653020714,7,dd,2,7: total density 1,species 1,18.36734693877551
species 1,0.3301793567579276,7,dd,2,7: total density 1,species 1,24.489795918367346
species 1,0.3302363385778256,7,dd,2,7: total density 1,species 1,30.612244897959183
species 1,0.33029141311591625,7,dd,2,7: total density 1,species 1,36.73469387755102
species 1,0.3303445929309488,7,dd,2,7: total density 1,species 1,42.857142857142854
species 1,0.3303959641523695,7,dd,2,7: total density 1,species 1,48.97959183673469
species 1,0.3304455985450463,7,dd,2,7: total density 1,species 1,55.10204081632653
species 1,0.33049366803100916,7,dd,2,7: total density 1,species 1,61.224489795918366
species 1,0.330540174314855,7,dd,2,7: total density 1,species 1,67.3469387755102
species 1,0.3305851773101979,7,dd,2,7: total density 1,species 1,73.46938775510203
species 1,0.33062879052084665,7,dd,2,7: total density 1,species 1,79.59183673469387
species 1,0.3306710605881683,7,dd,2,7: total density 1,species 1,85.71428571428571
species 1,0.3307120416999555,7,dd,2,7: total density 1,species 1,91.83673469387755
species 1,0.3307518076366254,7,dd,2,7: total density 1,species 1,97.95918367346938
species 1,0.33079040668546283,7,dd,2,7: total density 1,species 1,104.08163265306122
species 1,0.33082788149469083,7,dd,2,7: total density 1,species 1,110.20408163265306
species 1,0.3308642773272215,7,dd,2,7: total density 1,species 1,116.3265306122449
species 1,0.3308996383283321,7,dd,2,7: total density 1,species 1,122.44897959183673
species 1,0.33093403258999204,7,dd,2,7: total density 1,species 1,128.57142857142856
species 1,0.33096747192685005,7,dd,2,7: total density 1,species 1,134.6938775510204
species 1,0.3310000117024389,7,dd,2,7: total density 1,species 1,140.81632653061223
species 1,0.3310316745702614,7,dd,2,7: total density 1,species 1,146.93877551020407
species 1,0.33106248535259525,7,dd,2,7: total density 1,species 1,153.0612244897959
species 1,0.33109251471382384,7,dd,2,7: total density 1,species 1,159.18367346938774
species 1,0.33112176941684346,7,dd,2,7: total density 1,species 1,165.30612244897958
species 1,0.33115027690755144,7,dd,2,7: total density 1,species 1,171.42857142857142
species 1,0.3311780626636146,7,dd,2,7: total density 1,species 1,177.55102040816325
species 1,0.33120516738915634,7,dd,2,7: total density 1,species 1,183.6734693877551
species 1,0.3312316081888608,7,dd,2,7: total density 1,species 1,189.79591836734693
species 1,0.331257420801912,7,dd,2,7: total density 1,species 1,195.91836734693877
species 1,0.33128258518717496,7,dd,2,7: total density 1,species 1,202.0408163265306
species 1,0.331307173588247,7,dd,2,7: total density 1,species 1,208.16326530612244
species 1,0.3313311881559311,7,dd,2,7: total density 1,species 1,214.28571428571428
species 1,0.3313546421765455,7,dd,2,7: total density 1,species 1,220.40816326530611
species 1,0.3313775702230067,7,dd,2,7: total density 1,species 1,226.53061224489795
species 1,0.3313999722138014,7,dd,2,7: total density 1,species 1,232.6530612244898
species 1,0.3314218856949864,7,dd,2,7: total density 1,species 1,238.77551020408163
species 1,0.33144331097032875,7,dd,2,7: total density 1,species 1,244.89795918367346
species 1,0.33146426637574483,7,dd,2,7: total density 1,species 1,251.0204081632653
species 1,0.3314847756614167,7,dd,2,7: total density 1,species 1,257.1428571428571
species 1,0.33150486485902464,7,dd,2,7: total density 1,species 1,263.265306122449
species 1,0.3315244912759616,7,dd,2,7: total density 1,species 1,269.3877551020408
species 1,0.3315437148188462,7,dd,2,7: total density 1,species 1,275.51020408163265
species 1,0.33156256693582514,7,dd,2,7: total density 1,species 1,281.63265306122446
species 1,0.33158103302288766,7,dd,2,7: total density 1,species 1,287.7551020408163
species 1,0.3315991072079816,7,dd,2,7: total density 1,species 1,293.87755102040813
species 1,0.3316168297168528,7,dd,2,7: total density 1,species 1,300
species 2,0.33161396252713954,7,dd,2,7: total density 1,species 1,0
species 2,0.3315962262383924,7,dd,2,7: total density 1,species 1,6.122448979591836
species 2,0.3315780492423129,7,dd,2,7: total density 1,species 1,12.244897959183673
species 2,0.3315595204482711,7,dd,2,7: total density 1,species 1,18.36734693877551
species 2,0.33154064867685934,7,dd,2,7: total density 1,species 1,24.489795918367346
species 2,0.3315212795151493,7,dd,2,7: total density 1,species 1,30.612244897959183
species 2,0.33150158181191863,7,dd,2,7: total density 1,species 1,36.73469387755102
species 2,0.3314814563843659,7,dd,2,7: total density 1,species 1,42.857142857142854
species 2,0.3314608776394592,7,dd,2,7: total density 1,species 1,48.97959183673469
species 2,0.33143981571876846,7,dd,2,7: total density 1,species 1,55.10204081632653
species 2,0.3314183422703152,7,dd,2,7: total density 1,species 1,61.224489795918366
species 2,0.3313963674553144,7,dd,2,7: total density 1,species 1,67.3469387755102
species 2,0.331373861954673,7,dd,2,7: total density 1,species 1,73.46938775510203
species 2,0.33135085297516426,7,dd,2,7: total density 1,species 1,79.59183673469387
species 2,0.3313273046967279,7,dd,2,7: total density 1,species 1,85.71428571428571
species 2,0.3313031924585038,7,dd,2,7: total density 1,species 1,91.83673469387755
species 2,0.33127851126161834,7,dd,2,7: total density 1,species 1,97.95918367346938
species 2,0.3312532369513472,7,dd,2,7: total density 1,species 1,104.08163265306122
species 2,0.331227338399659,7,dd,2,7: total density 1,species 1,110.20408163265306
species 2,0.33120079043484335,7,dd,2,7: total density 1,species 1,116.3265306122449
species 2,0.3311735675917724,7,dd,2,7: total density 1,species 1,122.44897959183673
species 2,0.33114567023181024,7,dd,2,7: total density 1,species 1,128.57142857142856
species 2,0.33111704283760235,7,dd,2,7: total density 1,species 1,134.6938775510204
species 2,0.3310876744204426,7,dd,2,7: total density 1,species 1,140.81632653061223
species 2,0.3310575220813609,7,dd,2,7: total density 1,species 1,146.93877551020407
species 2,0.3310265449346415,7,dd,2,7: total density 1,species 1,153.0612244897959
species 2,0.3309947483470627,7,dd,2,7: total density 1,species 1,159.18367346938774
species 2,0.33096207348027845,7,dd,2,7: total density 1,species 1,165.30612244897958
species 2,0.3309284820968247,7,dd,2,7: total density 1,species 1,171.42857142857142
species 2,0.33089393318151855,7,dd,2,7: total density 1,species 1,177.55102040816325
species 2,0.3308584000584928,7,dd,2,7: total density 1,species 1,183.6734693877551
species 2,0.3308218315994294,7,dd,2,7: total density 1,species 1,189.79591836734693
species 2,0.3307841941543128,7,dd,2,7: total density 1,species 1,195.91836734693877
species 2,0.33074539634295574,7,dd,2,7: total density 1,species 1,202.0408163265306
species 2,0.3307054375731537,7,dd,2,7: total density 1,species 1,208.16326530612244
species 2,0.33066424530658417,7,dd,2,7: total density 1,species 1,214.28571428571428
species 2,0.33062175517251324,7,dd,2,7: total density 1,species 1,220.40816326530611
species 2,0.330577921765593,7,dd,2,7: total density 1,species 1,226.53061224489795
species 2,0.33053266287374966,7,dd,2,7: total density 1,species 1,232.6530612244898
species 2,0.3304859280283691,7,dd,2,7: total density 1,species 1,238.77551020408163
species 2,0.330437628916623,7,dd,2,7: total density 1,species 1,244.89795918367346
species 2,0.33038768948126795,7,dd,2,7: total density 1,species 1,251.0204081632653
species 2,0.330336034382695,7,dd,2,7: total density 1,species 1,257.1428571428571
species 2,0.3302825834466086,7,dd,2,7: total density 1,species 1,263.265306122449
species 2,0.3302271933939596,7,dd,2,7: total density 1,species 1,269.3877551020408
species 2,0.3301698004229596,7,dd,2,7: total density 1,species 1,275.51020408163265
species 2,0.3301103156017477,7,dd,2,7: total density 1,species 1,281.63265306122446
species 2,0.33004859586801566,7,dd,2,7: total density 1,species 1,287.7551020408163
species 2,0.3299844988858541,7,dd,2,7: total density 1,species 1,293.87755102040813
species 2,NaN,7,dd,2,7: total density 1,species 1,300
combined,0.3316083645502185,7,dd,2,7: total density 1,species 1,0
combined,0.33155834116183375,7,dd,2,7: total density 1,species 1,6.122448979591836
combined,0.3315111995190564,7,dd,2,7: total density 1,species 1,12.244897959183673
combined,0.33146690888896246,7,dd,2,7: total density 1,species 1,18.36734693877551
combined,0.33142536943035134,7,dd,2,7: total density 1,species 1,24.489795918367346
combined,0.3313863297889364,7,dd,2,7: total density 1,species 1,30.612244897959183
combined,0.33134986970134106,7,dd,2,7: total density 1,species 1,36.73469387755102
combined,0.33131580992959647,7,dd,2,7: total density 1,species 1,42.857142857142854
combined,0.33128405391379084,7,dd,2,7: total density 1,species 1,48.97959183673469
combined,0.3312545080361756,7,dd,2,7: total density 1,species 1,55.10204081632653
combined,0.3312271881747396,7,dd,2,7: total density 1,species 1,61.224489795918366
combined,0.33120195489667326,7,dd,2,7: total density 1,species 1,67.3469387755102
combined,0.3311787361652846,7,dd,2,7: total density 1,species 1,73.46938775510203
combined,0.33115752294383327,7,dd,2,7: total density 1,species 1,79.59183673469387
combined,0.3311382490850071,7,dd,2,7: total density 1,species 1,85.71428571428571
combined,0.33112086519559536,7,dd,2,7: total density 1,species 1,91.83673469387755
combined,0.33110534793681046,7,dd,2,7: total density 1,species 1,97.95918367346938
combined,0.331091659011213,7,dd,2,7: total density 1,species 1,104.08163265306122
combined,0.33107975953497865,7,dd,2,7: total density 1,species 1,110.20408163265306
combined,0.3310696212806148,7,dd,2,7: total density 1,species 1,116.3265306122449
combined,0.3310612211198387,7,dd,2,7: total density 1,species 1,122.44897959183673
combined,0.3310545666052658,7,dd,2,7: total density 1,species 1,128.57142857142856
combined,0.3310496147417592,7,dd,2,7: total density 1,species 1,134.6938775510204
combined,0.33104637207944265,7,dd,2,7: total density 1,species 1,140.81632653061223
combined,0.33104481826361326,7,dd,2,7: total density 1,species 1,146.93877551020407
combined,0.3310449403658662,7,dd,2,7: total density 1,species 1,153.0612244897959
combined,0.33104677683799144,7,dd,2,7: total density 1,species 1,159.18367346938774
combined,0.3310503074071256,7,dd,2,7: total density 1,species 1,165.30612244897958
combined,0.3310555377857412,7,dd,2,7: total density 1,species 1,171.42857142857142
combined,0.3310624767328683,7,dd,2,7: total density 1,species 1,177.55102040816325
combined,0.3310711533010973,7,dd,2,7: total density 1,species 1,183.6734693877551
combined,0.3310815781134029,7,dd,2,7: total density 1,species 1,189.79591836734693
combined,0.33109378557899816,7,dd,2,7: total density 1,species 1,195.91836734693877
combined,0.33110775933781217,7,dd,2,7: total density 1,species 1,202.0408163265306
combined,0.3311235806620879,7,dd,2,7: total density 1,species 1,208.16326530612244
combined,0.331141266129539,7,dd,2,7: total density 1,species 1,214.28571428571428
combined,0.3311608487454162,7,dd,2,7: total density 1,species 1,220.40816326530611
combined,0.3311823885532874,7,dd,2,7: total density 1,species 1,226.53061224489795
combined,0.3312059169678748,7,dd,2,7: total density 1,species 1,232.6530612244898
combined,0.33123150851688266,7,dd,2,7: total density 1,species 1,238.77551020408163
combined,0.33125920753653626,7,dd,2,7: total density 1,species 1,244.89795918367346
combined,0.3312890826652055,7,dd,2,7: total density 1,species 1,251.0204081632653
combined,0.33132121496677197,7,dd,2,7: total density 1,species 1,257.1428571428571
combined,0.33135569498022954,7,dd,2,7: total density 1,species 1,263.265306122449
combined,0.3313925537328738,7,dd,2,7: total density 1,species 1,269.3877551020408
combined,0.3314319311538476,7,dd,2,7: total density 1,species 1,275.51020408163265
combined,0.33147394898202015,7,dd,2,7: total density 1,species 1,281.63265306122446
combined,0.33151869236976383,7,dd,2,7: total density 1,species 1,287.7551020408163
combined,0.33156626549012697,7,dd,2,7: total density 1,species 1,293.87755102040813
combined,0.3316168297168528,7,dd,2,7: total density 1,species 1,300
species 1,0.3316168297168528,8,dd,2,8: total density 2,species 1,300
species 1,0.3315991072076654,8,dd,2,8: total density 2,species 1,293.8775510204082
species 1,0.3315810330229568,8,dd,2,8: total density 2,species 1,287.7551020408163
species 1,0.33156257798591726,8,dd,2,8: total density 2,species 1,281.6326530612245
species 1,0.3315437148188409,8,dd,2,8: total density 2,species 1,275.51020408163265
species 1,0.33152444320822316,8,dd,2,8: total density 2,species 1,269.38775510204084
species 1,0.33150484515582407,8,dd,2,8: total density 2,species 1,263.265306122449
species 1,0.3314847739567905,8,dd,2,8: total density 2,species 1,257.14285714285717
species 1,0.3314642692166875,8,dd,2,8: total density 2,species 1,251.0204081632653
species 1,0.33144331114657916,8,dd,2,8: total density 2,species 1,244.89795918367346
species 1,0.3314218856903075,8,dd,2,8: total density 2,species 1,238.77551020408163
species 1,0.33139997221383116,8,dd,2,8: total density 2,species 1,232.65306122448982
species 1,0.33137756280652303,8,dd,2,8: total density 2,species 1,226.53061224489795
species 1,0.33135464217881244,8,dd,2,8: total density 2,species 1,220.40816326530614
species 1,0.33133118815589596,8,dd,2,8: total density 2,species 1,214.28571428571428
species 1,0.3313071735882482,8,dd,2,8: total density 2,species 1,208.16326530612247
species 1,0.331282585187117,8,dd,2,8: total density 2,species 1,202.0408163265306
species 1,0.33125739069628196,8,dd,2,8: total density 2,species 1,195.9183673469388
species 1,0.33123160818880154,8,dd,2,8: total density 2,species 1,189.79591836734693
species 1,0.33120516738907946,8,dd,2,8: total density 2,species 1,183.67346938775512
species 1,0.33117806266411187,8,dd,2,8: total density 2,species 1,177.55102040816325
species 1,0.331150276907509,8,dd,2,8: total density 2,species 1,171.42857142857144
species 1,0.33112176941684035,8,dd,2,8: total density 2,species 1,165.3061224489796
species 1,0.33109251471382245,8,dd,2,8: total density 2,species 1,159.18367346938777
species 1,0.33106248535259514,8,dd,2,8: total density 2,species 1,153.06122448979593
species 1,0.33103167457022864,8,dd,2,8: total density 2,species 1,146.9387755102041
species 1,0.3310000116998493,8,dd,2,8: total density 2,species 1,140.81632653061226
species 1,0.33096746702207724,8,dd,2,8: total density 2,species 1,134.69387755102042
species 1,0.3309340325900079,8,dd,2,8: total density 2,species 1,128.57142857142858
species 1,0.33089963832834085,8,dd,2,8: total density 2,species 1,122.44897959183675
species 1,0.330864277327169,8,dd,2,8: total density 2,species 1,116.32653061224491
species 1,0.3308278814946968,8,dd,2,8: total density 2,species 1,110.20408163265307
species 1,0.3307904066855176,8,dd,2,8: total density 2,species 1,104.08163265306123
species 1,0.33075180763433343,8,dd,2,8: total density 2,species 1,97.9591836734694
species 1,0.3307120416999948,8,dd,2,8: total density 2,species 1,91.83673469387756
species 1,0.3306710605881689,8,dd,2,8: total density 2,species 1,85.71428571428572
species 1,0.3306287905208469,8,dd,2,8: total density 2,species 1,79.59183673469389
species 1,0.33058516725452586,8,dd,2,8: total density 2,species 1,73.46938775510205
species 1,0.33054017429061766,8,dd,2,8: total density 2,species 1,67.34693877551021
species 1,0.3304936680310249,8,dd,2,8: total density 2,species 1,61.22448979591837
species 1,0.3304455985450916,8,dd,2,8: total density 2,species 1,55.102040816326536
species 1,0.33039596415236866,8,dd,2,8: total density 2,species 1,48.9795918367347
species 1,0.330344558295868,8,dd,2,8: total density 2,species 1,42.85714285714289
species 1,0.3302914131159473,8,dd,2,8: total density 2,species 1,36.734693877551024
species 1,0.330236388361692,8,dd,2,8: total density 2,species 1,30.612244897959215
species 1,0.33017935675808757,8,dd,2,8: total density 2,species 1,24.48979591836735
species 1,0.33012018654364067,8,dd,2,8: total density 2,species 1,18.36734693877554
species 1,0.3300588289405212,8,dd,2,8: total density 2,species 1,12.244897959183675
species 1,0.32999517467953016,8,dd,2,8: total density 2,species 1,6.122448979591866
species 1,0.3299289714739006,8,dd,2,8: total density 2,species 1,0
species 2,NaN,8,dd,2,8: total density 2,species 1,300
species 2,0.32998449888554254,8,dd,2,8: total density 2,species 1,293.8775510204082
species 2,0.3300485958680824,8,dd,2,8: total density 2,species 1,287.7551020408163
species 2,0.3301103267641151,8,dd,2,8: total density 2,species 1,281.6326530612245
species 2,0.3301698004229552,8,dd,2,8: total density 2,species 1,275.51020408163265
species 2,0.3302271459591412,8,dd,2,8: total density 2,species 1,269.38775510204084
species 2,0.3302825666593635,8,dd,2,8: total density 2,species 1,263.265306122449
species 2,0.33033603278266876,8,dd,2,8: total density 2,species 1,257.14285714285717
species 2,0.3303876921823764,8,dd,2,8: total density 2,species 1,251.0204081632653
species 2,0.33043762908491653,8,dd,2,8: total density 2,species 1,244.89795918367346
species 2,0.33048592802429166,8,dd,2,8: total density 2,species 1,238.77551020408163
species 2,0.33053266287377664,8,dd,2,8: total density 2,species 1,232.65306122448982
species 2,0.3305779122526038,8,dd,2,8: total density 2,species 1,226.53061224489795
species 2,0.3306217551747298,8,dd,2,8: total density 2,species 1,220.40816326530614
species 2,0.33066424530655086,8,dd,2,8: total density 2,species 1,214.28571428571428
species 2,0.33070543757315496,8,dd,2,8: total density 2,species 1,208.16326530612247
species 2,0.3307453963428999,8,dd,2,8: total density 2,species 1,202.0408163265306
species 2,0.3307841667719698,8,dd,2,8: total density 2,species 1,195.9183673469388
species 2,0.3308218315993782,8,dd,2,8: total density 2,species 1,189.79591836734693
species 2,0.330858400058417,8,dd,2,8: total density 2,species 1,183.67346938775512
species 2,0.3308939331820086,8,dd,2,8: total density 2,species 1,177.55102040816325
species 2,0.33092848209678094,8,dd,2,8: total density 2,species 1,171.42857142857144
species 2,0.33096207348027523,8,dd,2,8: total density 2,species 1,165.3061224489796
species 2,0.33099474834706166,8,dd,2,8: total density 2,species 1,159.18367346938777
species 2,0.3310265449346416,8,dd,2,8: total density 2,species 1,153.06122448979593
species 2,0.3310575220813216,8,dd,2,8: total density 2,species 1,146.9387755102041
species 2,0.33108767441785814,8,dd,2,8: total density 2,species 1,140.81632653061226
species 2,0.33111703793928166,8,dd,2,8: total density 2,species 1,134.69387755102042
species 2,0.33114567023182623,8,dd,2,8: total density 2,species 1,128.57142857142858
species 2,0.33117356759177974,8,dd,2,8: total density 2,species 1,122.44897959183675
species 2,0.33120079043479,8,dd,2,8: total density 2,species 1,116.32653061224491
species 2,0.33122733839966645,8,dd,2,8: total density 2,species 1,110.20408163265307
species 2,0.33125323695140363,8,dd,2,8: total density 2,species 1,104.08163265306123
species 2,0.3312785112592177,8,dd,2,8: total density 2,species 1,97.9591836734694
species 2,0.33130319245854567,8,dd,2,8: total density 2,species 1,91.83673469387756
species 2,0.33132730469672844,8,dd,2,8: total density 2,species 1,85.71428571428572
species 2,0.3313508529751645,8,dd,2,8: total density 2,species 1,79.59183673469389
species 2,0.33137385373282596,8,dd,2,8: total density 2,species 1,73.46938775510205
species 2,0.3313963674315284,8,dd,2,8: total density 2,species 1,67.34693877551021
species 2,0.3314183422703311,8,dd,2,8: total density 2,species 1,61.22448979591837
species 2,0.3314398157188209,8,dd,2,8: total density 2,species 1,55.102040816326536
species 2,0.33146087763945875,8,dd,2,8: total density 2,species 1,48.9795918367347
species 2,0.33148142114783824,8,dd,2,8: total density 2,species 1,42.85714285714289
species 2,0.33150158181194955,8,dd,2,8: total density 2,species 1,36.734693877551024
species 2,0.33152133216001506,8,dd,2,8: total density 2,species 1,30.612244897959215
species 2,0.3315406486770512,8,dd,2,8: total density 2,species 1,24.48979591836735
species 2,0.33155952046681975,8,dd,2,8: total density 2,species 1,18.36734693877554
species 2,0.33157803665080526,8,dd,2,8: total density 2,species 1,12.244897959183675
species 2,0.3315962262387732,8,dd,2,8: total density 2,species 1,6.122448979591866
species 2,0.33161396252713954,8,dd,2,8: total density 2,species 1,0
combined,0.3316168297168528,8,dd,2,8: total density 2,species 1,300
combined,0.33156626548981083,8,dd,2,8: total density 2,species 1,293.8775510204082
combined,0.33151869236983283,8,dd,2,8: total density 2,species 1,287.7551020408163
combined,0.33147396003896346,8,dd,2,8: total density 2,species 1,281.6326530612245
combined,0.33143193115384234,8,dd,2,8: total density 2,species 1,275.51020408163265
combined,0.3313925057295044,8,dd,2,8: total density 2,species 1,269.38775510204084
combined,0.33135567563289847,8,dd,2,8: total density 2,species 1,263.265306122449
combined,0.33132121327703895,8,dd,2,8: total density 2,species 1,257.14285714285717
combined,0.3312890854833939,8,dd,2,8: total density 2,species 1,251.0204081632653
combined,0.33125920771133005,8,dd,2,8: total density 2,species 1,244.89795918367346
combined,0.3312315085123261,8,dd,2,8: total density 2,species 1,238.77551020408163
combined,0.33120591696790397,8,dd,2,8: total density 2,species 1,232.65306122448982
combined,0.3311823806250796,8,dd,2,8: total density 2,species 1,226.53061224489795
combined,0.3311608487476698,8,dd,2,8: total density 2,species 1,220.40816326530614
combined,0.33114126612950434,8,dd,2,8: total density 2,species 1,214.28571428571428
combined,0.3311235806620892,8,dd,2,8: total density 2,species 1,208.16326530612247
combined,0.3311077593377549,8,dd,2,8: total density 2,species 1,202.0408163265306
combined,0.33109375641504313,8,dd,2,8: total density 2,species 1,195.9183673469388
combined,0.3310815781133465,8,dd,2,8: total density 2,species 1,189.79591836734693
combined,0.3310711533010209,8,dd,2,8: total density 2,species 1,183.67346938775512
combined,0.3310624767333627,8,dd,2,8: total density 2,species 1,177.55102040816325
combined,0.33105553778569824,8,dd,2,8: total density 2,species 1,171.42857142857144
combined,0.3310503074071223,8,dd,2,8: total density 2,species 1,165.3061224489796
combined,0.3310467768379903,8,dd,2,8: total density 2,species 1,159.18367346938777
combined,0.3310449403658662,8,dd,2,8: total density 2,species 1,153.06122448979593
combined,0.3310448182635772,8,dd,2,8: total density 2,species 1,146.9387755102041
combined,0.3310463720768558,8,dd,2,8: total density 2,species 1,140.81632653061226
combined,0.3310496098405298,8,dd,2,8: total density 2,species 1,134.69387755102042
combined,0.3310545666052817,8,dd,2,8: total density 2,species 1,128.57142857142858
combined,0.33106122111984665,8,dd,2,8: total density 2,species 1,122.44897959183675
combined,0.3310696212805617,8,dd,2,8: total density 2,species 1,116.32653061224491
combined,0.3310797595349854,8,dd,2,8: total density 2,species 1,110.20408163265307
combined,0.3310916590112689,8,dd,2,8: total density 2,species 1,104.08163265306123
combined,0.3311053479344456,8,dd,2,8: total density 2,species 1,97.9591836734694
combined,0.3311208651956365,8,dd,2,8: total density 2,species 1,91.83673469387756
combined,0.3311382490850078,8,dd,2,8: total density 2,species 1,85.71428571428572
combined,0.3311575229438335,8,dd,2,8: total density 2,species 1,79.59183673469389
combined,0.33117872748973715,8,dd,2,8: total density 2,species 1,73.46938775510205
combined,0.3312019548727848,8,dd,2,8: total density 2,species 1,67.34693877551021
combined,0.33122718817475555,8,dd,2,8: total density 2,species 1,61.22448979591837
combined,0.3312545080362267,8,dd,2,8: total density 2,species 1,55.102040816326536
combined,0.33128405391379034,8,dd,2,8: total density 2,species 1,48.9795918367347
combined,0.33131577478070257,8,dd,2,8: total density 2,species 1,42.85714285714289
combined,0.3313498697013721,8,dd,2,8: total density 2,species 1,36.734693877551024
combined,0.33138638213332827,8,dd,2,8: total density 2,species 1,30.612244897959215
combined,0.3314253694305405,8,dd,2,8: total density 2,species 1,24.48979591836735
combined,0.331466908907182,8,dd,2,8: total density 2,species 1,18.36734693877554
combined,0.3315111869793716,8,dd,2,8: total density 2,species 1,12.244897959183675
combined,0.3315583411622137,8,dd,2,8: total density 2,species 1,6.122448979591866
combined,0.3316083645502185,8,dd,2,8: total density 2,species 1,0
species 1,0.332187743925052,1,dd,2,1: no change,species 2,300
species 2,0.33218647536830903,1,dd,2,1: no change,species 2,300
combined,0.3321871107020522,1,dd,2,1: no change,species 2,300
species 1,0.2547222841255397,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.29096093133625295,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.30494879334948227,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.3120632551199784,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.31633933130523956,2,dd,2,2: sp. 1 density,species 2,10
species 1,0.31918724480066824,2,dd,2,2: sp. 1 density,species 2,10
