year,month,experiment,plot,subplot,host,mean.dam,leaf.i.1,leaf.i.2,leaf.i.3,leaf.i.4,leaf.i.5,leaf.i.6,leaf.s.1,leaf.s.2,leaf.s.3,leaf.s.4,leaf.s.5,leaf.s.6,leaves.dam,leaves.tot,prop.dam,grass.group,nonnative,native.density,nonnative.density,other.density,total.density,natdens.s,nondens.s,othdens.s,nonnative.rel,leaves.healthy
2015,March,transect,transect_5,transect_5A,BH,0.003333333333333333,0,0,1,NA,NA,NA,0,0,0.01,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,7,489.999999963,0,496.999999963,0.24661631679044826,0.17732770477205895,-0.3105798031650205,0.9859154929566979,2
2015,March,transect,transect_5,transect_5A,BH,0.0025,0,0,0,TRUE,NA,NA,0,0,0,TRUE,NA,NA,1,4,0.25,"non-native
annual",1,7,489.999999963,0,496.999999963,0.24661631679044826,0.17732770477205895,-0.3105798031650205,0.9859154929566979,3
2015,March,transect,transect_5,transect_5A,EG,0.010333333333333335,0,1,0,TRUE,TRUE,TRUE,0,0.01,0,TRUE,TRUE,TRUE,4,6,0.6666666666666666,"native
perennial",0,7,489.999999963,0,496.999999963,0.24661631679044826,0.17732770477205895,-0.3105798031650205,0.9859154929566979,2
2015,March,transect,transect_5,transect_5A,EG,0.0021666666666666666,1,1,0,TRUE,TRUE,FALSE,0.001,0.001,0,TRUE,TRUE,FALSE,4,6,0.6666666666666666,"native
perennial",0,7,489.999999963,0,496.999999963,0.24661631679044826,0.17732770477205895,-0.3105798031650205,0.9859154929566979,2
2015,March,transect,transect_5,transect_5A,EG,0.008666666666666666,1,0,0,FALSE,TRUE,TRUE,0.001,0,0,FALSE,TRUE,TRUE,3,6,0.5,"native
perennial",0,7,489.999999963,0,496.999999963,0.24661631679044826,0.17732770477205895,-0.3105798031650205,0.9859154929566979,3
2015,March,transect,transect_5,transect_5B,AB,0.15,1,1,NA,NA,NA,NA,0.05,0.25,NA,NA,NA,NA,2,2,1,"non-native
annual",1,4,793.33333335,0,797.33333335,-0.4276583528158064,1.094625951265847,-0.3105798031650205,0.9949832775920782,0
2015,March,transect,transect_5,transect_5B,AB,0.0202,0,1,1,FALSE,TRUE,NA,0,0.05,0.05,FALSE,TRUE,NA,3,5,0.6,"non-native
annual",1,4,793.33333335,0,797.33333335,-0.4276583528158064,1.094625951265847,-0.3105798031650205,0.9949832775920782,2
2015,March,transect,transect_5,transect_5B,AB,0.0022,0,1,1,FALSE,FALSE,NA,0,0.001,0.01,FALSE,FALSE,NA,2,5,0.4,"non-native
annual",1,4,793.33333335,0,797.33333335,-0.4276583528158064,1.094625951265847,-0.3105798031650205,0.9949832775920782,3
2015,March,transect,transect_5,transect_5B,BD,0.0025,1,0,0,FALSE,NA,NA,0.01,0,0,FALSE,NA,NA,1,4,0.25,"non-native
annual",1,4,793.33333335,0,797.33333335,-0.4276583528158064,1.094625951265847,-0.3105798031650205,0.9949832775920782,3
2015,March,transect,transect_5,transect_5B,BD,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,4,793.33333335,0,797.33333335,-0.4276583528158064,1.094625951265847,-0.3105798031650205,0.9949832775920782,3
2015,March,transect,transect_5,transect_5B,BD,7.500000000000001e-4,1,1,1,FALSE,NA,NA,0.001,0.001,0.001,FALSE,NA,NA,3,4,0.75,"non-native
annual",1,4,793.33333335,0,797.33333335,-0.4276583528158064,1.094625951265847,-0.3105798031650205,0.9949832775920782,1
2015,March,transect,transect_5,transect_5B,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1,4,793.33333335,0,797.33333335,-0.4276583528158064,1.094625951265847,-0.3105798031650205,0.9949832775920782,2
2015,March,transect,transect_5,transect_5B,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1,4,793.33333335,0,797.33333335,-0.4276583528158064,1.094625951265847,-0.3105798031650205,0.9949832775920782,2
2015,March,transect,transect_5,transect_5B,BH,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,4,793.33333335,0,797.33333335,-0.4276583528158064,1.094625951265847,-0.3105798031650205,0.9949832775920782,1
2015,March,transect,transect_5,transect_5B,EG,8.333333333333334e-4,1,0,1,TRUE,TRUE,TRUE,0.001,0,0.001,TRUE,TRUE,TRUE,5,6,0.8333333333333334,"native
perennial",0,4,793.33333335,0,797.33333335,-0.4276583528158064,1.094625951265847,-0.3105798031650205,0.9949832775920782,1
2015,March,transect,transect_5,transect_5B,EG,0.010666666666666666,1,1,1,TRUE,TRUE,TRUE,0.001,0.001,0.001,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,4,793.33333335,0,797.33333335,-0.4276583528158064,1.094625951265847,-0.3105798031650205,0.9949832775920782,0
2015,March,transect,transect_5,transect_5B,EG,5e-4,1,1,0,FALSE,TRUE,FALSE,0.001,0.001,0,FALSE,TRUE,FALSE,3,6,0.5,"native
perennial",0,4,793.33333335,0,797.33333335,-0.4276583528158064,1.094625951265847,-0.3105798031650205,0.9949832775920782,3
2015,March,transect,transect_5,transect_5C,AB,0.035166666666666666,1,1,0,TRUE,TRUE,FALSE,0.001,0.01,0,TRUE,TRUE,FALSE,4,6,0.6666666666666666,"non-native
annual",1,5,292.77777781,0,297.77777781,-0.2029001296137215,-0.41908415847590075,-0.3105798031650205,0.9832089552256975,2
2015,March,transect,transect_5,transect_5C,BD,0.008666666666666666,1,0,1,FALSE,FALSE,TRUE,0.05,0,0.001,FALSE,FALSE,TRUE,3,6,0.5,"non-native
annual",1,5,292.77777781,0,297.77777781,-0.2029001296137215,-0.41908415847590075,-0.3105798031650205,0.9832089552256975,3
2015,March,transect,transect_5,transect_5C,BD,0.0025,1,0,0,FALSE,NA,NA,0.01,0,0,FALSE,NA,NA,1,4,0.25,"non-native
annual",1,5,292.77777781,0,297.77777781,-0.2029001296137215,-0.41908415847590075,-0.3105798031650205,0.9832089552256975,3
2015,March,transect,transect_5,transect_5C,BD,0.08333333333333334,1,0,0,NA,NA,NA,0.25,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,5,292.77777781,0,297.77777781,-0.2029001296137215,-0.41908415847590075,-0.3105798031650205,0.9832089552256975,2
2015,March,transect,transect_5,transect_5C,BH,0.022000000000000002,1,0,1,FALSE,FALSE,NA,0.1,0,0.01,FALSE,FALSE,NA,2,5,0.4,"non-native
annual",1,5,292.77777781,0,297.77777781,-0.2029001296137215,-0.41908415847590075,-0.3105798031650205,0.9832089552256975,3
2015,March,transect,transect_5,transect_5C,BH,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,5,292.77777781,0,297.77777781,-0.2029001296137215,-0.41908415847590075,-0.3105798031650205,0.9832089552256975,3
2015,March,transect,transect_5,transect_5C,BH,0.025249999999999998,1,1,0,FALSE,NA,NA,0.1,0.001,0,FALSE,NA,NA,2,4,0.5,"non-native
annual",1,5,292.77777781,0,297.77777781,-0.2029001296137215,-0.41908415847590075,-0.3105798031650205,0.9832089552256975,2
2015,March,transect,transect_5,transect_5C,EG,0.006833333333333334,0,1,1,TRUE,TRUE,TRUE,0,0.001,0.01,TRUE,TRUE,TRUE,5,6,0.8333333333333334,"native
perennial",0,5,292.77777781,0,297.77777781,-0.2029001296137215,-0.41908415847590075,-0.3105798031650205,0.9832089552256975,1
2015,March,transect,transect_5,transect_5C,EG,5e-4,1,0,1,TRUE,FALSE,FALSE,0.001,0,0.001,TRUE,FALSE,FALSE,3,6,0.5,"native
perennial",0,5,292.77777781,0,297.77777781,-0.2029001296137215,-0.41908415847590075,-0.3105798031650205,0.9832089552256975,3
2015,March,transect,transect_5,transect_5C,EG,5e-4,0,1,0,TRUE,TRUE,FALSE,0,0.001,0,TRUE,TRUE,FALSE,3,6,0.5,"native
perennial",0,5,292.77777781,0,297.77777781,-0.2029001296137215,-0.41908415847590075,-0.3105798031650205,0.9832089552256975,3
2015,March,transect,transect_5,transect_5C,SP,0.006999999999999999,1,1,1,TRUE,TRUE,TRUE,0.001,0.01,0.01,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,5,292.77777781,0,297.77777781,-0.2029001296137215,-0.41908415847590075,-0.3105798031650205,0.9832089552256975,0
2015,March,transect,transect_5,transect_5D,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1,2,810,0,812,-0.8771747992199762,1.1450269537611326,-0.3105798031650205,0.9975369458128078,2
2015,March,transect,transect_5,transect_5D,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1,2,810,0,812,-0.8771747992199762,1.1450269537611326,-0.3105798031650205,0.9975369458128078,2
2015,March,transect,transect_5,transect_5D,BH,0.025,0,1,NA,NA,NA,NA,0,0.05,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,2,810,0,812,-0.8771747992199762,1.1450269537611326,-0.3105798031650205,0.9975369458128078,1
2015,March,transect,transect_5,transect_5D,EG,0.009000000000000001,1,1,1,TRUE,TRUE,FALSE,0.001,0.05,0.001,TRUE,TRUE,FALSE,5,6,0.8333333333333334,"native
perennial",0,2,810,0,812,-0.8771747992199762,1.1450269537611326,-0.3105798031650205,0.9975369458128078,1
2015,March,transect,transect_5,transect_5D,EG,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"native
perennial",0,2,810,0,812,-0.8771747992199762,1.1450269537611326,-0.3105798031650205,0.9975369458128078,1
2015,March,transect,transect_5,transect_5D,EG,8.333333333333334e-4,1,1,1,FALSE,TRUE,TRUE,0.001,0.001,0.001,FALSE,TRUE,TRUE,5,6,0.8333333333333334,"native
perennial",0,2,810,0,812,-0.8771747992199762,1.1450269537611326,-0.3105798031650205,0.9975369458128078,1
2015,March,transect,transect_5,transect_5E,BD,0.003333333333333333,1,0,0,NA,NA,NA,0.01,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,2,1630,0,1632,-0.8771747992199762,3.6247562790089147,-0.3105798031650205,0.9987745098039216,2
2015,March,transect,transect_5,transect_5E,BD,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,2,1630,0,1632,-0.8771747992199762,3.6247562790089147,-0.3105798031650205,0.9987745098039216,2
2015,March,transect,transect_5,transect_5E,BD,5e-4,1,1,0,FALSE,NA,NA,0.001,0.001,0,FALSE,NA,NA,2,4,0.5,"non-native
annual",1,2,1630,0,1632,-0.8771747992199762,3.6247562790089147,-0.3105798031650205,0.9987745098039216,2
2015,March,transect,transect_5,transect_5E,BH,2.5e-4,1,0,0,FALSE,NA,NA,0.001,0,0,FALSE,NA,NA,1,4,0.25,"non-native
annual",1,2,1630,0,1632,-0.8771747992199762,3.6247562790089147,-0.3105798031650205,0.9987745098039216,3
2015,March,transect,transect_5,transect_5E,BH,0,0,0,0,FALSE,NA,NA,0,0,0,FALSE,NA,NA,0,4,0,"non-native
annual",1,2,1630,0,1632,-0.8771747992199762,3.6247562790089147,-0.3105798031650205,0.9987745098039216,4
2015,March,transect,transect_5,transect_5E,BH,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,2,1630,0,1632,-0.8771747992199762,3.6247562790089147,-0.3105798031650205,0.9987745098039216,3
2015,March,transect,transect_5,transect_5E,EG,0.035333333333333335,1,1,1,TRUE,TRUE,FALSE,0.1,0.001,0.001,TRUE,TRUE,FALSE,5,6,0.8333333333333334,"native
perennial",0,2,1630,0,1632,-0.8771747992199762,3.6247562790089147,-0.3105798031650205,0.9987745098039216,1
2015,March,transect,transect_5,transect_5E,EG,0.002,1,0,1,TRUE,FALSE,FALSE,0.01,0,0.001,TRUE,FALSE,FALSE,3,6,0.5,"native
perennial",0,2,1630,0,1632,-0.8771747992199762,3.6247562790089147,-0.3105798031650205,0.9987745098039216,3
2015,March,transect,transect_6,transect_6A,AB,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,8,577.7777777800001,0,585.7777777800001,0.47137453999253315,0.44277298496461914,-0.3105798031650205,0.9863429438543766,1
2015,March,transect,transect_6,transect_6A,AB,0.020333333333333332,1,1,1,NA,NA,NA,0.05,0.001,0.01,NA,NA,NA,3,3,1,"non-native
annual",1,8,577.7777777800001,0,585.7777777800001,0.47137453999253315,0.44277298496461914,-0.3105798031650205,0.9863429438543766,0
2015,March,transect,transect_6,transect_6A,AB,0.0055000000000000005,1,1,NA,NA,NA,NA,0.01,0.001,NA,NA,NA,NA,2,2,1,"non-native
annual",1,8,577.7777777800001,0,585.7777777800001,0.47137453999253315,0.44277298496461914,-0.3105798031650205,0.9863429438543766,0
2015,March,transect,transect_6,transect_6A,BD,0.0027500000000000003,1,1,0,FALSE,NA,NA,0.01,0.001,0,FALSE,NA,NA,2,4,0.5,"non-native
annual",1,8,577.7777777800001,0,585.7777777800001,0.47137453999253315,0.44277298496461914,-0.3105798031650205,0.9863429438543766,2
2015,March,transect,transect_6,transect_6A,BD,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,8,577.7777777800001,0,585.7777777800001,0.47137453999253315,0.44277298496461914,-0.3105798031650205,0.9863429438543766,2
2015,March,transect,transect_6,transect_6A,BD,0.006666666666666666,1,1,0,NA,NA,NA,0.01,0.01,0,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1,8,577.7777777800001,0,585.7777777800001,0.47137453999253315,0.44277298496461914,-0.3105798031650205,0.9863429438543766,1
2015,March,transect,transect_6,transect_6A,BH,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1,8,577.7777777800001,0,585.7777777800001,0.47137453999253315,0.44277298496461914,-0.3105798031650205,0.9863429438543766,2
2015,March,transect,transect_6,transect_6A,BH,0.025,0,1,NA,NA,NA,NA,0,0.05,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,8,577.7777777800001,0,585.7777777800001,0.47137453999253315,0.44277298496461914,-0.3105798031650205,0.9863429438543766,1
2015,March,transect,transect_6,transect_6A,BH,0.03333333333333333,0,1,0,NA,NA,NA,0,0.1,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,8,577.7777777800001,0,585.7777777800001,0.47137453999253315,0.44277298496461914,-0.3105798031650205,0.9863429438543766,2
2015,March,transect,transect_6,transect_6A,EG,0.0175,1,1,1,TRUE,TRUE,TRUE,0.001,0.1,0.001,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,8,577.7777777800001,0,585.7777777800001,0.47137453999253315,0.44277298496461914,-0.3105798031650205,0.9863429438543766,0
2015,March,transect,transect_6,transect_6A,EG,0.017333333333333333,1,1,1,TRUE,TRUE,TRUE,0.001,0.001,0.001,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,8,577.7777777800001,0,585.7777777800001,0.47137453999253315,0.44277298496461914,-0.3105798031650205,0.9863429438543766,0
2015,March,transect,transect_6,transect_6A,EG,0.010666666666666666,1,1,1,TRUE,TRUE,TRUE,0.001,0.001,0.001,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,8,577.7777777800001,0,585.7777777800001,0.47137453999253315,0.44277298496461914,-0.3105798031650205,0.9863429438543766,0
2015,March,transect,transect_6,transect_6A,SP,0.003666666666666667,1,0,0,TRUE,TRUE,TRUE,0.01,0,0,TRUE,TRUE,TRUE,4,6,0.6666666666666666,"native
perennial",0,8,577.7777777800001,0,585.7777777800001,0.47137453999253315,0.44277298496461914,-0.3105798031650205,0.9863429438543766,2
2015,March,transect,transect_6,transect_6B,AB,0.04333333333333333,1,1,0,FALSE,FALSE,FALSE,0.01,0.25,0,FALSE,FALSE,FALSE,2,6,0.3333333333333333,"non-native
annual",1,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,4
2015,March,transect,transect_6,transect_6B,AB,0.003666666666666667,1,1,0,NA,NA,NA,0.01,0.001,0,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,1
2015,March,transect,transect_6,transect_6B,AB,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,2
2015,March,transect,transect_6,transect_6B,BD,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,3
2015,March,transect,transect_6,transect_6B,BD,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,1
2015,March,transect,transect_6,transect_6B,BD,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,2,0,"non-native
annual",1,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,2
2015,March,transect,transect_6,transect_6B,BH,0.08333333333333334,1,0,0,NA,NA,NA,0.25,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,2
2015,March,transect,transect_6,transect_6B,BH,5e-4,1,0,NA,NA,NA,NA,0.001,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,1
2015,March,transect,transect_6,transect_6B,BH,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,"non-native
annual",1,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,1
2015,March,transect,transect_6,transect_6B,EG,0.025,0,1,0,FALSE,TRUE,FALSE,0,0.05,0,FALSE,TRUE,FALSE,2,6,0.3333333333333333,"native
perennial",0,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,4
2015,March,transect,transect_6,transect_6B,EG,0.0051666666666666675,1,1,1,TRUE,FALSE,FALSE,0.01,0.01,0.01,TRUE,FALSE,FALSE,4,6,0.6666666666666666,"native
perennial",0,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,2
2015,March,transect,transect_6,transect_6B,EG,0.0335,1,0,0,TRUE,TRUE,FALSE,0.1,0,0,TRUE,TRUE,FALSE,3,6,0.5,"native
perennial",0,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,3
2015,March,transect,transect_6,transect_6B,SP,0.04533333333333333,1,1,1,FALSE,TRUE,TRUE,0.25,0.001,0.001,FALSE,TRUE,TRUE,5,6,0.8333333333333334,"native
perennial",0,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,1
2015,March,transect,transect_6,transect_6B,SP,0.0455,1,1,1,TRUE,TRUE,TRUE,0.001,0.001,0.01,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,0
2015,March,transect,transect_6,transect_6B,SP,6.666666666666666e-4,1,1,0,TRUE,FALSE,TRUE,0.001,0.001,0,TRUE,FALSE,TRUE,4,6,0.6666666666666666,"native
perennial",0,8,477.777777786,0,485.777777786,0.47137453999253315,0.14036696970864349,-0.3105798031650205,0.9835315645016511,2
2015,March,transect,transect_6,transect_6C,AB,0.018500000000000003,1,0,0,TRUE,TRUE,FALSE,0.1,0,0,TRUE,TRUE,FALSE,3,6,0.5,"non-native
annual",1,9,552.22222219,0,561.22222219,0.696132763194618,0.3654914476237374,-0.3105798031650205,0.9839635715690654,3
2015,March,transect,transect_6,transect_6C,AB,0.075,1,1,0,FALSE,NA,NA,0.25,0.05,0,FALSE,NA,NA,2,4,0.5,"non-native
annual",1,9,552.22222219,0,561.22222219,0.696132763194618,0.3654914476237374,-0.3105798031650205,0.9839635715690654,2
2015,March,transect,transect_6,transect_6C,AB,0.017166666666666667,1,0,0,TRUE,TRUE,TRUE,0.001,0,0,TRUE,TRUE,TRUE,4,6,0.6666666666666666,"non-native
annual",1,9,552.22222219,0,561.22222219,0.696132763194618,0.3654914476237374,-0.3105798031650205,0.9839635715690654,2
2015,March,transect,transect_6,transect_6C,BD,0.025,1,0,0,FALSE,NA,NA,0.1,0,0,FALSE,NA,NA,1,4,0.25,"non-native
annual",1,9,552.22222219,0,561.22222219,0.696132763194618,0.3654914476237374,-0.3105798031650205,0.9839635715690654,3
2015,March,transect,transect_6,transect_6C,BD,0.0025,1,0,0,FALSE,NA,NA,0.01,0,0,FALSE,NA,NA,1,4,0.25,"non-native
annual",1,9,552.22222219,0,561.22222219,0.696132763194618,0.3654914476237374,-0.3105798031650205,0.9839635715690654,3
2015,March,transect,transect_6,transect_6C,BD,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,9,552.22222219,0,561.22222219,0.696132763194618,0.3654914476237374,-0.3105798031650205,0.9839635715690654,3
2015,March,transect,transect_6,transect_6C,BH,0.005,1,0,NA,NA,NA,NA,0.01,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,9,552.22222219,0,561.22222219,0.696132763194618,0.3654914476237374,-0.3105798031650205,0.9839635715690654,1
2015,March,transect,transect_6,transect_6C,BH,2.5e-4,1,0,0,FALSE,NA,NA,0.001,0,0,FALSE,NA,NA,1,4,0.25,"non-native
annual",1,9,552.22222219,0,561.22222219,0.696132763194618,0.3654914476237374,-0.3105798031650205,0.9839635715690654,3
2015,March,transect,transect_6,transect_6C,BH,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,9,552.22222219,0,561.22222219,0.696132763194618,0.3654914476237374,-0.3105798031650205,0.9839635715690654,2
2015,March,transect,transect_6,transect_6C,EG,0.004,1,1,1,TRUE,TRUE,TRUE,0.001,0.001,0.001,TRUE,TRUE,TRUE,6,6,1,"native
perennial",0,9,552.22222219,0,561.22222219,0.696132763194618,0.3654914476237374,-0.3105798031650205,0.9839635715690654,0
2015,March,transect,transect_6,transect_6C,EG,0.0034999999999999996,0,0,1,TRUE,FALSE,TRUE,0,0,0.001,TRUE,FALSE,TRUE,3,6,0.5,"native
perennial",0,9,552.22222219,0,561.22222219,0.696132763194618,0.3654914476237374,-0.3105798031650205,0.9839635715690654,3
2015,March,transect,transect_6,transect_6C,EG,0.0023333333333333335,1,1,1,TRUE,TRUE,FALSE,0.001,0.001,0.001,TRUE,TRUE,FALSE,5,6,0.8333333333333334,"native
perennial",0,9,552.22222219,0,561.22222219,0.696132763194618,0.3654914476237374,-0.3105798031650205,0.9839635715690654,1
2015,March,transect,transect_6,transect_6C,SP,0.051833333333333335,1,1,0,FALSE,TRUE,TRUE,0.01,0.05,0,FALSE,TRUE,TRUE,4,6,0.6666666666666666,"native
perennial",0,9,552.22222219,0,561.22222219,0.696132763194618,0.3654914476237374,-0.3105798031650205,0.9839635715690654,2
2015,March,transect,transect_6,transect_6D,AB,0.016833333333333332,0,0,1,FALSE,FALSE,TRUE,0,0,0.1,FALSE,FALSE,TRUE,2,6,0.3333333333333333,"non-native
annual",1,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,4
2015,March,transect,transect_6,transect_6D,AB,0.0016666666666666666,0,0,1,FALSE,FALSE,FALSE,0,0,0.01,FALSE,FALSE,FALSE,1,6,0.16666666666666666,"non-native
annual",1,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,5
2015,March,transect,transect_6,transect_6D,AB,0.005,1,0,NA,NA,NA,NA,0.01,0,NA,NA,NA,NA,1,2,0.5,"non-native
annual",1,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,1
2015,March,transect,transect_6,transect_6D,BD,0.025249999999999998,1,0,1,FALSE,NA,NA,0.1,0,0.001,FALSE,NA,NA,2,4,0.5,"non-native
annual",1,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,2
2015,March,transect,transect_6,transect_6D,BD,3.333333333333333e-4,1,0,0,NA,NA,NA,0.001,0,0,NA,NA,NA,1,3,0.3333333333333333,"non-native
annual",1,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,2
2015,March,transect,transect_6,transect_6D,BD,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,3
2015,March,transect,transect_6,transect_6D,BH,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,3
2015,March,transect,transect_6,transect_6D,BH,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,3,0,"non-native
annual",1,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,3
2015,March,transect,transect_6,transect_6D,BH,0.05,1,1,0,NA,NA,NA,0.05,0.1,0,NA,NA,NA,2,3,0.6666666666666666,"non-native
annual",1,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,1
2015,March,transect,transect_6,transect_6D,EG,5e-4,1,1,1,FALSE,FALSE,FALSE,0.001,0.001,0.001,FALSE,FALSE,FALSE,3,6,0.5,"native
perennial",0,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,3
2015,March,transect,transect_6,transect_6D,EG,0.0018333333333333335,1,0,0,TRUE,FALSE,FALSE,0.001,0,0,TRUE,FALSE,FALSE,2,6,0.3333333333333333,"native
perennial",0,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,4
2015,March,transect,transect_6,transect_6D,EG,0.0038333333333333336,1,1,1,TRUE,FALSE,TRUE,0.01,0.001,0.001,TRUE,FALSE,TRUE,5,6,0.8333333333333334,"native
perennial",0,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,1
2015,March,transect,transect_6,transect_6D,SP,0.0023333333333333335,1,1,1,FALSE,TRUE,TRUE,0.001,0.01,0.001,FALSE,TRUE,TRUE,5,6,0.8333333333333334,"native
perennial",0,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,1
2015,March,transect,transect_6,transect_6D,SP,0.0034999999999999996,0,1,0,FALSE,TRUE,TRUE,0,0.01,0,FALSE,TRUE,TRUE,3,6,0.5,"native
perennial",0,7,549.9999999300001,0,556.9999999300001,0.24661631679044826,0.35877131383673705,-0.3105798031650205,0.9874326750433039,3
