year,experiment,plot,subplot,bg.species,competition.density,host,mean.dam,leaves.dam,leaves.tot,prop.dam,native.density,nonnative.density,nonnative,origin,total.density,natdens.s,nondens.s,nonnative.rel
2016,competition,competition_211,competition_211,EG seed,80,SP,0.01,3,3,1,36,49,0,native,85,0.27247816886213744,-0.5103807732528922,0.5764705882352941
2016,competition,competition_52,competition_52,SP adult,4,EG,6.666666666666666e-4,2,3,0.6666666666666666,8,35.4444444444444,0,native,43.4444444444444,-0.2397612179908776,-0.5423198493070884,0.815856777493606
2016,competition,competition_52,competition_52,SP adult,4,EG,0.004,3,3,1,8,35.4444444444444,0,native,43.4444444444444,-0.2397612179908776,-0.5423198493070884,0.815856777493606
2016,competition,competition_52,competition_52,SP adult,4,SP,0.020333333333333332,3,3,1,8,35.4444444444444,0,native,43.4444444444444,-0.2397612179908776,-0.5423198493070884,0.815856777493606
2016,competition,competition_41,competition_41,SP adult,8,AB,0.004,3,3,1,11,91.3333333333333,1,non-native,102.3333333333333,-0.18487842654234027,-0.4106366095098698,0.8925081433224755
2016,competition,competition_41,competition_41,SP adult,8,BH,5e-4,1,2,0.5,11,91.3333333333333,1,non-native,102.3333333333333,-0.18487842654234027,-0.4106366095098698,0.8925081433224755
2016,competition,competition_41,competition_41,SP adult,8,EG,5e-4,1,2,0.5,11,91.3333333333333,0,native,102.3333333333333,-0.18487842654234027,-0.4106366095098698,0.8925081433224755
2016,competition,competition_41,competition_41,SP adult,8,EG,0.023333333333333334,3,3,1,11,91.3333333333333,0,native,102.3333333333333,-0.18487842654234027,-0.4106366095098698,0.8925081433224755
2016,competition,competition_41,competition_41,SP adult,8,SP,0.006999999999999999,3,3,1,11,91.3333333333333,0,native,102.3333333333333,-0.18487842654234027,-0.4106366095098698,0.8925081433224755
2016,competition,competition_212,competition_212,EG adult,2,AB,0.001,3,3,1,5,52,1,non-native,57,-0.29464400943941493,-0.5033122892081111,0.9122807017543859
2016,competition,competition_212,competition_212,EG adult,2,SP,0.003666666666666667,2,3,0.6666666666666666,5,52,0,native,57,-0.29464400943941493,-0.5033122892081111,0.9122807017543859
2016,competition,competition_212,competition_212,EG adult,2,EG,0.001,3,3,1,5,52,0,native,57,-0.29464400943941493,-0.5033122892081111,0.9122807017543859
2016,competition,competition_212,competition_212,EG adult,2,SP,0.03666666666666667,3,3,1,5,52,0,native,57,-0.29464400943941493,-0.5033122892081111,0.9122807017543859
2016,competition,competition_213,competition_213,SP seed,20,AB,0.05333333333333333,3,3,1,9,240,1,non-native,249,-0.22146695417469847,-0.06035395573516103,0.963855421686747
2016,competition,competition_213,competition_213,SP seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,9,240,0,native,249,-0.22146695417469847,-0.06035395573516103,0.963855421686747
2016,competition,competition_213,competition_213,SP seed,20,SP,0.01,3,3,1,9,240,0,native,249,-0.22146695417469847,-0.06035395573516103,0.963855421686747
2016,competition,competition_213,competition_213,SP seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,9,240,0,native,249,-0.22146695417469847,-0.06035395573516103,0.963855421686747
2016,competition,competition_213,competition_213,SP seed,20,SP,0.04,3,3,1,9,240,0,native,249,-0.22146695417469847,-0.06035395573516103,0.963855421686747
2016,competition,competition_218,competition_218,SP seed,100,AB,0.01,1,1,1,10,104,1,non-native,114,-0.20317269035851937,-0.3807918990985717,0.9122807017543859
2016,competition,competition_218,competition_218,SP seed,100,EG,0.006999999999999999,3,3,1,10,104,0,native,114,-0.20317269035851937,-0.3807918990985717,0.9122807017543859
2016,competition,competition_218,competition_218,SP seed,100,SP,0.003666666666666667,2,3,0.6666666666666666,10,104,0,native,114,-0.20317269035851937,-0.3807918990985717,0.9122807017543859
2016,competition,competition_218,competition_218,SP seed,100,SP,0.020333333333333332,3,3,1,10,104,0,native,114,-0.20317269035851937,-0.3807918990985717,0.9122807017543859
2016,competition,competition_220,competition_220,AB seed,80,AB,0.02,2,3,0.6666666666666666,1,76.3333333333333,1,non-native,77.3333333333333,-0.36782106470413134,-0.4459790297337754,0.9870689655172413
2016,competition,competition_220,competition_220,AB seed,80,EG,3.333333333333333e-4,1,3,0.3333333333333333,1,76.3333333333333,0,native,77.3333333333333,-0.36782106470413134,-0.4459790297337754,0.9870689655172413
2016,competition,competition_220,competition_220,AB seed,80,SP,0.003666666666666667,2,3,0.6666666666666666,1,76.3333333333333,0,native,77.3333333333333,-0.36782106470413134,-0.4459790297337754,0.9870689655172413
2016,competition,competition_221,competition_221,EG adult,4,AB,0.003666666666666667,2,3,0.6666666666666666,6,59.6666666666667,1,non-native,65.6666666666667,-0.27634974562323583,-0.48524838553811483,0.9086294416243655
2016,competition,competition_221,competition_221,EG adult,4,BH,0.001,1,1,1,6,59.6666666666667,1,non-native,65.6666666666667,-0.27634974562323583,-0.48524838553811483,0.9086294416243655
2016,competition,competition_221,competition_221,EG adult,4,EG,0.003666666666666667,2,3,0.6666666666666666,6,59.6666666666667,0,native,65.6666666666667,-0.27634974562323583,-0.48524838553811483,0.9086294416243655
2016,competition,competition_221,competition_221,EG adult,4,EG,0.001,2,2,1,6,59.6666666666667,0,native,65.6666666666667,-0.27634974562323583,-0.48524838553811483,0.9086294416243655
2016,competition,competition_221,competition_221,EG adult,4,SP,0.033666666666666664,3,3,1,6,59.6666666666667,0,native,65.6666666666667,-0.27634974562323583,-0.48524838553811483,0.9086294416243655
2016,competition,competition_224,competition_224,BH seed,100,AB,0.006999999999999999,3,3,1,4,2576.6666666666665,1,non-native,2580.6666666666665,-0.31293827325559403,5.445209728033242,0.998450012916559
2016,competition,competition_224,competition_224,BH seed,100,EG,5e-4,1,2,0.5,4,2576.6666666666665,0,native,2580.6666666666665,-0.31293827325559403,5.445209728033242,0.998450012916559
2016,competition,competition_224,competition_224,BH seed,100,SP,3.333333333333333e-4,1,3,0.3333333333333333,4,2576.6666666666665,0,native,2580.6666666666665,-0.31293827325559403,5.445209728033242,0.998450012916559
2016,competition,competition_224,competition_224,BH seed,100,EG,0.004,3,3,1,4,2576.6666666666665,0,native,2580.6666666666665,-0.31293827325559403,5.445209728033242,0.998450012916559
2016,competition,competition_224,competition_224,BH seed,100,SP,0.006999999999999999,3,3,1,4,2576.6666666666665,0,native,2580.6666666666665,-0.31293827325559403,5.445209728033242,0.998450012916559
2016,competition,competition_225,competition_225,AB seed,10,AB,0.004,3,3,1,3,54,1,non-native,57,-0.33123253707177314,-0.49859996651159033,0.9473684210526315
2016,competition,competition_225,competition_225,AB seed,10,BD,0.0055000000000000005,2,2,1,3,54,1,non-native,57,-0.33123253707177314,-0.49859996651159033,0.9473684210526315
2016,competition,competition_225,competition_225,AB seed,10,SP,5e-4,1,2,0.5,3,54,0,native,57,-0.33123253707177314,-0.49859996651159033,0.9473684210526315
2016,competition,competition_225,competition_225,AB seed,10,EG,0.004,3,3,1,3,54,0,native,57,-0.33123253707177314,-0.49859996651159033,0.9473684210526315
2016,competition,competition_225,competition_225,AB seed,10,SP,0.001,3,3,1,3,54,0,native,57,-0.33123253707177314,-0.49859996651159033,0.9473684210526315
2016,competition,competition_230,competition_230,BD seed,100,SP,3.333333333333333e-4,1,3,0.3333333333333333,7,282.9999999999997,0,native,289.9999999999997,-0.2580554818070567,0.04096098224003432,0.9758620689655172
2016,competition,competition_230,competition_230,BD seed,100,EG,3.333333333333333e-4,1,3,0.3333333333333333,7,282.9999999999997,0,native,289.9999999999997,-0.2580554818070567,0.04096098224003432,0.9758620689655172
2016,competition,competition_231,competition_231,BH seed,10,SP,5e-4,1,2,0.5,5,870,0,native,875,-0.29464400943941493,1.4240276936688736,0.9942857142857143
2016,competition,competition_231,competition_231,BH seed,10,EG,6.666666666666666e-4,2,3,0.6666666666666666,5,870,0,native,875,-0.29464400943941493,1.4240276936688736,0.9942857142857143
2016,competition,competition_232,competition_232,SP seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,8,70,0,native,78,-0.2397612179908776,-0.4609013849394244,0.8974358974358975
2016,competition,competition_232,competition_232,SP seed,20,SP,0.003333333333333333,1,3,0.3333333333333333,8,70,0,native,78,-0.2397612179908776,-0.4609013849394244,0.8974358974358975
2016,competition,competition_232,competition_232,SP seed,20,EG,0.006999999999999999,3,3,1,8,70,0,native,78,-0.2397612179908776,-0.4609013849394244,0.8974358974358975
2016,competition,competition_232,competition_232,SP seed,20,SP,0.006999999999999999,3,3,1,8,70,0,native,78,-0.2397612179908776,-0.4609013849394244,0.8974358974358975
2016,competition,competition_53,competition_53,SP adult,4,AB,0.003666666666666667,2,3,0.6666666666666666,3,18,1,non-native,21,-0.33123253707177314,-0.5834217750489638,0.8571428571428571
2016,competition,competition_53,competition_53,SP adult,4,EG,6.666666666666666e-4,2,3,0.6666666666666666,3,18,0,native,21,-0.33123253707177314,-0.5834217750489638,0.8571428571428571
2016,competition,competition_53,competition_53,SP adult,4,EG,0.006999999999999999,3,3,1,3,18,0,native,21,-0.33123253707177314,-0.5834217750489638,0.8571428571428571
2016,competition,competition_53,competition_53,SP adult,4,SP,0.020333333333333332,3,3,1,3,18,0,native,21,-0.33123253707177314,-0.5834217750489638,0.8571428571428571
2016,competition,competition_47,competition_47,SP adult,6,AB,0.006999999999999999,3,3,1,7,95,1,non-native,102,-0.2580554818070567,-0.4019973512329151,0.9313725490196079
2016,competition,competition_47,competition_47,SP adult,6,EG,0.05333333333333333,3,3,1,7,95,0,native,102,-0.2580554818070567,-0.4019973512329151,0.9313725490196079
2016,competition,competition_47,competition_47,SP adult,6,SP,0.05333333333333333,3,3,1,7,95,0,native,102,-0.2580554818070567,-0.4019973512329151,0.9313725490196079
2016,competition,competition_24,competition_24,All,1,AB,0.025,1,2,0.5,1.5,104.6666666666667,1,non-native,106.1666666666667,-0.3586739327960418,-0.3792211248663981,0.9858712715855573
2016,competition,competition_24,competition_24,All,1,EG,3.333333333333333e-4,1,3,0.3333333333333333,1.5,104.6666666666667,0,native,106.1666666666667,-0.3586739327960418,-0.3792211248663981,0.9858712715855573
2016,competition,competition_24,competition_24,All,1,EG,0.020333333333333332,3,3,1,1.5,104.6666666666667,0,native,106.1666666666667,-0.3586739327960418,-0.3792211248663981,0.9858712715855573
