year,experiment,plot,subplot,host,mean.dam,leaves.dam,leaves.tot,prop.dam,native.density,nonnative.density,nonnative,origin,total.density,natdens.s,nondens.s
2015,transect,transect_6,transect_6A,BD,0.01,1,1,1,8,577.7777777800001,1,non-native,585.7777777800001,0.28859087292904273,0.6009228263953243
2015,transect,transect_6,transect_6A,BD,0.001,1,1,1,8,577.7777777800001,1,non-native,585.7777777800001,0.28859087292904273,0.6009228263953243
2015,transect,transect_6,transect_6A,BH,0.01,1,1,1,8,577.7777777800001,1,non-native,585.7777777800001,0.28859087292904273,0.6009228263953243
2015,transect,transect_6,transect_6A,EG,0.004,6,6,1,8,577.7777777800001,0,native,585.7777777800001,0.28859087292904273,0.6009228263953243
2015,transect,transect_6,transect_6A,EG,0.004,6,6,1,8,577.7777777800001,0,native,585.7777777800001,0.28859087292904273,0.6009228263953243
2015,transect,transect_6,transect_6A,EG,0.019,6,6,1,8,577.7777777800001,0,native,585.7777777800001,0.28859087292904273,0.6009228263953243
2015,transect,transect_6,transect_6A,SP,0.0055000000000000005,6,6,1,8,577.7777777800001,0,native,585.7777777800001,0.28859087292904273,0.6009228263953243
2015,transect,transect_6,transect_6C,AB,0.08333333333333334,1,6,0.16666666666666666,9,552.22222219,1,non-native,561.22222219,0.4855784631586983,0.5218013184554811
2015,transect,transect_6,transect_6C,AB,0.015,2,4,0.5,9,552.22222219,1,non-native,561.22222219,0.4855784631586983,0.5218013184554811
2015,transect,transect_6,transect_6C,BD,0.01,1,1,1,9,552.22222219,1,non-native,561.22222219,0.4855784631586983,0.5218013184554811
2015,transect,transect_6,transect_6C,BD,0.050499999999999996,2,2,1,9,552.22222219,1,non-native,561.22222219,0.4855784631586983,0.5218013184554811
2015,transect,transect_6,transect_6C,BD,0.001,1,1,1,9,552.22222219,1,non-native,561.22222219,0.4855784631586983,0.5218013184554811
2015,transect,transect_6,transect_6C,BH,0.05,1,1,1,9,552.22222219,1,non-native,561.22222219,0.4855784631586983,0.5218013184554811
2015,transect,transect_6,transect_6C,BH,0,0,1,0,9,552.22222219,1,non-native,561.22222219,0.4855784631586983,0.5218013184554811
2015,transect,transect_6,transect_6C,EG,0.009000000000000001,5,6,0.8333333333333334,9,552.22222219,0,native,561.22222219,0.4855784631586983,0.5218013184554811
2015,transect,transect_6,transect_6C,EG,0.009000000000000001,5,6,0.8333333333333334,9,552.22222219,0,native,561.22222219,0.4855784631586983,0.5218013184554811
2015,transect,transect_6,transect_6C,EG,0.0055000000000000005,6,6,1,9,552.22222219,0,native,561.22222219,0.4855784631586983,0.5218013184554811
2015,transect,transect_6,transect_6C,SP,0.0235,6,6,1,9,552.22222219,0,native,561.22222219,0.4855784631586983,0.5218013184554811
2015,transect,transect_6,transect_6E,AB,0.1875,2,4,0.5,1,680.99999998,1,non-native,681.99999998,-1.0903222586785462,0.920504916661496
2015,transect,transect_6,transect_6E,AB,0.2505,2,2,1,1,680.99999998,1,non-native,681.99999998,-1.0903222586785462,0.920504916661496
2015,transect,transect_6,transect_6E,EG,0.009000000000000001,5,6,0.8333333333333334,1,680.99999998,0,native,681.99999998,-1.0903222586785462,0.920504916661496
2015,transect,transect_7,transect_7A,PA,0.025,2,6,0.3333333333333333,0,24.88888889,1,non-native,24.88888889,-1.2873098489082018,-1.1108537952516324
2015,transect,transect_7,transect_7A,PA,1.6666666666666666e-4,1,6,0.16666666666666666,0,24.88888889,1,non-native,24.88888889,-1.2873098489082018,-1.1108537952516324
2015,transect,transect_7,transect_7A,PA,0.12666666666666665,3,6,0.5,0,24.88888889,1,non-native,24.88888889,-1.2873098489082018,-1.1108537952516324
2015,transect,transect_7,transect_7C,AB,0.0085,2,6,0.3333333333333333,1,144.6666667,1,non-native,145.6666667,-1.0903222586785462,-0.7400147280032148
2015,transect,transect_7,transect_7C,PA,0.08333333333333334,1,6,0.16666666666666666,1,144.6666667,1,non-native,145.6666667,-1.0903222586785462,-0.7400147280032148
2015,transect,transect_7,transect_7C,PA,0.0335,3,6,0.5,1,144.6666667,1,non-native,145.6666667,-1.0903222586785462,-0.7400147280032148
2015,transect,transect_7,transect_7C,PA,0.002,3,6,0.5,1,144.6666667,1,non-native,145.6666667,-1.0903222586785462,-0.7400147280032148
2015,transect,transect_7,transect_7E,AB,1.6666666666666666e-4,1,6,0.16666666666666666,0,861.44444443,1,non-native,861.44444443,-1.2873098489082018,1.4791715632922555
2015,transect,transect_7,transect_7E,AB,0.005,1,2,0.5,0,861.44444443,1,non-native,861.44444443,-1.2873098489082018,1.4791715632922555
2015,transect,transect_7,transect_7E,BH,0,0,1,0,0,861.44444443,1,non-native,861.44444443,-1.2873098489082018,1.4791715632922555
2015,transect,transect_7,transect_7E,BH,0,0,1,0,0,861.44444443,1,non-native,861.44444443,-1.2873098489082018,1.4791715632922555
2015,transect,transect_7,transect_7E,PA,0.04333333333333333,2,6,0.3333333333333333,0,861.44444443,1,non-native,861.44444443,-1.2873098489082018,1.4791715632922555
2015,transect,transect_8,transect_8A,BD,0.25,1,1,1,11,28.88888889,1,non-native,39.888888890000004,0.8795536436180095,-1.0984695592429574
2015,transect,transect_8,transect_8A,BD,0,0,1,0,11,28.88888889,1,non-native,39.888888890000004,0.8795536436180095,-1.0984695592429574
2015,transect,transect_8,transect_8A,BD,0.001,1,1,1,11,28.88888889,1,non-native,39.888888890000004,0.8795536436180095,-1.0984695592429574
2015,transect,transect_8,transect_8A,EG,0.175,6,6,1,11,28.88888889,0,native,39.888888890000004,0.8795536436180095,-1.0984695592429574
2015,transect,transect_8,transect_8A,EG,0.1202,3,5,0.6,11,28.88888889,0,native,39.888888890000004,0.8795536436180095,-1.0984695592429574
2015,transect,transect_8,transect_8A,EG,0.18350000000000002,5,6,0.8333333333333334,11,28.88888889,0,native,39.888888890000004,0.8795536436180095,-1.0984695592429574
2015,transect,transect_8,transect_8A,SP,0.0023333333333333335,5,6,0.8333333333333334,11,28.88888889,0,native,39.888888890000004,0.8795536436180095,-1.0984695592429574
2015,transect,transect_8,transect_8A,SP,0.013666666666666667,6,6,1,11,28.88888889,0,native,39.888888890000004,0.8795536436180095,-1.0984695592429574
2015,transect,transect_8,transect_8C,BD,0.001,2,2,1,10,306.66666663,1,non-native,316.66666663,0.6825660533883539,-0.23845316986860307
2015,transect,transect_8,transect_8C,EG,0.16183333333333333,6,6,1,10,306.66666663,0,native,316.66666663,0.6825660533883539,-0.23845316986860307
2015,transect,transect_8,transect_8C,EG,0.027000000000000003,5,6,0.8333333333333334,10,306.66666663,0,native,316.66666663,0.6825660533883539,-0.23845316986860307
2015,transect,transect_8,transect_8C,EG,0.142,5,6,0.8333333333333334,10,306.66666663,0,native,316.66666663,0.6825660533883539,-0.23845316986860307
2015,transect,transect_8,transect_8C,SP,0.027000000000000003,6,6,1,10,306.66666663,0,native,316.66666663,0.6825660533883539,-0.23845316986860307
2015,transect,transect_8,transect_8C,SP,0.05366666666666666,6,6,1,10,306.66666663,0,native,316.66666663,0.6825660533883539,-0.23845316986860307
2015,transect,transect_8,transect_8E,AB,5e-4,1,2,0.5,1,302.22222222,1,non-native,303.22222222,-1.0903222586785462,-0.2522134319938222
2015,transect,transect_8,transect_8E,AB,5e-4,1,2,0.5,1,302.22222222,1,non-native,303.22222222,-1.0903222586785462,-0.2522134319938222
2015,transect,transect_8,transect_8E,AB,0.1375,2,4,0.5,1,302.22222222,1,non-native,303.22222222,-1.0903222586785462,-0.2522134319938222
2015,transect,transect_8,transect_8E,EG,0.17833333333333332,6,6,1,1,302.22222222,0,native,303.22222222,-1.0903222586785462,-0.2522134319938222
2015,transect,transect_9,transect_9A,PA,0,0,6,0,0,9,1,non-native,9,-1.2873098489082018,-1.1600467327339758
2015,transect,transect_9,transect_9A,PA,0.0085,2,6,0.3333333333333333,0,9,1,non-native,9,-1.2873098489082018,-1.1600467327339758
2015,transect,transect_9,transect_9A,PA,1.6666666666666666e-4,1,6,0.16666666666666666,0,9,1,non-native,9,-1.2873098489082018,-1.1600467327339758
2015,transect,transect_9,transect_9C,PA,0,0,6,0,0,288.444444422,1,non-native,288.444444422,-1.2873098489082018,-0.2948702449752006
2015,transect,transect_9,transect_9C,PA,1.6666666666666666e-4,1,6,0.16666666666666666,0,288.444444422,1,non-native,288.444444422,-1.2873098489082018,-0.2948702449752006
2015,transect,transect_9,transect_9C,PA,0,0,6,0,0,288.444444422,1,non-native,288.444444422,-1.2873098489082018,-0.2948702449752006
2015,transect,transect_9,transect_9E,AB,0.1,2,2,1,2,157.55555556000002,1,non-native,159.55555556000002,-0.8933346684488906,-0.7001099676202593
2015,transect,transect_9,transect_9E,AB,0.1,2,2,1,2,157.55555556000002,1,non-native,159.55555556000002,-0.8933346684488906,-0.7001099676202593
2015,transect,transect_9,transect_9E,BD,0.001,1,1,1,2,157.55555556000002,1,non-native,159.55555556000002,-0.8933346684488906,-0.7001099676202593
2015,transect,transect_9,transect_9E,BH,0,0,1,0,2,157.55555556000002,1,non-native,159.55555556000002,-0.8933346684488906,-0.7001099676202593
2015,transect,transect_9,transect_9E,PA,0,0,6,0,2,157.55555556000002,1,non-native,159.55555556000002,-0.8933346684488906,-0.7001099676202593
2015,transect,transect_9,transect_9E,PA,5e-4,3,6,0.5,2,157.55555556000002,1,non-native,159.55555556000002,-0.8933346684488906,-0.7001099676202593
2015,transect,transect_10,transect_10A,PA,0.0018333333333333335,2,6,0.3333333333333333,0,125,1,non-native,125,-1.2873098489082018,-0.800903888482402
2015,transect,transect_10,transect_10A,PA,0.0016666666666666666,1,6,0.16666666666666666,0,125,1,non-native,125,-1.2873098489082018,-0.800903888482402
2015,transect,transect_10,transect_10A,PA,1.6666666666666666e-4,1,6,0.16666666666666666,0,125,1,non-native,125,-1.2873098489082018,-0.800903888482402
2015,transect,transect_10,transect_10C,BD,0.0085,2,6,0.3333333333333333,0,67.999999997,1,non-native,67.999999997,-1.2873098489082018,-0.9773792516153083
2015,transect,transect_10,transect_10C,PA,0.010166666666666666,3,6,0.5,0,67.999999997,1,non-native,67.999999997,-1.2873098489082018,-0.9773792516153083
2015,transect,transect_10,transect_10C,PA,0.003333333333333333,2,6,0.3333333333333333,0,67.999999997,1,non-native,67.999999997,-1.2873098489082018,-0.9773792516153083
2015,transect,transect_10,transect_10E,BD,0,0,2,0,2,502.00000003,1,non-native,504.00000003,-0.8933346684488906,0.36631035542809476
2015,transect,transect_10,transect_10E,BD,3.333333333333333e-4,1,3,0.3333333333333333,2,502.00000003,1,non-native,504.00000003,-0.8933346684488906,0.36631035542809476
2015,transect,transect_10,transect_10E,BD,0.025,1,2,0.5,2,502.00000003,1,non-native,504.00000003,-0.8933346684488906,0.36631035542809476
2015,transect,transect_10,transect_10E,PA,1.6666666666666666e-4,1,6,0.16666666666666666,2,502.00000003,1,non-native,504.00000003,-0.8933346684488906,0.36631035542809476
2015,transect,transect_10,transect_10E,PA,0.016833333333333332,2,6,0.3333333333333333,2,502.00000003,1,non-native,504.00000003,-0.8933346684488906,0.36631035542809476
2016,transect,transect_1,transect_1A,AB,0.001,1,1,1,20,20,1,non-native,40,2.6524419556849095,-1.1259900837101195
2016,transect,transect_1,transect_1A,EG,0.004,3,3,1,20,20,0,native,40,2.6524419556849095,-1.1259900837101195
2016,transect,transect_1,transect_1A,SP,0.020333333333333332,3,3,1,20,20,0,native,40,2.6524419556849095,-1.1259900837101195
2016,transect,transect_1,transect_1A,SP,0.01,3,3,1,20,20,0,native,40,2.6524419556849095,-1.1259900837101195
2016,transect,transect_1,transect_1A,SP,0.01,3,3,1,20,20,0,native,40,2.6524419556849095,-1.1259900837101195
2016,transect,transect_1,transect_1C,EG,6.666666666666666e-4,2,3,0.6666666666666666,3,315,0,native,318,-0.6963470782192351,-0.21265267807034144
2016,transect,transect_1,transect_1C,SP,0.006999999999999999,3,3,1,3,315,0,native,318,-0.6963470782192351,-0.21265267807034144
2016,transect,transect_1,transect_1C,SP,0.004,3,3,1,3,315,0,native,318,-0.6963470782192351,-0.21265267807034144
2016,transect,transect_1,transect_1C,SP,0.05333333333333333,3,3,1,3,315,0,native,318,-0.6963470782192351,-0.21265267807034144
2016,transect,transect_1,transect_1E,AB,0.0055000000000000005,2,2,1,2,730,1,non-native,732,-0.8933346684488906,1.0722118078296856
2016,transect,transect_1,transect_1E,SP,0.004,3,3,1,2,730,0,native,732,-0.8933346684488906,1.0722118078296856
2016,transect,transect_3,transect_3A,AB,0.006999999999999999,3,3,1,10,30.33333333,1,non-native,40.33333333,0.6825660533883539,-1.0939974740313627
2016,transect,transect_3,transect_3A,EG,0.004,3,3,1,10,30.33333333,0,native,40.33333333,0.6825660533883539,-1.0939974740313627
2016,transect,transect_3,transect_3A,SP,0.03666666666666667,3,3,1,10,30.33333333,0,native,40.33333333,0.6825660533883539,-1.0939974740313627
2016,transect,transect_3,transect_3A,SP,0.03666666666666667,3,3,1,10,30.33333333,0,native,40.33333333,0.6825660533883539,-1.0939974740313627
2016,transect,transect_3,transect_3A,SP,0.001,3,3,1,10,30.33333333,0,native,40.33333333,0.6825660533883539,-1.0939974740313627
2016,transect,transect_3,transect_3C,SP,0.003666666666666667,2,3,0.6666666666666666,8,500,0,native,508,0.28859087292904273,0.3601182373308754
2016,transect,transect_3,transect_3C,SP,0.006999999999999999,3,3,1,8,500,0,native,508,0.28859087292904273,0.3601182373308754
2016,transect,transect_3,transect_3C,SP,0.003666666666666667,2,3,0.6666666666666666,8,500,0,native,508,0.28859087292904273,0.3601182373308754
2016,transect,transect_3,transect_3E,EG,0.001,3,3,1,1,556,0,native,557,-1.0903222586785462,0.5334975414523249
2016,transect,transect_3,transect_3E,SP,0.04,3,3,1,1,556,0,native,557,-1.0903222586785462,0.5334975414523249
2016,transect,transect_3,transect_3E,SP,0.004,3,3,1,1,556,0,native,557,-1.0903222586785462,0.5334975414523249
2016,transect,transect_4,transect_4A,EG,0.001,2,2,1,12,31,0,native,43,1.076541233847665,-1.0919334346862635
2016,transect,transect_4,transect_4A,SP,0.023333333333333334,3,3,1,12,31,0,native,43,1.076541233847665,-1.0919334346862635
2016,transect,transect_4,transect_4A,SP,0.023333333333333334,3,3,1,12,31,0,native,43,1.076541233847665,-1.0919334346862635
2016,transect,transect_4,transect_4C,EG,0.004,3,3,1,10,458,0,native,468,0.6825660533883539,0.23008375923978835
2016,transect,transect_4,transect_4C,SP,0.023333333333333334,3,3,1,10,458,0,native,468,0.6825660533883539,0.23008375923978835
2016,transect,transect_4,transect_4C,SP,0.03666666666666667,3,3,1,10,458,0,native,468,0.6825660533883539,0.23008375923978835
2016,transect,transect_4,transect_4C,SP,0.006999999999999999,3,3,1,10,458,0,native,468,0.6825660533883539,0.23008375923978835
2016,transect,transect_4,transect_4E,EG,0,0,2,0,3,349.33333333,0,native,352.33333333,-0.6963470782192351,-0.10635465233953485
