year,experiment,plot,subplot,bg.species,competition.density,host,mean.dam,leaves.dam,leaves.tot,prop.dam,native.density,nonnative.density,nonnative,origin,total.density,natdens.s,nondens.s
2016,competition,competition_210,competition_210,EG seed,40,AB,0.003666666666666667,2,3,0.6666666666666666,16,59.3333333333333,1,non-native,75.3333333333333,-0.111778561671006,-0.52226792867781
2016,competition,competition_210,competition_210,EG seed,40,EG,0.006999999999999999,3,3,1,16,59.3333333333333,0,native,75.3333333333333,-0.111778561671006,-0.52226792867781
2016,competition,competition_210,competition_210,EG seed,40,EG,0.004,3,3,1,16,59.3333333333333,0,native,75.3333333333333,-0.111778561671006,-0.52226792867781
2016,competition,competition_210,competition_210,EG seed,40,SP,0.033666666666666664,3,3,1,16,59.3333333333333,0,native,75.3333333333333,-0.111778561671006,-0.52226792867781
2016,competition,competition_211,competition_211,EG seed,80,AB,0.001,3,3,1,36,49,1,non-native,85,0.22940400195249547,-0.5452656831226961
2016,competition,competition_211,competition_211,EG seed,80,BH,0,0,2,0,36,49,1,non-native,85,0.22940400195249547,-0.5452656831226961
2016,competition,competition_211,competition_211,EG seed,80,EG,6.666666666666666e-4,2,3,0.6666666666666666,36,49,0,native,85,0.22940400195249547,-0.5452656831226961
2016,competition,competition_211,competition_211,EG seed,80,SP,0.01,3,3,1,36,49,0,native,85,0.22940400195249547,-0.5452656831226961
2016,competition,competition_52,competition_52,SP adult,4,EG,6.666666666666666e-4,2,3,0.6666666666666666,8,35.4444444444444,0,native,43.4444444444444,-0.2482515871204066,-0.5754347803514714
2016,competition,competition_52,competition_52,SP adult,4,EG,0.004,3,3,1,8,35.4444444444444,0,native,43.4444444444444,-0.2482515871204066,-0.5754347803514714
2016,competition,competition_52,competition_52,SP adult,4,SP,0.020333333333333332,3,3,1,8,35.4444444444444,0,native,43.4444444444444,-0.2482515871204066,-0.5754347803514714
2016,competition,competition_41,competition_41,SP adult,8,AB,0.004,3,3,1,11,91.3333333333333,1,non-native,102.3333333333333,-0.19707420257688138,-0.45104907620332413
2016,competition,competition_41,competition_41,SP adult,8,BH,5e-4,1,2,0.5,11,91.3333333333333,1,non-native,102.3333333333333,-0.19707420257688138,-0.45104907620332413
2016,competition,competition_41,competition_41,SP adult,8,EG,5e-4,1,2,0.5,11,91.3333333333333,0,native,102.3333333333333,-0.19707420257688138,-0.45104907620332413
2016,competition,competition_41,competition_41,SP adult,8,EG,0.023333333333333334,3,3,1,11,91.3333333333333,0,native,102.3333333333333,-0.19707420257688138,-0.45104907620332413
2016,competition,competition_41,competition_41,SP adult,8,SP,0.006999999999999999,3,3,1,11,91.3333333333333,0,native,102.3333333333333,-0.19707420257688138,-0.45104907620332413
2016,competition,competition_212,competition_212,EG adult,2,AB,0.001,3,3,1,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_212,competition_212,EG adult,2,SP,0.003666666666666667,2,3,0.6666666666666666,NA,NA,0,native,NA,NA,NA
2016,competition,competition_212,competition_212,EG adult,2,EG,0.001,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_212,competition_212,EG adult,2,SP,0.03666666666666667,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_213,competition_213,SP seed,20,AB,0.05333333333333333,3,3,1,9,240,1,non-native,249,-0.23119245893923152,-0.12017815741560851
2016,competition,competition_213,competition_213,SP seed,20,BH,0,0,3,0,9,240,1,non-native,249,-0.23119245893923152,-0.12017815741560851
2016,competition,competition_213,competition_213,SP seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,9,240,0,native,249,-0.23119245893923152,-0.12017815741560851
2016,competition,competition_213,competition_213,SP seed,20,SP,0.01,3,3,1,9,240,0,native,249,-0.23119245893923152,-0.12017815741560851
2016,competition,competition_213,competition_213,SP seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,9,240,0,native,249,-0.23119245893923152,-0.12017815741560851
2016,competition,competition_213,competition_213,SP seed,20,SP,0.04,3,3,1,9,240,0,native,249,-0.23119245893923152,-0.12017815741560851
2016,competition,competition_218,competition_218,SP seed,100,AB,0.01,1,1,1,10,104,1,non-native,114,-0.21413333075805646,-0.42285828043217344
2016,competition,competition_218,competition_218,SP seed,100,BH,0,0,1,0,10,104,1,non-native,114,-0.21413333075805646,-0.42285828043217344
2016,competition,competition_218,competition_218,SP seed,100,EG,0.006999999999999999,3,3,1,10,104,0,native,114,-0.21413333075805646,-0.42285828043217344
2016,competition,competition_218,competition_218,SP seed,100,SP,0.003666666666666667,2,3,0.6666666666666666,10,104,0,native,114,-0.21413333075805646,-0.42285828043217344
2016,competition,competition_218,competition_218,SP seed,100,SP,0.020333333333333332,3,3,1,10,104,0,native,114,-0.21413333075805646,-0.42285828043217344
2016,competition,competition_220,competition_220,AB seed,80,AB,0.02,2,3,0.6666666666666666,1,76.3333333333333,1,non-native,77.3333333333333,-0.3676654843886321,-0.4844329133007394
2016,competition,competition_220,competition_220,AB seed,80,EG,3.333333333333333e-4,1,3,0.3333333333333333,1,76.3333333333333,0,native,77.3333333333333,-0.3676654843886321,-0.4844329133007394
2016,competition,competition_220,competition_220,AB seed,80,SP,0.003666666666666667,2,3,0.6666666666666666,1,76.3333333333333,0,native,77.3333333333333,-0.3676654843886321,-0.4844329133007394
2016,competition,competition_221,competition_221,EG adult,4,AB,0.003666666666666667,2,3,0.6666666666666666,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_221,competition_221,EG adult,4,BH,0.001,1,1,1,NA,NA,1,non-native,NA,NA,NA
2016,competition,competition_221,competition_221,EG adult,4,EG,0.003666666666666667,2,3,0.6666666666666666,NA,NA,0,native,NA,NA,NA
2016,competition,competition_221,competition_221,EG adult,4,EG,0.001,2,2,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_221,competition_221,EG adult,4,SP,0.033666666666666664,3,3,1,NA,NA,0,native,NA,NA,NA
2016,competition,competition_224,competition_224,BH seed,100,AB,0.006999999999999999,3,3,1,4,2576.6666666666665,1,non-native,2580.6666666666665,-0.3164880998451069,5.080281799315078
2016,competition,competition_224,competition_224,BH seed,100,EG,5e-4,1,2,0.5,4,2576.6666666666665,0,native,2580.6666666666665,-0.3164880998451069,5.080281799315078
2016,competition,competition_224,competition_224,BH seed,100,SP,3.333333333333333e-4,1,3,0.3333333333333333,4,2576.6666666666665,0,native,2580.6666666666665,-0.3164880998451069,5.080281799315078
2016,competition,competition_224,competition_224,BH seed,100,EG,0.004,3,3,1,4,2576.6666666666665,0,native,2580.6666666666665,-0.3164880998451069,5.080281799315078
2016,competition,competition_224,competition_224,BH seed,100,SP,0.006999999999999999,3,3,1,4,2576.6666666666665,0,native,2580.6666666666665,-0.3164880998451069,5.080281799315078
2016,competition,competition_225,competition_225,AB seed,10,AB,0.004,3,3,1,3,54,1,non-native,57,-0.33354722802628195,-0.5341377374235576
2016,competition,competition_225,competition_225,AB seed,10,BD,0.0055000000000000005,2,2,1,3,54,1,non-native,57,-0.33354722802628195,-0.5341377374235576
2016,competition,competition_225,competition_225,AB seed,10,SP,5e-4,1,2,0.5,3,54,0,native,57,-0.33354722802628195,-0.5341377374235576
2016,competition,competition_225,competition_225,AB seed,10,EG,0.004,3,3,1,3,54,0,native,57,-0.33354722802628195,-0.5341377374235576
2016,competition,competition_225,competition_225,AB seed,10,SP,0.001,3,3,1,3,54,0,native,57,-0.33354722802628195,-0.5341377374235576
2016,competition,competition_230,competition_230,BD seed,100,EG,0,0,3,0,7,282.9999999999997,0,native,289.9999999999997,-0.2653107153015817,-0.02447782440301876
2016,competition,competition_230,competition_230,BD seed,100,SP,3.333333333333333e-4,1,3,0.3333333333333333,7,282.9999999999997,0,native,289.9999999999997,-0.2653107153015817,-0.02447782440301876
2016,competition,competition_230,competition_230,BD seed,100,EG,3.333333333333333e-4,1,3,0.3333333333333333,7,282.9999999999997,0,native,289.9999999999997,-0.2653107153015817,-0.02447782440301876
2016,competition,competition_231,competition_231,BH seed,10,EG,0,0,3,0,5,870,0,native,875,-0.29942897166393184,1.2819430006758321
2016,competition,competition_231,competition_231,BH seed,10,SP,5e-4,1,2,0.5,5,870,0,native,875,-0.29942897166393184,1.2819430006758321
2016,competition,competition_231,competition_231,BH seed,10,EG,6.666666666666666e-4,2,3,0.6666666666666666,5,870,0,native,875,-0.29942897166393184,1.2819430006758321
2016,competition,competition_232,competition_232,SP seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,8,70,0,native,78,-0.2482515871204066,-0.4985283111863147
2016,competition,competition_232,competition_232,SP seed,20,SP,0.003333333333333333,1,3,0.3333333333333333,8,70,0,native,78,-0.2482515871204066,-0.4985283111863147
2016,competition,competition_232,competition_232,SP seed,20,EG,0.006999999999999999,3,3,1,8,70,0,native,78,-0.2482515871204066,-0.4985283111863147
2016,competition,competition_232,competition_232,SP seed,20,SP,0.006999999999999999,3,3,1,8,70,0,native,78,-0.2482515871204066,-0.4985283111863147
2016,competition,competition_53,competition_53,SP adult,4,AB,0.003666666666666667,2,3,0.6666666666666666,3,18,1,non-native,21,-0.33354722802628195,-0.6142589464573542
2016,competition,competition_53,competition_53,SP adult,4,EG,6.666666666666666e-4,2,3,0.6666666666666666,3,18,0,native,21,-0.33354722802628195,-0.6142589464573542
2016,competition,competition_53,competition_53,SP adult,4,EG,0.006999999999999999,3,3,1,3,18,0,native,21,-0.33354722802628195,-0.6142589464573542
2016,competition,competition_53,competition_53,SP adult,4,SP,0.020333333333333332,3,3,1,3,18,0,native,21,-0.33354722802628195,-0.6142589464573542
2016,competition,competition_47,competition_47,SP adult,6,AB,0.006999999999999999,3,3,1,7,95,1,non-native,102,-0.2653107153015817,-0.4428885826906226
2016,competition,competition_47,competition_47,SP adult,6,EG,0.05333333333333333,3,3,1,7,95,0,native,102,-0.2653107153015817,-0.4428885826906226
2016,competition,competition_47,competition_47,SP adult,6,SP,0.05333333333333333,3,3,1,7,95,0,native,102,-0.2653107153015817,-0.4428885826906226
2016,competition,competition_24,competition_24,All,1,AB,0.025,1,2,0.5,1.5,104.6666666666667,1,non-native,106.1666666666667,-0.3591359202980446,-0.42137455433895493
2016,competition,competition_24,competition_24,All,1,BH,0,0,1,0,1.5,104.6666666666667,1,non-native,106.1666666666667,-0.3591359202980446,-0.42137455433895493
2016,competition,competition_24,competition_24,All,1,EG,3.333333333333333e-4,1,3,0.3333333333333333,1.5,104.6666666666667,0,native,106.1666666666667,-0.3591359202980446,-0.42137455433895493
2016,competition,competition_24,competition_24,All,1,EG,0.020333333333333332,3,3,1,1.5,104.6666666666667,0,native,106.1666666666667,-0.3591359202980446,-0.42137455433895493
