year,month,experiment,plot,subplot,host,grass.group,nonnative,plant,leaf,infected,surface
2015,March,transect,transect_10,transect_10E,AB,"non-native
annual",1,74,3,0,0
2015,March,transect,transect_10,transect_10E,AB,"non-native
annual",1,75,1,1,0.01
2015,March,transect,transect_10,transect_10E,AB,"non-native
annual",1,75,2,0,0
2015,March,transect,transect_10,transect_10E,AB,"non-native
annual",1,75,3,1,0.001
2015,March,transect,transect_10,transect_10E,AB,"non-native
annual",1,75,4,1,0.01
2015,March,transect,transect_10,transect_10E,AB,"non-native
annual",1,76,1,1,0.01
2015,March,transect,transect_10,transect_10E,AB,"non-native
annual",1,76,2,0,0
2015,March,transect,transect_10,transect_10E,AB,"non-native
annual",1,76,3,0,0
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,77,1,0,0
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,77,2,0,0
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,77,3,0,0
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,77,4,0,0
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,78,1,1,0.01
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,78,2,0,0
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,78,3,1,0.001
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,78,4,1,0.001
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,78,5,0,0
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,78,6,0,0
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,79,1,1,0.001
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,79,2,0,0
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,79,3,0,0
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,79,4,0,0
2015,March,transect,transect_10,transect_10E,BD,"non-native
annual",1,79,5,0,0
2015,March,transect,transect_10,transect_10E,BH,"non-native
annual",1,80,1,0,0
2015,March,transect,transect_10,transect_10E,BH,"non-native
annual",1,80,2,0,0
2015,March,transect,transect_10,transect_10E,BH,"non-native
annual",1,80,3,1,0.1
2015,March,transect,transect_10,transect_10E,BH,"non-native
annual",1,81,1,1,0.001
2015,March,transect,transect_10,transect_10E,BH,"non-native
annual",1,81,2,0,0
2015,March,transect,transect_10,transect_10E,BH,"non-native
annual",1,81,3,0,0
2015,March,transect,transect_10,transect_10E,BH,"non-native
annual",1,81,4,0,0
2015,March,transect,transect_10,transect_10E,BH,"non-native
annual",1,82,1,1,0.001
2015,March,transect,transect_10,transect_10E,BH,"non-native
annual",1,82,2,0,0
2015,March,transect,transect_10,transect_10E,BH,"non-native
annual",1,82,3,0,0
2015,March,transect,transect_10,transect_10E,PA,"non-native
annual",1,83,1,0,0
2015,March,transect,transect_10,transect_10E,PA,"non-native
annual",1,83,2,0,0
2015,March,transect,transect_10,transect_10E,PA,"non-native
annual",1,83,3,1,0.001
2015,March,transect,transect_10,transect_10E,PA,"non-native
annual",1,83,4,0,0
2015,March,transect,transect_10,transect_10E,PA,"non-native
annual",1,83,5,1,0.01
2015,March,transect,transect_10,transect_10E,PA,"non-native
annual",1,83,6,0,0
2015,March,transect,transect_10,transect_10E,PA,"non-native
annual",1,84,1,1,0.01
2015,March,transect,transect_10,transect_10E,PA,"non-native
annual",1,84,2,0,0
2015,March,transect,transect_10,transect_10E,PA,"non-native
annual",1,84,3,0,0
2015,March,transect,transect_10,transect_10E,PA,"non-native
annual",1,84,4,1,0.01
2015,March,transect,transect_10,transect_10E,PA,"non-native
annual",1,84,5,0,0
2015,March,transect,transect_10,transect_10E,PA,"non-native
annual",1,84,6,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,85,1,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,85,2,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,85,3,1,0.001
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,85,4,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,85,5,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,85,6,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,86,1,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,86,2,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,86,3,1,0.001
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,86,4,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,86,5,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,86,6,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,87,1,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,87,2,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,87,3,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,87,4,0,0
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,87,5,1,0.01
2015,March,transect,transect_2,transect_2A,PA,"non-native
annual",1,87,6,1,0.001
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,88,1,1,0.001
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,88,2,0,0
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,88,3,0,0
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,88,4,1,0.01
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,88,5,0,0
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,88,6,0,0
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,89,1,0,0
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,89,2,0,0
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,89,3,0,0
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,89,4,0,0
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,89,5,0,0
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,89,6,0,0
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,90,1,0,0
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,90,2,1,0.001
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,90,3,1,0.001
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,90,4,0,0
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,90,5,1,0.01
2015,March,transect,transect_2,transect_2B,PA,"non-native
annual",1,90,6,0,0
2015,March,transect,transect_2,transect_2C,AB,"non-native
annual",1,91,1,0,0
2015,March,transect,transect_2,transect_2C,AB,"non-native
annual",1,91,2,0,0
2015,March,transect,transect_2,transect_2C,AB,"non-native
annual",1,91,3,0,0
2015,March,transect,transect_2,transect_2C,AB,"non-native
annual",1,91,4,0,0
2015,March,transect,transect_2,transect_2C,AB,"non-native
annual",1,92,1,0,0
2015,March,transect,transect_2,transect_2C,AB,"non-native
annual",1,92,2,0,0
2015,March,transect,transect_2,transect_2C,AB,"non-native
annual",1,92,3,0,0
2015,March,transect,transect_2,transect_2C,AB,"non-native
annual",1,93,1,1,0.01
2015,March,transect,transect_2,transect_2C,AB,"non-native
annual",1,93,2,0,0
2015,March,transect,transect_2,transect_2C,AB,"non-native
annual",1,93,3,0,0
2015,March,transect,transect_2,transect_2C,AB,"non-native
annual",1,93,4,0,0
2015,March,transect,transect_2,transect_2C,AB,"non-native
annual",1,93,5,0,0
2015,March,transect,transect_2,transect_2C,AB,"non-native
annual",1,93,6,1,0.001
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,94,1,0,0
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,94,2,0,0
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,94,3,0,0
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,94,4,0,0
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,94,5,1,0.05
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,94,6,0,0
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,95,1,0,0
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,95,2,0,0
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,95,3,0,0
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,95,4,0,0
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,95,5,1,0.05
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,95,6,0,0
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,96,1,0,0
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,96,2,0,0
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,96,3,1,0.001
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,96,4,0,0
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,96,5,0,0
2015,March,transect,transect_2,transect_2C,PA,"non-native
annual",1,96,6,0,0
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,97,1,1,0.01
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,97,2,1,0.01
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,97,3,0,0
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,97,4,0,0
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,97,5,0,0
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,97,6,0,0
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,98,1,0,0
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,98,2,0,0
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,98,3,1,0.01
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,98,4,1,0.001
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,98,5,1,0.01
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,98,6,0,0
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,99,1,0,0
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,99,2,0,0
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,99,3,1,0.001
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,99,4,0,0
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,99,5,0,0
2015,March,transect,transect_2,transect_2C,SP,"native
perennial",0,99,6,1,0.001
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,100,1,0,0
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,100,2,1,0.01
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,100,3,0,0
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,100,4,0,0
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,101,1,1,0.001
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,101,2,0,0
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,101,3,0,0
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,101,4,1,0.5
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,101,5,0,0
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,101,6,1,0.01
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,102,1,0,0
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,102,2,1,0.001
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,102,3,0,0
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,102,4,1,0.01
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,102,5,1,0.05
2015,March,transect,transect_2,transect_2D,AB,"non-native
annual",1,102,6,0,0
2015,March,transect,transect_2,transect_2D,PA,"non-native
annual",1,103,1,0,0
2015,March,transect,transect_2,transect_2D,PA,"non-native
annual",1,103,2,0,0
2015,March,transect,transect_2,transect_2D,PA,"non-native
annual",1,103,3,0,0
2015,March,transect,transect_2,transect_2D,PA,"non-native
annual",1,103,4,0,0
2015,March,transect,transect_2,transect_2D,PA,"non-native
annual",1,103,5,0,0
2015,March,transect,transect_2,transect_2D,PA,"non-native
annual",1,103,6,0,0
2015,March,transect,transect_2,transect_2D,PA,"non-native
annual",1,104,1,0,0
2015,March,transect,transect_2,transect_2D,PA,"non-native
annual",1,104,2,0,0
2015,March,transect,transect_2,transect_2D,PA,"non-native
annual",1,104,3,1,0.001
2015,March,transect,transect_2,transect_2D,PA,"non-native
annual",1,104,4,0,0
2015,March,transect,transect_2,transect_2D,PA,"non-native
annual",1,104,5,1,0.05
2015,March,transect,transect_2,transect_2D,PA,"non-native
annual",1,104,6,1,0.001
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,105,1,0,0
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,105,2,1,0.01
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,105,3,0,0
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,105,4,0,0
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,105,5,0,0
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,105,6,0,0
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,106,1,1,0.001
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,106,2,1,0.05
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,106,3,0,0
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,106,4,0,0
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,106,5,0,0
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,106,6,0,0
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,107,1,0,0
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,107,2,1,0.001
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,107,3,1,0.01
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,107,4,0,0
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,107,5,0,0
2015,March,transect,transect_2,transect_2D,SP,"native
perennial",0,107,6,1,0.05
2015,March,transect,transect_2,transect_2E,AB,"non-native
annual",1,108,1,1,0.001
2015,March,transect,transect_2,transect_2E,AB,"non-native
annual",1,108,2,0,0
2015,March,transect,transect_2,transect_2E,AB,"non-native
annual",1,108,3,0,0
2015,March,transect,transect_2,transect_2E,AB,"non-native
annual",1,109,1,1,0.001
2015,March,transect,transect_2,transect_2E,AB,"non-native
annual",1,109,2,1,0.001
2015,March,transect,transect_2,transect_2E,AB,"non-native
annual",1,109,3,1,0.001
2015,March,transect,transect_2,transect_2E,AB,"non-native
annual",1,109,4,0,0
2015,March,transect,transect_2,transect_2E,AB,"non-native
annual",1,110,1,1,0.01
2015,March,transect,transect_2,transect_2E,AB,"non-native
annual",1,110,2,0,0
2015,March,transect,transect_2,transect_2E,AB,"non-native
annual",1,110,3,1,0.001
2015,March,transect,transect_2,transect_2E,AB,"non-native
annual",1,110,4,1,0.001
2015,March,transect,transect_2,transect_2E,AB,"non-native
annual",1,110,5,1,0.01
2015,March,transect,transect_2,transect_2E,AB,"non-native
annual",1,110,6,0,0
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,111,1,1,0.01
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,111,2,1,0.01
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,111,3,1,0.01
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,111,4,0,0
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,111,5,0,0
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,111,6,1,0.01
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,112,1,1,0.01
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,112,2,1,0.01
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,112,3,1,0.01
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,112,4,1,0.01
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,112,5,1,0.01
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,112,6,1,0.01
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,113,1,1,0.05
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,113,2,1,0.05
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,113,3,1,0.05
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,113,4,1,0.01
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,113,5,1,0.05
2015,March,transect,transect_2,transect_2E,SP,"native
perennial",0,113,6,1,0.05
2015,March,transect,transect_3,transect_3A,AB,"non-native
annual",1,114,1,1,0.001
2015,March,transect,transect_3,transect_3A,AB,"non-native
annual",1,114,2,1,0.001
2015,March,transect,transect_3,transect_3A,AB,"non-native
annual",1,115,1,0,0
2015,March,transect,transect_3,transect_3A,AB,"non-native
annual",1,115,2,0,0
2015,March,transect,transect_3,transect_3A,AB,"non-native
annual",1,115,3,0,0
2015,March,transect,transect_3,transect_3A,AB,"non-native
annual",1,116,1,1,0.05
2015,March,transect,transect_3,transect_3A,AB,"non-native
annual",1,116,2,1,0.001
2015,March,transect,transect_3,transect_3A,AB,"non-native
annual",1,116,3,1,0.05
2015,March,transect,transect_3,transect_3A,BH,"non-native
annual",1,117,1,1,0.25
2015,March,transect,transect_3,transect_3A,BH,"non-native
annual",1,117,2,1,0.05
2015,March,transect,transect_3,transect_3A,BH,"non-native
annual",1,117,3,0,0
2015,March,transect,transect_3,transect_3A,BH,"non-native
annual",1,118,1,0,0
2015,March,transect,transect_3,transect_3A,BH,"non-native
annual",1,118,2,0,0
2015,March,transect,transect_3,transect_3A,BH,"non-native
annual",1,118,3,0,0
2015,March,transect,transect_3,transect_3A,BH,"non-native
annual",1,119,1,0,0
2015,March,transect,transect_3,transect_3A,BH,"non-native
annual",1,119,2,0,0
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,120,1,0,0
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,120,2,1,0.001
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,120,3,1,0.1
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,120,4,1,0.001
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,120,5,1,0.001
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,120,6,1,0.01
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,121,1,1,0.01
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,121,2,1,0.2
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,121,3,1,0.25
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,121,4,1,0.01
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,121,5,1,0.05
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,121,6,1,0.01
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,122,1,1,0.05
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,122,2,0,0
2015,March,transect,transect_3,transect_3A,SP,"native
perennial",0,122,3,0,0
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,123,1,0,0
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,123,2,0,0
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,123,3,0,0
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,123,4,1,0.1
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,123,5,0,0
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,123,6,1,0.01
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,124,1,1,0.05
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,124,2,0,0
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,124,3,1,0.001
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,124,4,1,0.05
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,124,5,0,0
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,124,6,0,0
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,125,1,0,0
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,125,2,1,0.01
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,125,3,0,0
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,125,4,0,0
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,125,5,0,0
2015,March,transect,transect_3,transect_3B,AB,"non-native
annual",1,125,6,1,0.001
2015,March,transect,transect_3,transect_3B,BD,"non-native
annual",1,126,1,0,0
2015,March,transect,transect_3,transect_3B,BD,"non-native
annual",1,126,2,0,0
2015,March,transect,transect_3,transect_3B,BD,"non-native
annual",1,126,3,0,0
2015,March,transect,transect_3,transect_3B,BD,"non-native
annual",1,127,1,0,0
2015,March,transect,transect_3,transect_3B,BD,"non-native
annual",1,127,2,0,0
2015,March,transect,transect_3,transect_3B,BD,"non-native
annual",1,127,3,0,0
2015,March,transect,transect_3,transect_3B,BD,"non-native
annual",1,128,1,1,0.001
2015,March,transect,transect_3,transect_3B,BD,"non-native
annual",1,128,2,0,0
2015,March,transect,transect_3,transect_3B,BD,"non-native
annual",1,128,3,1,0.001
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,129,1,0,0
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,129,2,0,0
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,129,3,1,0.1
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,129,4,1,0.05
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,129,5,1,0.05
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,129,6,1,0.05
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,130,1,1,0.05
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,130,2,1,0.001
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,130,3,1,0.001
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,130,4,1,0.001
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,130,5,1,0.25
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,130,6,1,0.001
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,131,1,1,0.001
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,131,2,1,0.001
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,131,3,1,0.001
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,131,4,1,0.1
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,131,5,1,0.1
2015,March,transect,transect_3,transect_3B,SP,"native
perennial",0,131,6,0,0
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,132,1,1,0.01
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,132,2,0,0
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,132,3,0,0
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,132,4,0,0
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,133,1,1,0.001
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,133,2,1,0.001
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,133,3,0,0
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,133,4,0,0
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,134,1,1,0.1
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,134,2,1,0.05
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,134,3,0,0
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,134,4,1,0.001
2015,March,transect,transect_3,transect_3C,AB,"non-native
annual",1,134,5,1,0.05
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,135,1,1,0.01
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,135,2,0,0
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,135,3,1,0.01
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,135,4,0,0
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,136,1,0,0
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,136,2,0,0
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,136,3,0,0
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,137,1,0,0
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,137,2,0,0
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,137,3,0,0
2015,March,transect,transect_3,transect_3C,BH,"non-native
annual",1,137,4,0,0
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,138,1,1,0.05
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,138,2,1,0.01
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,138,3,1,0.05
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,138,4,1,0.01
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,138,5,1,0.05
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,138,6,0,0
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,139,1,1,0.001
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,139,2,1,0.001
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,139,3,1,0.01
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,139,4,1,0.01
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,139,5,1,0.05
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,139,6,1,0.05
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,140,1,1,0.01
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,140,2,1,0.1
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,140,3,0,0
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,140,4,0,0
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,140,5,1,0.001
2015,March,transect,transect_3,transect_3C,SP,"native
perennial",0,140,6,1,0.01
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,141,1,1,0.25
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,141,2,0,0
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,141,3,1,0.01
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,141,4,1,0.01
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,141,5,0,0
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,142,1,1,0.01
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,142,2,0,0
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,142,3,1,0.001
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,143,1,1,0.25
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,143,2,0,0
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,143,3,0,0
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,143,4,1,0.001
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,143,5,1,0.001
2015,March,transect,transect_3,transect_3D,AB,"non-native
annual",1,143,6,0,0
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,144,1,0,0
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,144,2,0,0
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,144,3,0,0
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,145,1,1,0.001
2015,March,transect,transect_3,transect_3D,BD,"non-native
annual",1,145,2,0,0
